DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;OFICIO;RAMA2D_R4;OCI;P6430;RAMA4D_R4;INGLABO;MES;DPTO;fex_c_2011;RAMA4DP8_R4
5444016;1;4;1;60;05;5;1;1; ; ;1; ; ;2;2;2;2;7; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;3;7; ;7; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;4;90; ;2; ; ; ;1;1;1;1;2;1;1;1;1;2;1;PRESTACIONES SOCIALES;1;1;2;2;2;2;2;1;8; ;97;47;1;1;4773;908526;05;05;768,03661989442; 
5444016;1;6;1;60;05;5;1;1; ; ;1; ; ;2;2;2;2;2; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;2; ; ; ; ; ; ; ; ;48; ;.;48; ; ;3;7; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;4;90; ;2; ; ; ;1;1;1;1;2;1;2;2;2;2;2; ;1;1;1;2;2;2;2;1;8; ;97;47;1;1;4773;908526;05;05;768,03661989442; 
5444018;1;3;1;60;05;5;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;400000;1; ;3; ;12;2; ; ; ; ;3;1;1;28;2; ;20;6; ;1;5; ;1; ;1;2;2;10;1;1; ; ; ; ; ; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;10;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;45;47;1;4;4771;400000;05;05;813,277498969372; 
5444019;1;1;1;60;05;5;2; ; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2021;1; ;1; ;3; ;12;1;1;0;1;0;2;7;2;30;2; ;30; ; ;2;1; ;3; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;2;1;0;60;4; ;2; ; ; ; ; ; ; ;2;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;21;46;1;4;4663; ;05;05;1053,12528500039; 
5444019;1;2;1;60;05;5;1;2;1; ;1; ; ;1;1;1;1;156; ;1; ;2; ;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;98;1;98;1;98;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;9;1; ;1; ;1;2;1;15;1;1; ; ; ; ; ; ; ; ;1;1;1;0;60;1; ;1;5;15;4; ; ;2;1;2;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;39;64;1;1;6412; ;05;05;1053,12528500039; 
5444021;1;2;1;60;05;5;1;2;1; ;1; ; ;1;1;1;1;432; ;1; ;2;2000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;9; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;2000000;1;1000000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;0;7;CONDICION DE SALUD PANDEMIA;9;7; ;1; ;1;2;1;36;1;1; ; ; ; ; ; ; ; ;1;1;1;0;8;1; ;2; ; ; ; ; ; ; ;8;8;35; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;97;10;1;1;1089;2000000;05;05;1223,90744396024; 
5444025;1;1;1;60;05;5;1;2;1; ;1; ; ;1;1;2;1;4; ;1; ;2;1000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;48; ;.;48; ; ;8;9; ;1; ;1;2;1;98;1;1; ; ; ; ; ; ; ; ;1;1;1;2;6;1; ;2; ; ; ; ; ; ; ;1;4;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;95;41;1;1;4111;1000000;05;05;956,175133635294; 
5444025;1;2;1;60;05;5;2; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;480000;1; ;3; ;6;2; ; ; ; ;3;10;2;16;1; ;16; ; ;1;2; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;6;240;4; ;2; ; ; ; ; ; ; ;13;4;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;54;81;1;4;8121;480000;05;05;956,175133635294; 
5444025;1;3;1;60;05;5;1;2;2;6;1; ; ;1;1;2;1;2; ;2; ;1;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;1;230000;2;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;2; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;1; ;1; ;1;1;1;6;1;1; ; ; ; ; ; ; ; ;1;1;1;12;18;1; ;2; ; ; ; ; ; ; ;13;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;44;62;1;1;6202;908526;05;05;956,175133635294; 
5444028;1;2;1;60;05;5;1;1; ; ;1; ; ;1;2;2;2;3; ;1; ;2;920000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;3; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;7; ;10; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;6;3; ;2; ; ; ; ; ; ; ;13;1;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;54;56;1;1;5619;920000;05;05;2459,41082610296; 
5444028;1;7;1;60;05;5;1;1; ; ;1; ; ;1;2;2;2;36; ;1; ;2;1600000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;3;9; ;7; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;3;5;1; ;2; ; ; ; ; ; ; ;1;1;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;8; ;95;41;1;1;4111;1600000;05;05;2459,41082610296; 
5444029;1;1;1;60;05;5;1;2;1; ;1; ; ;1;1;2;1;1; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;38000;2;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;1; ; ; ; ; ; ; ; ;48; ;.;48; ; ;4;5; ;1; ;1;2;1;20;1;1; ; ; ; ; ; ; ; ;1;1;1;12;24;1; ;2; ; ; ; ; ; ; ;1;11;45; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;85;43;1;1;4321;908526;05;05;1375,83402283092; 
5444029;1;2;1;60;05;5;1;1; ; ;1; ; ;1;2;2;2;6; ;1; ;2;120000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ;12;2; ;12; ; ;2;7; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;60;120;1; ;2; ; ; ; ; ; ; ;11;3;5; ;2; ; ; ;1;1;1;1;2;1;2;2;2;2;1;TRABAJO ESTABLE;2;1;1;2;2;2;2;1;3; ;45;47;1;1;4771;120000;05;05;1375,83402283092; 
5444030;1;1;1;60;05;5;1;2;1; ;1; ; ;1;1;2;1;36; ;3; ;1;2000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1500000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;14;1;1; ; ; ; ; ; ; ; ;1;1;1;0;24;1; ;2; ; ; ; ; ; ; ;3;4;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;39;65;1;1;6511;2000000;05;05;1422,38771222032; 
5444030;1;2;1;60;05;5;1;2;1; ;1; ; ;1;1;2;1;36; ;3; ;1;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;39400;2;2; ; ;2; ; ;2; ; ;1;890000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;3;1;1; ; ; ; ; ; ; ; ;1;1;1;12;12;1; ;2; ; ; ; ; ; ; ;13;3;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;45;47;1;1;4771;908526;05;05;1422,38771222032; 
5444031;1;1;1;60;05;5;1;2;1; ;1; ; ;1;1;2;1;36; ;1; ;2;1050000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;110000;2; ;2; ;1;200000;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;80; ;.;80; ; ;9;4; ;1; ;1;2;1;15;1; ; ; ; ;1; ; ; ; ;1;1;1;0;12;1; ;2; ; ; ; ; ; ; ;8;2;80; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;98;49;1;1;4923;1050000;05;05;866,175635198833; 
5444031;1;3;1;60;05;5;1;2;1; ;1; ; ;1;1;2;1;6; ;3; ;1;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;2;1;1;1;1; ; ; ; ; ; ; ; ;1;1;1;6;8;1; ;2; ; ; ; ; ; ; ;1;11;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;97;22;1;1;2229;908526;05;05;866,175635198833; 
5444032;1;2;1;60;05;5;1;2;1; ;1; ; ;1;1;2;1;4; ;3; ;1;3000000;2; ; ;1;350000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;250000;2;1;3000000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;40; ;.;40; ; ;9;7; ;1; ;1;1;1;4;1; ; ;1; ; ; ; ; ; ;1;1;1;2;10;1; ;2; ; ; ; ; ; ; ;3;2;15; ;1;20;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;02;21;1;1;2100;3350000;05;05;1173,40303097312; 
5444033;1;1;1;60;05;5;1;2;2;6;1; ; ;1;1;2;1;3; ;2; ;2; ;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;45; ;.;45; ; ;5;7; ;1; ;1;1;1;5;1;1; ; ; ; ; ; ; ; ;1;1;1;0;6;1; ;2; ; ; ; ; ; ; ;8;2;60; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;1;2;1;2;1;1;8; ;39;69;1;1;6910; ;05;05;1102,47701415012; 
5444034;1;3;1;60;05;5;1;2;1; ;1; ; ;1;1;2;1;156; ;1; ;2;1200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1000000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;5;7; ;1; ;1;2;1;13;1;1; ;1;1; ; ; ; ; ;1;1;2; ; ; ; ;1;5;24;1; ;2100000;4;7; ;11;20; ;2; ; ; ;1;1;1;1;2;1;2;1;1;2;2; ;2;2;1;1;1;2;1;1;2; ;02;23;1;1;2395;3300000;05;05;746,071159961483; 
5444038;1;1;1;60;05;5;2; ; ; ; ; ; ; ; ; ; ;264; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;1500000;1; ;3; ;12;2; ; ; ; ;3;3;2;84; ;.;84; ; ;1;4; ;1; ;1;2;2;32;1;1; ; ; ; ; ; ; ; ;2;2;1;3;108;1; ;2; ; ; ; ; ; ; ;2;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;1;8; ;98;49;1;4;4921;1500000;05;05;1231,21926133256; 
5444038;1;2;1;60;05;5;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;800000;1; ;3; ;12;2; ; ; ; ;3;1;1;60; ;.;60; ; ;3;7; ;1; ;1;2;2;21;1;1; ; ; ; ; ; ; ; ;2;2;1;24;120;1; ;2; ; ; ; ; ; ; ;1;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;1;1;8; ;57;96;1;4;9602;800000;05;05;1231,21926133256; 
5444038;1;3;1;60;05;5;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;300000;1; ;3; ;2;1;1;0;1;0;3;6;2;60; ;.;60; ; ;2;7; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;18;12;4; ;2; ; ; ; ; ; ; ;2;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;57;96;1;4;9602;300000;05;05;1231,21926133256; 
5444039;1;1;1;60;05;5;2; ; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;3;2000000;1; ;3; ;12;1;1;1;0;0;3;8;2;48; ;.;48; ; ;2;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;3;6;1; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;16;90;1;5;9005;2000000;05;05;1076,09171516434; 
5444040;1;1;1;60;05;5;2; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;900000;1; ;3; ;8;2; ; ; ; ;3;5;2;98; ;.;98; ; ;1;4; ;1; ;1;1;2;30;1;1; ; ; ; ; ; ; ; ;1;2;1;4;48;1; ;2; ; ; ; ; ; ; ;7;3;5; ;2; ; ; ;1;1;2;1;1;1;2;2;1;2;2; ;2;1;1;1;2;2;1;2;8; ;98;49;1;4;4921;900000;05;05;1076,09171516434; 
5444041;1;1;1;60;05;5;2; ; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2021;2; ;1; ;3; ;12;2; ; ; ; ;3;3;2;60; ;.;45;6; ;1;5; ;4; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;2;1;0;98;1; ;2; ; ; ; ; ; ; ;10;2;15;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;2; ;45;47;1;4;4799; ;05;05;1726,77246828595; 
5444041;1;2;1;60;05;5;1;2;1; ;1; ; ;1;1;2;1;121; ;1; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;1;1;70000;2;2; ; ;2; ; ;2; ; ;1;877803;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;40;6; ;2;7; ;4; ;1;1;1;12;1;1; ; ;1; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;5;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;97;27;1;1;2740;908000;05;05;1726,77246828595; 
5444043;1;1;1;60;05;5;1;2;1; ;1; ; ;1;1;1;1;288; ;5; ;2;5000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;5000000;1;2500000;1;2500000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;40; ; ;9;1; ;1; ;1;2;1;20;1;1; ; ; ; ; ; ; ; ;1;2;1;0;12;1; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;13;85;1;2;8544;5000000;05;05;1332,38821378386; 
5444043;1;2;1;60;05;5;1;2;1; ;1; ; ;1;2;2;2;60; ;1; ;2;1000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;2;2; ; ;2; ; ;2; ; ;2; ; ;1;98;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;3;1; ;1; ;1;2;1;8;1;1; ; ; ; ; ; ; ; ;1;1;1;4;36;1; ;2; ; ; ; ; ; ; ;8;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;55;43;1;1;4330;1000000;05;05;1332,38821378386; 
5444046;1;2;1;60;05;5;1;2;1; ;1; ; ;1;1;2;1;120; ;1; ;2; ;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;98;2; ;1;98;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;1; ;1; ;1;1;1;10;1;1; ; ; ; ; ; ; ; ;1;1;1;1;6;1; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;21;62;1;1;6202; ;05;05;989,684356285085; 
5444047;1;1;1;60;05;5;1;2;1; ;1; ; ;1;1;2;1;24; ;5; ;1;1400000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;35000;2;2; ; ;2; ; ;2; ; ;1;1400000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;40; ; ;7;7; ;1; ;1;1;1;12;1;1; ;1; ; ; ; ; ; ;1;1;1;2;18;1; ;1;5;24;4; ;600000;1;1;1;11;40; ;1;20;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;18;85;1;1;8530;2000000;05;05;1012,47751571366; 
5444047;1;2;1;60;05;5;1;2;1; ;1; ; ;1;1;2;1;48; ;5; ;1;1120000;2; ; ;2; ;2; ;2; ;2; ;1;80000;2;1;106454;2;1;35000;2;2; ; ;2; ; ;2; ; ;1;1120000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;7;7; ;1; ;1;1;1;9;1;1; ; ; ; ; ; ; ; ;1;1;1;6;48;1; ;2; ; ; ; ; ; ; ;1;4;45; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;97;46;1;1;4645;1120000;05;05;1012,47751571366; 
5444048;1;1;1;60;05;5;1;2;1; ;1; ; ;1;1;2;2;12; ;1; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1000000;2; ;1;400000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;4;7; ;1; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;1;0;12;1; ;2; ; ; ; ; ; ; ;3;2;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;39;55;1;1;5511;908000;05;05;1166,0912136008; 
5444049;1;2;1;60;05;5;1;2;1; ;1; ; ;1;1;2;1;30; ;1; ;2;5000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;5000000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;2;1;18;1;1; ; ; ; ; ; ; ; ;1;1;1;4;18;1; ;2; ; ; ; ; ; ; ;1;8;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;12;86;1;1;8610;5000000;05;05;1036,78452342331; 
5444049;2;1;2;60;05;5;1;2;1; ;1; ; ;1;1;2;1;72; ;1; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;2;2; ; ;2; ; ;2; ; ;2; ; ;1;877803;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;4;5; ;1; ;1;1;1;6;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;37;69;1;1;6910;908000;05;05;1036,78452342331; 
5444049;3;1;3;60;05;5;1;2;1; ;1; ; ;1;1;2;1;12; ;1; ;2;3000000;2; ; ;2; ;2; ;1;280000;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;2900000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;9; ;1; ;1;1;1;16;1;1; ; ; ; ; ; ; ; ;1;2;1;0;12;1; ;2; ; ; ; ; ; ; ;1;7;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;02;42;1;1;4210;3000000;05;05;1036,78452342331; 
5444051;1;1;1;60;05;5;2; ; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2021;2; ;1; ;3; ;12;2; ; ; ; ;3;3;2;48; ;.;0;3; ;1;7; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;1; ;2; ; ; ; ; ; ; ;10;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;41;47;1;4;4761; ;05;05;1166,0912136008; 
5444052;1;2;1;60;05;5;1;2;1; ;1; ; ;1;1;1;1;360; ;5; ;2; ;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;98;1;98;1;98;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;35;3;ES LA JORNADA DE LA INSTITUCION EDUCATIVA;35; ; ;9;7; ;1; ;3; ; ; ; ;.; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2; ;13;85;1;2;8530; ;05;05;1263,04136496589; 
