DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5346174,1,1,1,60,2,41,2,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,98,1,,8,2,,,,,2,1,1,30,1,,27,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,12,30,2,1,20,1,1,1,1,1,1,2,1,2,2,2,2,2,,1,1,2,2,2,2,2,1,8,,62,01,1,01,4,0161,200000,41,597.85229061,
5346174,1,2,1,60,2,41,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,3,100000,1,200000,1,,2,2,,,,,2,1,2,10,1,,10,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,10,48,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,3,,45,47,1,01,4,4792,100000,41,597.85229061,
5346175,1,1,1,60,2,41,2,,,,,,,,,,,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,240000,1,98,1,,12,2,,,,,2,1,1,50,,.,30,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,12,30,2,1,20,2,1,1,1,1,1,2,1,2,2,2,2,2,,2,1,2,2,2,2,2,1,8,,62,01,1,01,4,0161,240000,41,1294.8817976,
5346177,1,1,1,60,2,41,1,2,1,,1,,,1,1,1,1,300,,1,,2,2000000,2,,,2,,2,,2,,2,,1,60000,1,1,98,1,2,,,2,,,2,,,2,,,1,2000000,1,2000000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,70,,.,58,2,,9,7,,1,,1,2,1,15,1,1,,,,,,,,,1,1,1,0,12,1,,1,41,30,4,,900000,2,8,3,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,5,,58,84,1,01,2,8413,2900000,41,1825.5944301,
5346177,1,3,1,60,2,41,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,10,,,,,,,,,30,1,,20,2,,3,8,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,3,4,,2,,,,,,,,1,14,,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,1,1,2,2,2,2,2,1,3,,62,01,1,01,6,0141,,41,1825.5944301,
5346177,1,4,1,60,2,41,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,8,,,,,,,,,20,1,,10,2,,3,8,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,62,01,1,01,6,0141,,41,1825.5944301,
5346177,1,5,1,60,2,41,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,30,1,,30,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,3,,62,01,1,01,6,0141,,41,1825.5944301,
5346177,1,6,1,60,2,41,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,,1,98,1,,12,2,,,,,2,1,1,48,,.,0,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,30,2,2,,,,1,1,1,1,2,1,2,2,1,2,2,,1,1,2,2,1,2,2,1,3,,62,01,1,01,4,0141,,41,1825.5944301,
5346178,1,1,1,60,2,41,2,,,,,,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,60000,1,200000,3,,12,2,,,,,2,5,2,30,1,,20,1,,1,8,,5,,2,,,,1,,,,,,,,,1,2,2,1,0,48,1,,2,,,,,,,,3,3,2,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,4,0161,60000,41,1219.470858,
5346183,1,1,1,60,2,41,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,98,3,,12,1,3,0,0,3,2,10,1,48,,.,48,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,61,01,1,01,4,0141,600000,41,1207.9160508,
5346183,1,2,1,60,2,41,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,10,1,,10,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,3,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,1,1,1,1,2,1,1,5,,62,01,1,01,6,0141,,41,1207.9160508,
5346183,1,3,1,60,2,41,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,3,,2,,,,1,1,1,1,2,1,2,2,2,1,2,,2,1,1,1,1,2,1,1,8,,62,01,1,01,6,0141,,41,1207.9160508,
5346183,1,4,1,60,2,41,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,1,,,,,,,,,10,1,,10,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,3,,2,,,,1,1,1,1,2,1,2,2,1,2,2,,2,1,1,2,1,2,2,1,3,,62,01,1,01,6,0141,,41,1207.9160508,
5347394,1,1,1,60,2,68,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,280000,1,3360000,3,,12,2,,,,,3,3,2,16,2,,0,6,,1,8,,1,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,1,3,5,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,4,0161,280000,68,932.79070211,
5347394,1,4,1,60,2,68,1,1,,,1,,,1,2,2,2,1,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,2,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,1,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,95,41,1,01,1,4111,800000,68,932.79070211,
5347396,1,3,1,60,2,68,1,2,2,12,1,,,1,1,2,1,3,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,1,51000,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,24,1,,24,,,2,7,,1,,2,,,,1,,,,,,,,,1,1,2,1,9,12,1,,1,68,16,1,,900000,4,7,1,2,45,,1,24,2,1,2,,,,,,,,,,,,,,1,2,2,2,1,1,3,,32,66,1,01,1,6612,1500000,68,932.79070211,
5347397,1,1,1,60,2,68,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,18,2,,18,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,3,,2,,,,,,,,9,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,6,0127,,68,932.79070211,
5347397,1,2,1,60,2,68,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,400000,1,4800000,3,,12,1,1,0,0,1,3,3,2,28,2,,28,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,10,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,4,0127,400000,68,932.79070211,
5347399,1,1,1,60,2,68,1,2,1,,1,,,1,1,2,1,12,,1,,2,900000,2,,,2,,1,250000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,450000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,8,,1,,1,2,1,6,1,1,,,,,,,,,1,2,1,0,12,1,,2,,,,,,,,3,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,1,0145,1150000,68,2748.4112521,
5347400,1,1,1,60,2,68,1,2,2,12,1,,,1,1,2,1,34,,1,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,600000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,4,7,,1,,1,2,1,10,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,2,11,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,1,4759,1200000,68,1645.688627,
5347401,1,1,1,60,2,68,1,1,,,1,,,1,2,2,2,4,,1,,2,400000,2,,,1,450000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,77,,.,77,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,6,15,4,,2,,,,,,,,2,3,2,,1,35,2,1,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,62,01,1,01,1,0145,850000,68,3681.4565531,
5347403,1,1,1,60,2,68,1,2,1,,1,,,1,1,2,1,12,,2,,2,980000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,980000,2,,2,,1,50000,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,72,,.,72,,,3,8,,1,,1,2,1,19,1,1,,,,,,,,,1,2,1,0,36,1,,2,,,,,,,,3,3,4,,2,,,,1,1,2,2,1,2,2,2,1,2,2,,2,1,1,1,2,2,1,1,8,,62,01,1,01,1,0145,980000,68,932.79070211,
5347404,1,1,1,60,2,68,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,200000,1,2400000,3,,12,2,,,,,3,3,1,56,,.,56,,,1,8,,4,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,2,,2,,,,2,,,,,,,,,,,,,,2,1,1,2,1,1,8,,61,01,1,01,4,0113,200000,68,932.79070211,
5348279,1,1,1,60,2,41,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,500000,1,6000000,3,,12,2,,,,,2,9,2,50,,.,50,,,1,8,,2,,2,,,,1,,,1,1,,,,,,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,1,1,2,1,2,2,2,2,1,2,2,,2,1,1,2,1,2,2,1,3,,62,01,1,01,4,0123,500000,41,1466.2256765,
5348279,1,3,1,60,2,41,2,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,400000,1,4000000,2,,10,2,,,,,2,9,1,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,1,1,2,1,2,1,2,2,1,2,2,,2,1,2,2,2,2,2,1,3,,62,01,1,01,4,0123,400000,41,1466.2256765,
5348280,1,1,1,60,2,41,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2,,2,1000000,1,12000000,2,,12,2,,,,,1,7,2,50,,.,50,,,1,8,,1,,3,,,,,.,,,,,,,,,2,2,1,0,48,8,,2,,,,,,,,10,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,62,01,1,01,4,0161,1000000,41,1090.6523402,
5350492,1,1,1,60,2,68,1,1,,,1,,,2,2,2,2,60,,1,,2,350000,2,,,2,,1,300000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,1,1,,1,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,2,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,2,1,5,,62,97,1,01,3,9700,650000,68,967.90384504,
5350494,1,1,1,60,2,68,2,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,4800000,3,,12,2,,,,,2,1,2,36,2,,32,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,8,30,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,2,,62,01,1,01,4,0161,400000,68,967.90384504,
5350498,1,1,1,60,2,68,2,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,800000,1,7800000,3,,12,1,2,1,0,1,2,1,1,48,,.,48,,,2,9,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,1,,2,,,,,,,,5,11,30,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,2,1,5,,95,41,1,01,5,4111,800000,68,967.90384504,
5350498,1,4,1,60,2,68,2,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,9,,,,,,,,,30,2,,30,,,2,9,,2,,,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,95,41,1,01,6,4111,,68,967.90384504,
5350506,1,1,1,60,2,68,2,,,,,,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,450000,1,5400000,3,,12,2,,,,,2,5,2,38,2,,38,,,1,8,,2,,2,,,,1,,,,,,1,,,,2,2,2,,,,,2,,,,,,,,,3,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,62,01,1,01,4,0161,450000,68,967.90384504,
5350506,1,3,1,60,2,68,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,380000,1,3600000,3,,12,2,,,,,2,3,2,24,2,,24,,,1,2,,2,,2,,,,1,,,,,,1,,,,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,54,81,1,01,4,8121,380000,68,967.90384504,
5350507,1,1,1,60,2,68,1,1,,,1,,,1,2,2,2,96,,1,,2,450000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,35,2,,35,,,2,7,,2,,2,,,,1,,,,,,1,,,,2,2,1,0,120,4,,2,,,,,,,,3,1,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,79,95,1,01,1,9529,450000,68,1128.4559608,
5350708,1,1,1,60,2,41,2,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2,,2,700000,1,10000000,3,,12,1,1,1,0,0,1,9,2,50,,.,50,,,2,8,,2,,2,,,,1,,,1,1,,,,,,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,62,01,1,01,5,0123,700000,41,901.8285266,
5350708,1,3,1,60,2,41,2,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,7000000,3,,12,1,1,1,0,0,1,8,2,10,2,,0,1,,2,1,,2,,2,,,,1,,,1,1,,,,,,2,2,2,,,,,2,,,,,,,,,3,5,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,60,01,1,01,5,0123,600000,41,901.8285266,
5350709,1,1,1,60,2,41,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,7000000,3,,12,2,,,,,2,10,1,60,,.,60,,,1,8,,10,,2,,,,1,,,,1,,,,,,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,1,1,2,1,2,2,2,2,1,2,2,,2,1,1,2,2,2,1,1,3,,62,01,1,01,4,0123,600000,41,1372.3205128,
5350710,1,1,1,60,2,41,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,500000,1,6000000,3,,12,2,,,,,2,9,2,50,,.,55,,,1,8,,2,,2,,,,1,,,,1,,,,,,2,2,2,,,,,2,,,,,,,,,3,25,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,2,,62,01,1,01,4,0123,500000,41,1756.6382064,
5350711,1,1,1,60,2,41,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,2,800000,1,12000000,3,,12,2,,,,,1,9,2,48,,.,48,,,1,8,,2,,2,,,,1,,,1,1,,,,,,2,2,2,,,,,2,,,,,,,,,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,62,01,1,01,4,0123,800000,41,1219.470858,
5350939,1,1,1,60,2,41,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,190000,1,2000000,3,,12,2,,,,,2,3,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,1,8,1,1,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,60,01,1,01,4,0123,190000,41,1195.5587171,
5350939,1,2,1,60,2,41,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,60000,1,200000,1,,6,2,,,,,2,3,2,40,,.,0,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,62,01,1,01,4,0123,60000,41,1195.5587171,
5350940,1,1,1,60,2,41,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,,1,600000,3,,10,2,,,,,2,3,2,48,,.,0,1,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,5,,61,01,1,01,4,0123,,41,931.66579506,
5350943,1,1,1,60,2,41,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,,1,98,3,,12,1,1,0,0,1,2,10,1,45,,.,45,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,61,01,1,01,4,0123,,41,1861.5445832,
5350943,1,2,1,60,2,41,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,20,1,,20,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,5,3,,2,,,,,,,,9,3,2,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,62,01,1,01,6,0123,,41,1861.5445832,
5350944,1,1,1,60,2,41,2,,,,,,,,,,,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,150000,1,98,3,,12,1,1,0,0,1,2,10,2,50,,.,30,1,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,6,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,4,0123,150000,41,922.5841291,
5350944,1,2,1,60,2,41,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,10,1,,10,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,4,,2,,,,,,,,9,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,6,0123,,41,922.5841291,
5350945,1,1,1,60,2,41,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,30000,1,200000,1,,4,2,,,,,2,1,1,27,1,,18,6,,1,8,,10,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,30,1,2,,,,1,1,1,1,2,1,2,1,1,2,2,,2,1,2,2,2,2,2,1,3,,62,01,1,01,4,0123,30000,41,1246.5307898,
5350945,1,4,1,60,2,41,2,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,30000,1,200000,1,,12,2,,,,,2,1,1,30,1,,0,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,15,2,2,,,,1,1,1,1,2,1,2,2,1,2,2,,2,1,2,2,2,2,2,1,8,,62,01,1,01,4,0123,30000,41,1246.5307898,
5350947,1,1,1,60,2,41,2,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,98,3,,12,1,1,0,1,0,2,3,2,20,1,,0,6,,2,8,,5,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,60,01,1,01,4,0161,600000,41,1003.7242291,
5350948,1,1,1,60,2,41,2,,,,,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,2400000,3,,12,1,2,0,0,2,1,10,2,30,1,,30,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,360,8,,2,,,,,,,,3,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,1,1,8,,61,01,1,01,4,0123,600000,41,1375.4503164,
5350948,1,2,1,60,2,41,2,,,,,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,8,,5,,2,,,,1,,,,,,,,,1,2,2,1,0,48,4,,2,,,,,,,,3,3,2,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,62,01,1,01,6,0123,,41,1375.4503164,
5350948,1,3,1,60,2,41,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,1000000,1,,12,2,,,,,2,10,2,40,,.,20,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,1,41,20,6,,,2,8,,3,5,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,4,0123,300000,41,1375.4503164,
5350948,1,4,1,60,2,41,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,100000,1,800000,1,,10,2,,,,,1,3,1,20,1,,20,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,120,,1,20,1,1,1,1,1,1,2,1,2,2,2,2,2,,1,1,1,2,1,2,2,1,3,,62,01,1,01,4,0123,100000,41,1375.4503164,
5350948,1,5,1,60,2,41,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,1100000,3,,12,2,,,,,2,1,1,48,,.,40,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,5,2,2,,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,9,,62,01,1,01,4,0123,300000,41,1375.4503164,
5352482,1,1,1,60,2,15,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,50000,1,600000,3,,12,2,,,,,1,10,2,12,2,,12,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,240,4,,2,,,,,,,,3,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,62,01,1,01,4,0141,50000,15,1017.0063245,
5352488,1,4,1,60,2,15,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,100000,1,1200000,3,,12,2,,,,,2,3,2,48,,.,16,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,20,1,2,,,,1,1,1,1,2,2,2,1,2,1,2,,2,1,1,2,2,2,2,1,8,,61,01,1,01,4,0113,100000,15,3741.0952795,
