DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P6016,P6020,P6030S1,P6030S3,P6040,P6050,P6080,P6080S1,P6070,P6081,P6081S1,P6083,P6083S1,P6071,P6071S1,P3147S1,P3147S2,P3147S3,P3147S4,P3147S5,P3147S6,P3147S7,P3147S8,P3147S9,P3147S10,P3147S11,P3147S10A1,P3246,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6160,P6170,P6175,P6210,P6210S1,P6220,P6269,AREA,ESC,MES,DPTO,fex_c_2011
5384203,1,2,1,10,2,2,5,1966,54,2,6,,3,3,,3,,1,1,,,,,,,,,1,,,,,1,,,1,5,,2,1,2,,6,3,3,,76,14,02,76,716.9572716
5384203,1,3,1,10,3,2,12,1993,27,3,6,,6,1,1,1,2,,,,,,,1,,,,,,,,,2,1,10,,,,2,1,2,,6,5,4,,76,16,02,76,716.9572716
5384204,1,1,1,10,1,1,1,1999,22,1,6,,6,2,,2,,,,,,,1,1,,1,,1,,,,2,1,,,3,,,2,1,2,,5,11,2,,76,11,02,76,1290.714216
5384205,1,1,1,10,1,2,10,1997,23,1,6,,6,2,,2,,,,,1,1,,1,,,,1,,,,2,1,,,1,1,36400,2,1,2,,5,11,2,,76,11,02,76,1035.3567732
5384898,1,1,1,10,1,1,7,1957,63,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,1,80000,2,1,2,,5,11,2,,05,11,02,05,1147.9642164
5384899,1,1,1,10,1,1,1,1994,27,1,6,,2,2,,2,,1,2,,,1,,,,,,,,,,2,1,,,1,1,36341,2,1,2,,5,11,2,,05,11,02,05,1353.3525833
5384899,1,2,1,10,2,2,2,1996,25,2,6,,2,3,,2,,1,1,1,,1,1,1,,,,1,,,,,2,9,,,,,2,1,2,,6,2,3,,05,13,02,05,1353.3525833
5384899,1,3,1,10,2,2,10,2019,1,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,9,,,,,,2,,,,,,,,05,,02,05,1353.3525833
5384900,1,1,1,10,1,1,7,1959,61,1,6,,5,3,,3,,,,,,1,1,,,,,,,,,1,1,,,1,1,44000,2,1,2,,5,11,2,,05,11,02,05,1148.0991084
5384900,1,2,1,10,2,1,10,1993,27,3,6,,6,1,1,3,,,,,,,,,,,,,,1,,,1,,,1,1,36341,2,1,2,,6,9,4,,05,20,02,05,1148.0991084
5384900,1,3,1,10,3,1,4,1953,67,5,6,,6,3,,3,,,,,,,1,,,,,1,,,,,1,,,1,2,72000,2,1,2,,3,5,,,05,5,02,05,1148.0991084
5384901,1,1,1,10,1,2,8,1969,51,1,6,,4,3,,2,,,,,,1,1,,,,,1,,,,2,1,,,2,5,,2,1,2,,4,9,,,05,9,02,05,1062.9350654
5384902,1,1,1,10,1,1,9,1983,37,1,6,,3,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,2,1,188000,2,1,2,,6,7,5,,05,18,02,05,1255.4940552
5384902,1,2,1,10,2,2,9,1983,37,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,3,113565,2,1,2,,6,5,4,,05,16,02,05,1255.4940552
5384902,1,3,1,10,1,1,4,2015,5,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,2,,2,1,,,05,0,02,05,1255.4940552
5384903,1,1,1,10,1,1,12,1945,75,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,288000,2,1,2,,6,5,4,,05,16,02,05,1056.6532338
5384903,1,2,1,10,2,2,7,1946,74,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,05,11,02,05,1056.6532338
5384904,1,1,1,10,1,2,3,1932,88,1,6,,3,3,,3,,2,,,,,1,,,,,1,,,,2,1,,,1,5,,2,1,2,,5,11,2,,05,11,02,05,1069.9291557
5384905,1,1,1,10,1,2,6,1984,36,1,6,,4,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,1,208000,2,1,1,2,6,9,4,,05,20,02,05,1062.9350654
5384906,1,1,1,10,1,1,11,1995,25,1,6,,6,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,1,152000,2,1,2,,6,6,4,,05,17,02,05,1174.6509521
5384939,1,1,1,10,1,1,5,1987,33,1,6,,2,3,,2,,1,2,,,,1,,,,,,,,,2,1,,,1,1,52000,2,1,2,,6,2,3,,23,13,02,23,186.15159949
5384939,1,2,1,10,2,2,1,1987,34,2,6,,2,3,,2,,1,1,,,,1,,,,,,,,,,1,,,1,1,40000,2,1,2,,6,2,3,,23,13,02,23,186.15159949
5384939,1,3,1,10,2,1,12,2005,15,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,8,,,23,8,02,23,186.15159949
5384939,1,4,1,10,2,1,7,2015,5,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,1,3,0,,,23,0,02,23,186.15159949
5384940,1,1,1,10,1,1,2,1939,82,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,5,,2,1,2,,3,3,,,23,3,02,23,103.66550429
5384940,1,2,1,10,2,2,1,1944,77,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,2,2,,1,0,,,23,0,02,23,103.66550429
5384940,1,3,1,10,3,2,9,1978,42,3,6,,6,1,1,1,2,,,,,,1,,,,,,,,,,1,,,1,3,113565,2,1,2,,6,8,5,,23,19,02,23,103.66550429
5384940,1,4,1,10,4,2,6,1979,41,3,6,,4,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,1,36341,2,1,2,,6,2,3,,23,13,02,23,103.66550429
5384940,1,5,1,10,4,1,4,2008,12,4,6,,6,2,,1,4,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,6,,,23,6,02,23,103.66550429
5384941,1,1,1,10,1,2,8,1966,54,1,6,,5,3,,2,,,,,1,1,,,,1,,1,,,,1,1,,,3,,,2,1,2,,4,7,,,23,7,02,23,146.33239522
5384942,1,1,1,10,1,2,9,1975,45,1,6,,5,3,,2,,,,,,,,,,,,,,1,,2,1,,,1,1,64000,2,1,2,,6,5,4,,23,16,02,23,141.51562989
5384942,1,2,1,10,2,1,12,1997,23,3,6,,6,3,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,6,4,2,2,23,15,02,23,141.51562989
5384943,1,1,1,10,1,1,5,1962,58,1,6,,2,3,,2,,1,2,,,,1,,,,,,,,,1,1,,,3,,,2,1,2,,4,7,,,23,7,02,23,186.57424987
5384943,1,2,1,10,2,2,10,1967,53,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,23,5,02,23,186.57424987
5384943,1,3,1,10,3,1,11,1986,34,3,6,,6,3,,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,23,11,02,23,186.57424987
5384943,1,4,1,10,2,1,5,2005,15,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,6,0,2,2,23,11,02,23,186.57424987
5384944,1,1,1,10,1,1,9,1985,35,1,6,,2,3,,2,,1,2,,,,1,,,,,,,,,1,1,,,1,1,36341,2,1,2,,6,2,3,,23,13,02,23,203.66970562
5384944,1,2,1,10,2,2,11,1985,35,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,6,5,4,,23,16,02,23,203.66970562
5384944,1,3,1,10,2,2,9,2018,2,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,23,,02,23,203.66970562
5384945,1,1,1,10,1,1,6,1996,24,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,1,1,,,1,1,44000,2,1,2,,5,11,2,,23,11,02,23,154.02497267
5384945,1,2,1,10,2,2,4,1987,33,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,23,5,02,23,154.02497267
5384945,1,3,1,10,2,1,10,2017,3,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,23,0,02,23,154.02497267
5384977,1,1,1,10,1,2,1,1982,39,1,6,,4,3,,2,,,,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,6,2,3,,50,13,02,50,226.56173708
5384977,1,2,1,10,1,2,6,2004,16,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,7,,,50,7,02,50,226.56173708
5384977,1,3,1,10,3,2,6,1992,28,5,6,,6,3,,2,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,50,11,02,50,226.56173708
5384977,1,4,1,10,3,1,2,2014,7,5,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,50,1,02,50,226.56173708
5384978,1,1,1,10,1,1,1,1985,36,1,6,,2,2,,2,,1,2,,,,,,,,,1,,,,1,1,,,3,,,2,1,2,,4,9,,,50,9,02,50,318.55501752
5384978,1,2,1,10,2,2,5,1991,29,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,1,40000,2,1,2,,6,2,3,,50,13,02,50,318.55501752
5384979,1,1,1,10,1,1,10,1988,32,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,1,1,,,1,1,40000,2,1,2,,5,11,2,,50,11,02,50,290.04628584
5384979,1,2,1,10,2,2,7,1990,30,2,6,,2,2,,1,4,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,4,,,50,4,02,50,290.04628584
5384979,1,3,1,10,2,1,1,2014,7,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,1,3,0,,,50,0,02,50,290.04628584
5384979,1,4,1,10,4,2,12,1962,58,5,6,,4,3,,3,,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,50,5,02,50,290.04628584
5384980,1,1,1,10,1,2,12,1961,59,1,6,,1,3,,3,,1,2,,,1,,,,,,,,,,2,1,,,3,,,2,1,2,,5,11,2,,50,11,02,50,354.88487353
5384980,1,2,1,10,2,1,1,1968,53,2,6,,1,3,,3,,1,1,,,,1,,,,,,,,,,1,,,1,1,44000,2,1,2,,3,5,,,50,5,02,50,354.88487353
5384980,1,3,1,10,3,1,1,1990,31,3,6,,6,3,,1,1,,,,,,1,,,,,,,,,,1,,,1,1,44000,2,1,2,,5,11,2,,50,11,02,50,354.88487353
5384981,1,1,1,10,1,1,12,1996,24,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,40000,2,1,1,2,6,3,3,,50,14,02,50,230.00395088
5384981,1,2,1,10,1,2,10,1996,24,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,50,11,02,50,230.00395088
5384982,1,1,1,10,1,2,11,1953,67,1,6,,3,3,,3,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,3,5,,,50,5,02,50,230.84848816
5384982,1,2,1,10,2,1,7,1955,65,2,6,,3,3,,3,,1,1,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,50,11,02,50,230.84848816
5384983,1,1,1,10,1,2,2,1956,65,1,6,,2,3,,3,,2,,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,4,7,,,50,7,02,50,264.47215965
5384984,1,1,1,10,1,1,7,1957,63,1,6,,2,3,,3,,1,2,1,,1,1,,,1,,,,,,1,1,,,3,,,2,1,2,,5,10,1,,50,10,02,50,239.72498909
5384984,1,2,1,10,2,2,10,1968,52,2,6,,2,3,,3,,1,1,,,1,1,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,50,5,02,50,239.72498909
5384985,1,1,1,10,1,2,5,1961,59,1,6,,4,3,,3,,,,1,,,,,,,,,,,,2,1,,,1,2,80000,2,1,2,,5,11,2,,50,11,02,50,212.40878588
5384985,1,2,1,10,2,2,6,1991,29,3,6,,6,2,,1,1,,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,6,5,4,,50,16,02,50,212.40878588
5384985,1,3,1,10,3,2,5,1997,23,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,2,6,3,2,2,50,14,02,50,212.40878588
5384986,1,1,1,10,1,2,5,1951,69,1,6,,4,3,,3,,,,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,3,5,,,50,5,02,50,268.57981862
5384986,1,2,1,10,2,1,2,1971,50,3,6,,4,2,,1,1,,,,,1,1,,,,,,,,,,1,,,3,,,2,1,2,,3,4,,,50,4,02,50,268.57981862
5384986,1,3,1,10,3,1,6,1996,24,4,6,,6,1,2,2,,,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,50,11,02,50,268.57981862
5384987,1,1,1,10,1,2,8,1986,34,1,6,,4,3,,2,,,,,,,,,,,,,,1,,2,1,,,1,1,60000,2,1,2,,6,5,4,,50,16,02,50,360.66380651
5384987,1,2,1,10,1,2,12,2015,5,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,2,2,0,,,50,0,02,50,360.66380651
5384987,2,1,2,10,1,1,10,1998,22,1,6,,6,2,,2,,,,,,,1,,,,,,,,,1,1,,,1,3,110000,2,1,2,,5,11,2,,50,11,02,50,360.66380651
5384988,1,1,1,10,1,1,7,1964,56,1,6,,2,2,,2,,1,2,,,1,1,,,1,,,,,,2,1,,,3,,,2,1,2,,3,5,,,50,5,02,50,327.04013501
5384988,1,2,1,10,2,2,12,1977,43,2,6,,2,3,,3,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,50,5,02,50,327.04013501
5384988,1,3,1,10,2,1,1,2008,13,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,1,1,1,1,4,8,,,50,8,02,50,327.04013501
5384988,1,4,1,10,2,2,5,2009,11,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,0,,,50,5,02,50,327.04013501
5384989,1,1,1,10,1,1,10,1988,32,1,6,,2,2,,2,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,6,3,2,2,50,14,02,50,318.55501752
5384989,1,2,1,10,2,2,2,1982,39,2,6,,2,2,,2,,1,1,,,,,,,1,,,,,,,1,,,1,3,110000,2,1,2,,6,5,5,,50,16,02,50,318.55501752
5384990,1,1,1,10,1,1,1,1973,48,1,6,,2,3,,2,,1,2,1,,,,1,1,1,,,,,,2,1,,,3,,,2,1,2,,5,11,2,,50,11,02,50,236.35762158
5384990,1,2,1,10,2,2,3,1972,48,2,6,,2,3,,3,,1,1,,,1,1,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,50,11,02,50,236.35762158
5384990,1,3,1,10,2,1,9,2003,17,3,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,6,0,2,2,50,11,02,50,236.35762158
5384990,1,4,1,10,2,1,11,2008,12,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,50,6,02,50,236.35762158
5384991,1,1,1,10,1,2,11,1962,58,1,6,,4,3,,3,,,,,,,,,1,,,,,,,2,1,,,3,,,2,1,2,,3,3,,,50,3,02,50,190.53054339
5384991,1,2,1,10,2,2,10,1987,33,3,6,,6,2,,1,1,,,,,1,1,1,,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,50,11,02,50,190.53054339
5384991,1,3,1,10,2,2,4,2006,14,4,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,0,,,50,5,02,50,190.53054339
5384991,1,4,1,10,2,2,12,2007,13,4,6,,6,3,,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,0,,,50,5,02,50,190.53054339
5384991,1,5,1,10,2,1,7,2010,10,4,6,,6,3,,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,2,,,50,2,02,50,190.53054339
5384992,1,1,1,10,1,2,1,1988,33,1,6,,4,2,,2,,,,,,1,1,1,1,1,,1,,,,2,1,,,3,,,2,1,2,,6,2,3,,50,13,02,50,379.88426199
5384992,1,2,1,10,1,2,2,2011,10,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,3,4,,,50,4,02,50,379.88426199
5384992,1,3,1,10,1,1,2,2013,8,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,2,,,50,2,02,50,379.88426199
5384992,1,4,1,10,4,2,12,1999,21,5,6,,6,2,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,6,1,2,2,50,12,02,50,379.88426199
5384993,1,1,1,10,1,1,10,1969,51,1,6,,2,2,,2,,1,2,,,1,1,,1,,,,,,,2,1,,,3,,,2,1,2,,5,11,2,,50,11,02,50,277.45631955
5384993,1,2,1,10,2,2,3,1968,52,2,6,,2,3,,2,,1,1,,,1,1,,1,,,,,,,,1,,,1,3,80000,2,1,2,,5,11,2,,50,11,02,50,277.45631955
5384993,1,3,1,10,3,1,12,1999,21,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,6,1,2,2,50,12,02,50,277.45631955
5384994,1,1,1,10,1,1,12,1992,28,1,6,,2,2,,2,,1,2,,,,1,,,1,,,,,,2,1,,,1,1,40000,2,1,2,,6,5,4,,50,16,02,50,318.55501752
5384994,1,2,1,10,2,2,7,1990,30,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,1,84000,2,1,2,,6,5,4,,50,16,02,50,318.55501752
5384995,1,1,1,10,1,2,3,1967,53,1,6,,3,2,,3,,1,2,,,,1,,1,1,,1,,,,2,1,,,3,,,2,1,2,,3,5,,,50,5,02,50,413.34518992
5384995,1,2,1,10,2,1,5,1959,61,2,6,,3,3,,3,,1,1,,,1,1,,1,1,,,,,,,1,,,3,,,2,1,2,,3,5,,,50,5,02,50,413.34518992
5384995,1,3,1,10,3,1,10,1989,31,3,6,,4,1,2,1,1,,,,,,1,,,1,,,,,,,1,,,1,1,40000,2,1,1,2,6,5,2,2,50,16,02,50,413.34518992
5384995,1,4,1,10,1,2,1,2010,11,4,6,,6,1,3,2,,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,0,,,50,5,02,50,413.34518992
5384998,1,1,1,10,1,2,10,1937,83,1,6,,4,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,5,,2,1,2,,5,11,2,,52,11,02,52,155.54065035
5384999,1,1,1,10,1,2,3,1960,60,1,6,,3,3,,3,,2,,,,,,,,,,1,,,,2,1,,,1,1,72000,2,1,2,,6,7,5,,52,18,02,52,155.54065035
5385000,1,1,1,10,1,2,8,1972,48,1,6,,4,3,,2,,,,,,,,,1,,,,,,,2,1,,,1,3,115000,2,1,2,,6,5,4,,52,16,02,52,210.82950946
5385000,1,2,1,10,2,2,9,1997,23,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,2,,6,2,2,2,52,13,02,52,210.82950946
5385000,1,3,1,10,1,1,6,2009,11,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,4,0,,,52,5,02,52,210.82950946
5385002,1,1,1,10,1,1,7,1984,36,1,6,,4,2,,2,,,,,,1,1,,,,,1,,,,2,1,,,3,,,2,1,2,,3,5,,,52,5,02,52,244.55492859
5385003,1,1,1,10,1,1,10,1931,89,1,6,,3,3,,3,,1,2,,,,1,,,,,,,,,1,1,,,3,,,2,1,2,,3,3,,,52,3,02,52,152.66336887
5385003,1,2,1,10,2,2,3,1935,85,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,6,,,52,6,02,52,152.66336887
5385005,1,1,1,10,1,1,6,1984,36,1,6,,2,2,,2,,1,2,,,1,1,,,,,,,,,1,1,,,1,1,37000,2,1,2,,5,11,2,,52,11,02,52,240.53749669
5385005,1,2,1,10,2,2,4,1988,32,2,6,,2,2,,2,,1,1,,,1,,1,,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,52,11,02,52,240.53749669
5385005,1,3,1,10,2,2,6,2004,16,3,6,,6,1,1,1,2,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,1,1,5,10,1,,52,10,02,52,240.53749669
5385005,1,4,1,10,2,1,6,2014,6,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,2,3,0,,,52,0,02,52,240.53749669
5385006,1,1,1,10,1,2,12,1939,81,1,6,,4,3,,3,,,,,,,,,,,,1,,,,2,1,,,1,5,,2,1,2,,3,5,,,52,5,02,52,158.46768886
5385006,1,2,1,10,2,1,5,1968,52,3,6,,4,2,,1,1,,,,,,,,,,,1,,,,,1,,,1,2,109000,2,1,2,,5,11,2,,52,11,02,52,158.46768886
5385006,1,3,1,10,3,2,9,1974,46,6,6,,4,2,,3,,,,,,,,,,1,,1,,,,,1,,,3,,,2,1,2,,3,5,,,52,5,02,52,158.46768886
5385007,1,1,1,10,2,1,3,1958,62,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,1,1,36000,2,1,2,,3,4,,,52,4,02,52,160.72541503
5385007,1,2,1,10,2,2,7,1963,57,2,6,,3,2,,3,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,3,,,52,3,02,52,160.72541503
5385007,1,3,1,10,3,1,11,1983,37,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,52,11,02,52,160.72541503
5385007,1,4,1,10,4,2,10,1982,38,3,6,,4,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,1,36000,2,1,2,,6,5,4,,52,16,02,52,160.72541503
5385007,1,5,1,10,5,1,1,2003,18,4,6,,6,2,,1,4,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,5,10,1,,52,10,02,52,160.72541503
5385007,1,6,1,10,5,2,6,2008,12,4,6,,6,2,,1,4,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,6,,,52,6,02,52,160.72541503
5385008,1,1,1,10,1,2,7,1967,53,1,6,,2,2,,2,,1,2,,,1,1,,,,,,,,,1,1,,,3,,,2,2,2,,1,0,,,52,0,02,52,204.56290433
5385008,1,2,1,10,2,1,10,1955,65,2,6,,2,3,,3,,1,1,,,1,1,,,1,,,,,,,1,,,3,,,2,1,2,,3,3,,,52,3,02,52,204.56290433
5385008,1,3,1,10,3,2,4,1993,27,3,6,,6,1,2,1,1,,,1,,1,,1,,1,,1,,,,,1,,,3,,,2,1,2,,3,5,,,52,5,02,52,204.56290433
5385008,1,4,1,10,3,1,4,2015,5,4,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,2,0,,,52,0,02,52,204.56290433
5385009,1,1,1,10,1,1,8,1960,60,1,6,,3,3,,3,,1,2,,,1,1,,,,,1,,,,2,1,,,3,,,2,1,2,,5,11,2,,52,11,02,52,132.19878232
5385009,1,2,1,10,2,2,12,1961,59,2,6,,3,2,,3,,1,1,,,,,,,,,,,1,,,1,,,1,1,52000,2,1,2,,6,2,3,,52,13,02,52,132.19878232
5385009,1,3,1,10,3,1,3,1989,31,3,6,,6,1,1,1,2,,,,,1,1,,,,,,,,,,1,,,1,1,36000,2,1,2,,6,7,5,,52,18,02,52,132.19878232
5385009,1,4,1,10,4,2,2,1985,36,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,1,107000,2,1,2,,6,6,5,,52,17,02,52,132.19878232
5385009,1,5,1,10,4,2,8,2006,14,4,6,,6,2,,1,4,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,4,8,,,52,8,02,52,132.19878232
5385010,1,1,1,10,1,2,12,1952,68,1,6,,5,3,,3,,,,,,,1,,,,,1,,,,2,1,,,1,2,80000,2,1,2,,5,11,2,,52,11,02,52,155.54065035
5385011,1,1,1,10,1,2,7,1967,53,1,6,,4,3,,3,,,,,,1,1,,,,,1,,,,1,1,,,1,1,50000,2,1,2,,6,4,2,2,52,15,02,52,167.6014061
5385011,1,2,1,10,2,1,10,1993,27,3,6,,6,2,,1,1,,,,,,1,,,1,,1,,,,,1,,,3,,,2,1,2,,6,3,3,,52,14,02,52,167.6014061
5385011,1,3,1,10,3,2,9,1999,21,3,6,,6,2,,1,1,,,,,,,,,1,,,,,,,2,1,24,,,,1,1,2,,5,11,2,,52,11,02,52,167.6014061
5385011,1,4,1,10,1,2,7,1974,46,5,6,,6,3,,3,,,,,,,,,,,,1,,,,,1,,,1,2,80000,2,2,2,,1,0,,,52,0,02,52,167.6014061
5385012,1,1,1,10,1,1,9,1934,86,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,112000,2,1,2,,5,11,2,,52,11,02,52,152.66336887
5385012,1,2,1,10,2,2,8,1948,72,2,6,,3,3,,3,,1,1,,,,,,,,,1,,,,,1,,,1,2,160000,2,1,2,,5,11,2,,52,11,02,52,152.66336887
5385013,1,1,1,10,1,2,6,1963,57,1,6,,4,3,,3,,,,,,,1,,,,,1,,,,2,1,,,3,,,2,1,2,,5,11,2,,52,11,02,52,185.24863758
5385013,1,2,1,10,1,1,10,1995,25,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,6,9,4,,52,20,02,52,185.24863758
5385014,1,1,1,10,1,2,2,1967,54,1,6,,4,2,,2,,,,,,,,,,,,,,1,,2,1,,,2,1,250000,2,1,2,,6,9,5,,52,20,02,52,216.59262535
5385014,1,2,1,10,2,1,8,2000,20,3,6,,6,2,,1,1,,,,,,,,,,1,1,,,,,1,,,2,5,,2,1,1,1,6,2,2,2,52,13,02,52,216.59262535
5385015,1,1,1,10,1,1,3,1962,58,1,6,,3,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,2,1,80000,2,1,2,,5,11,2,,52,11,02,52,185.18871116
5385015,1,2,1,10,1,2,12,1978,42,2,1,999_01,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,2,5,,2,1,2,,5,11,2,,52,11,02,52,185.18871116
5385017,1,1,1,10,1,2,11,1967,53,1,6,,4,2,,2,,,,,,,1,,,,,1,,,,2,1,,,1,3,113500,2,1,2,,6,5,4,,52,16,02,52,245.11925806
5385017,1,2,1,10,1,1,5,2005,15,3,6,,6,2,,1,1,,,,,,,,,,1,1,,,,,1,,,1,5,,2,1,1,1,4,9,,,52,9,02,52,245.11925806
5385017,1,3,1,10,3,1,10,2006,14,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,8,,,52,8,02,52,245.11925806
5385019,1,1,1,10,1,1,2,1965,56,1,6,,3,3,,3,,1,2,,,1,1,,,,,,,,,2,1,,,3,,,2,1,2,,6,5,4,,52,16,02,52,138.40546104
5385019,1,2,1,10,2,2,5,1971,49,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,6,5,4,,52,16,02,52,138.40546104
5385019,1,3,1,10,3,2,5,1998,22,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,2,6,4,2,2,52,15,02,52,138.40546104
5385019,1,4,1,10,4,2,12,2002,18,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,52,11,02,52,138.40546104
5385020,1,1,1,10,1,2,7,1983,37,1,6,,6,2,,2,,,,,,,,,,,,1,,,,2,1,,,1,3,200000,2,1,2,,6,5,4,,52,16,02,52,188.06599264
