DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,HOGAR,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,CLASE,MES,DPTO,fex_c_2011
5387845,1,4,3,2,1,4,3,1,4,1,,,45000000,500000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,,1,1,5,3,1,1,2,2,1,8,2,,01,2,02,52,1605.3984496
5387846,1,2,1,2,1,1,10,1,4,1,,,98,200000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,2,1,1,2,2,1,8,2,,01,2,02,52,2074.1024385
5387847,1,3,2,2,2,1,3,1,4,3,,,,,100000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,3,4,2,,1,1,1,2,1,1,2,2,1,8,2,,01,2,02,52,5333.9392218
5387847,2,1,1,2,2,1,3,6,,1,,,30000000,100000,,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,2,1,1,2,1,1,2,2,1,8,2,,01,2,02,52,5333.9392218
5387848,1,3,2,2,1,1,5,1,4,1,,,20000000,200000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,3,3,2,,1,1,5,3,1,1,2,2,1,8,2,,01,2,02,52,1732.4874739
5387849,1,5,3,2,1,1,4,1,4,1,,,10000000,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,3,2,,1,1,1,2,1,1,2,2,1,8,2,,01,2,02,52,4371.5812812
5387850,1,3,1,2,1,1,5,1,4,1,,,98,200000,,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,1,1,5,2,1,1,2,2,1,8,2,,01,2,02,52,3514.6375858
5387851,1,4,1,2,1,1,3,1,4,4,,,,200000,,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,1,8,2,,01,2,02,52,3527.2082353
5387852,1,3,2,2,1,1,10,1,4,3,,,,,200000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,3,2,,1,1,5,3,1,1,2,2,1,8,2,,01,2,02,52,3101.3207405
5387856,1,3,1,2,1,1,5,1,4,1,,,40000000,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,1,8,2,,01,2,02,52,2378.4340784
5387906,1,4,2,2,1,5,1,1,5,1,,,10000000,100000,,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,3,2,1,1,2,2,2,,1,1,01,2,02,52,6430.4609738
5387907,1,3,3,2,1,4,1,1,5,1,,,50000000,40000,,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,4,5,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,52,2280.4094475
5387908,1,2,2,2,2,4,1,1,5,1,,,30000000,300000,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,52,5269.0360571
5387909,1,2,2,2,1,4,1,1,5,1,,,3000000,80000,,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,52,4457.2433348
5387910,1,2,1,2,1,4,1,1,5,1,,,98,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,52,2946.1862238
5387911,1,2,2,2,1,4,1,1,5,1,,,20000000,50000,,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,3,3,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,52,2460.9347319
5387912,1,3,1,2,1,4,1,1,5,4,,,,200000,,2,2,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,52,3584.0472647
5387938,1,4,3,2,1,4,5,1,4,1,,,8000000,200000,,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,6,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1304.3164502
5387939,1,5,4,2,1,4,5,1,4,4,,,,200000,,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,7,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,4409.2260894
5387940,1,4,3,6,,4,5,1,4,1,,,30000000,100000,,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,6,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2146.6790926
5387941,1,2,2,6,,4,5,1,4,1,,,7000000,150000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,5,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2199.6886416
5387942,1,4,3,2,1,4,5,1,4,1,,,10000000,100000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1996.1800966
5387943,1,4,3,6,,4,5,1,4,1,,,8000000,200000,,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,5,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1255.5588978
5387944,1,1,1,6,,4,5,2,4,1,,,5000000,50000,,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,7,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2259.8623472
5387945,1,1,1,2,1,4,5,1,4,1,,,6000000,100000,,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1786.0351103
5387946,1,4,3,2,1,4,5,1,5,4,,,,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1255.5588978
5387947,1,3,3,2,1,4,5,1,4,1,,,7000000,200000,,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,5,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2033.4958379
5387948,1,3,2,2,1,4,5,1,4,1,,,42000000,150000,,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2861.9304548
5387949,1,2,2,6,,4,5,1,4,1,,,20000000,100000,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,5,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,3479.1241702
5387950,1,2,1,6,,3,4,3,5,1,,,5000000,100000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2432.9964429
5387951,1,4,3,2,1,3,5,5,5,1,,,20000000,100000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,5,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2567.2739158
5387952,1,3,2,2,1,4,5,1,5,1,,,20000000,500000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2912.6568049
5387953,1,1,1,6,,4,4,1,5,3,,,,,50000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,3210.7544669
5387954,1,3,1,2,1,4,5,5,5,2,,50000,2200000,50000,,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,,1,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,3610.255072
5387955,1,3,2,2,1,3,5,1,4,1,,,7000000,10000,,2,1,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1354.9533847
5387956,1,3,2,6,,4,5,1,5,4,,,,150000,,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2651.8645853
5387957,1,1,1,6,,4,6,2,4,4,,,,150000,,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2871.7617779
5387958,1,2,2,6,,4,6,1,4,4,,,,50000,,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,5,2,1,9,2,2,2,,2,,01,2,02,52,3670.4287776
5387959,1,2,1,6,,4,5,1,5,1,,,10000000,50000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1468.1366394
5387960,1,2,2,6,,4,6,1,4,1,,,1000000,98,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1738.3762145
5387961,1,3,2,6,,4,6,1,5,4,,,,200000,,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1859.75491
5387962,1,5,4,6,,4,5,1,5,1,,,5000000,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,6,2,,1,1,5,2,1,9,2,2,2,,2,,01,2,02,52,1255.5588978
5387963,1,2,1,6,,4,6,1,5,1,,,1000000,50000,,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2758.5785232
5387964,1,2,2,6,,4,6,1,4,1,,,4000000,150000,,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2425.498076
5387965,1,3,2,6,,4,6,1,5,1,,,10000000,300000,,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,5,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,4089.9945508
5387966,1,1,1,6,,4,5,2,4,1,,,6000000,40000,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,,1,2,,1,1,5,2,1,9,2,2,2,,2,,01,2,02,52,3637.7394902
5387967,1,3,3,6,,4,5,5,5,1,,,6000000,50000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,2,,1,1,5,2,1,9,2,2,2,,2,,01,2,02,52,3584.809058
5387968,1,2,1,6,,4,6,1,4,1,,,1500000,50000,,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,3150.5807613
5387969,1,3,2,6,,4,5,1,5,1,,,1800000,200000,,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,5,2,1,9,2,2,2,,2,,01,2,02,52,3524.6353523
5387970,1,1,1,6,,4,5,1,5,1,,,3000000,30000,,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2119.1155575
5387971,1,5,5,6,,4,5,1,4,1,,,98,98,,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,5,2,,1,1,1,2,1,9,2,2,2,,2,,01,2,02,52,3982.1619493
5387972,1,3,2,6,,4,5,1,5,1,,,3000000,200000,,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2347.2976064
5387973,1,2,1,6,,3,6,5,5,1,,,3000000,300000,,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,5,2,1,9,2,2,2,,2,,01,2,02,52,1468.1366394
5387974,1,3,3,6,,4,5,1,5,1,,,3000000,30000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,5,2,,1,1,5,2,1,9,2,2,2,,2,,01,2,02,52,3637.818607
5387975,1,1,1,6,,4,6,1,5,4,,,,100000,,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,3210.7544669
5387976,1,4,3,6,,4,5,1,5,1,,,5000000,50000,,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,5,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,4623.7726287
5387977,1,3,2,6,,4,5,1,4,1,,,40000000,400000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,3210.7544669
5387978,1,4,3,6,,4,5,1,4,1,,,7000000,50000,,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,5,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,4171.5966849
5387979,1,5,4,6,,4,5,1,5,4,,,,50000,,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,3,7,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2963.597757
5387980,1,3,2,6,,4,5,1,4,1,,,5000000,300000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1756.4029784
5387981,1,4,2,4,1,4,4,1,4,1,,,8000000,400000,,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1458.3053163
5387982,1,2,1,6,,2,5,6,,1,,,7000000,300000,,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1622.1255055
5388013,1,2,2,6,,4,5,5,5,1,,,15000000,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,3388.2101657
5388014,1,2,1,6,,4,5,5,4,1,,,16000000,100000,,2,1,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,4,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2612.7850979
5388015,1,1,1,6,,4,4,1,4,1,,,15000000,50000,,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,3323.9377216
5388016,1,3,2,6,,4,5,1,4,1,,,2000000,20000,,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1973.3221322
5388017,1,4,1,6,,4,5,1,4,1,,,20000000,200000,,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,,2,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2261.5884712
5388018,1,2,2,6,,2,5,1,5,1,,,10000000,200000,,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2885.1723867
5388019,1,3,3,3,1,4,5,1,4,1,,,250000000,100000,,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,7,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,2175.2716777
5388020,1,5,4,6,,4,5,1,4,1,,,20000000,200000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,4,4,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1336.9266208
5388021,1,3,2,6,,3,5,1,4,1,,,3000000,1000000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,3150.5807613
5388022,1,3,1,6,,3,5,1,4,1,,,10000000,100000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,5,3,1,9,2,2,2,,2,,01,2,02,52,1860.1388775
5388023,1,1,1,6,,2,5,1,4,4,,,,50000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,5,3,2,,2,2,2,,2,,01,2,02,52,3150.5807613
5388046,1,3,2,2,1,5,1,1,4,4,,,,200000,,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,1,2,1,1,4,2,,1,1,1,4,1,2,2,2,2,,1,1,01,2,02,76,4710.5788569
5388047,1,1,1,2,1,5,1,5,4,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,3,4,2,,1,1,8,2,1,9,2,2,2,,1,2,01,2,02,76,4553.6190153
5388048,1,5,3,3,1,5,1,1,4,1,,,20000000,300000,,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,3,3,2,,1,1,1,4,1,2,2,2,2,,1,1,01,2,02,76,3418.0794059
5388049,1,4,2,3,1,5,1,3,5,1,,,99,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,3,5,2,,1,1,1,2,1,2,2,1,2,,1,2,01,2,02,76,2329.7170567
5388050,1,4,1,3,1,4,6,6,,4,,,,200000,,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,,1,1,1,3,1,9,2,2,2,,2,,01,2,02,76,5845.9716632
5388051,1,1,1,2,1,4,2,1,5,4,,,,150000,,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,,1,1,1,4,1,9,2,2,2,,1,1,01,2,02,76,3451.5284615
5388052,1,3,1,2,2,5,1,1,4,1,,,24000000,150000,,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,,1,1,1,4,1,2,2,2,2,,1,1,01,2,02,76,4467.1157913
5388052,2,1,1,2,2,5,1,1,4,4,,,,80000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,2,1,1,4,1,2,2,2,2,,1,1,01,2,02,76,4467.1157913
5388053,1,3,1,3,1,4,6,6,,4,,,,150000,,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,76,6749.9053632
5388054,1,3,3,3,1,5,1,1,5,4,,,,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,02,76,6445.9334112
5388055,1,3,1,2,1,4,1,1,4,4,,,,250000,,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,76,5845.9716632
5388062,1,3,2,1,1,1,1,1,4,4,,,,500000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,3,7,2,,1,1,1,4,1,2,2,1,1,2,1,1,01,2,02,76,1702.3915519
5388063,1,3,2,3,1,1,1,1,3,3,,,,,250000,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,5,2,,1,2,1,4,1,1,1,2,1,2,1,1,01,2,02,76,2274.601344
5388064,1,3,1,1,1,1,1,3,3,3,,,,,200000,2,2,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,2,1,2,1,1,1,2,1,1,01,2,02,76,1747.5535085
5388065,1,4,1,3,1,1,1,1,3,4,,,,98,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,,2,2,,1,1,1,2,1,1,1,2,1,2,1,1,01,2,02,76,2070.676569
5388066,1,4,2,1,1,1,1,3,3,3,,,,,250000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,4,2,,1,2,1,4,1,1,1,1,1,2,1,1,01,2,02,76,1571.7988965
5388067,1,2,1,3,1,1,1,1,3,4,,,,200000,,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,2,1,2,1,2,1,1,01,2,02,76,1221.9738782
5388068,1,3,2,1,1,1,1,1,3,3,,,,,250000,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,1,2,1,1,1,1,1,2,1,1,01,2,02,76,1486.5360853
5388072,1,3,1,3,1,1,1,6,,4,,,,200000,,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,4,1,2,1,2,1,2,1,1,01,2,02,76,2373.3844135
5388073,1,1,1,2,1,1,1,1,4,3,,,,,200000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,2,1,2,1,2,2,2,1,2,1,1,01,2,02,76,1401.2732741
5388074,1,3,1,3,1,1,1,1,3,3,,,,,200000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,,1,1,3,2,1,1,1,2,1,2,1,1,01,2,02,76,2740.369113
5388089,1,5,4,1,1,1,1,1,3,1,,,70000000,250000,,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,3,8,2,,1,1,1,4,1,2,1,1,1,3,1,2,01,2,02,76,2073.0469329
5388090,1,4,3,1,1,1,1,1,3,4,,,,300000,,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,3,2,,1,1,1,4,1,2,1,1,1,3,1,2,01,2,02,76,945.83321109
5388091,1,6,2,1,1,1,1,1,3,1,,,80000000,300000,,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,1,1,1,4,1,2,1,1,1,3,1,2,01,2,02,76,2070.676569
5388092,1,4,2,1,1,1,1,1,3,1,,,98,98,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,4,1,2,1,1,1,3,1,2,01,2,02,76,1703.6918695
5388093,1,4,2,1,1,1,1,1,3,4,,,,98,,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,1,4,1,2,1,1,1,3,1,2,01,2,02,76,1020.7087163
5388094,1,4,2,1,1,1,1,1,3,3,,,,,300000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,3,3,2,,1,1,1,4,1,2,1,1,1,3,1,2,01,2,02,76,2552.3945603
5388095,1,3,2,1,1,1,1,1,3,1,,,80000000,250000,,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,3,2,,1,1,1,4,1,1,1,1,1,3,1,2,01,2,02,76,2898.6747947
5388097,1,3,2,1,1,1,1,1,3,3,,,,,150000,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,3,2,,1,1,1,2,1,1,1,1,1,3,1,2,01,2,02,76,1366.9889506
5388098,1,4,3,1,1,1,1,1,3,4,,,,150000,,2,2,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,3,3,1,1,1,1,4,2,1,1,1,1,1,3,1,2,01,2,02,76,2575.5517341
5388099,1,3,2,1,1,1,1,1,3,2,,600000,50000000,250000,,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,3,4,2,,1,1,1,4,1,1,1,1,1,3,1,2,01,2,02,76,1105.9715274
5388100,1,4,1,1,1,1,9,1,3,3,,,,,250000,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,1,4,1,1,1,1,1,3,1,2,01,2,02,76,1221.9738782
5388101,1,3,1,1,1,1,9,1,3,3,,,,,200000,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,4,1,2,1,1,1,3,1,2,01,2,02,76,945.83321109
5388102,1,4,3,1,1,1,1,1,3,4,,,,220000,,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,3,3,2,,1,1,1,4,1,2,1,1,1,3,1,2,01,2,02,76,945.83321109
5388103,1,4,3,3,1,4,6,1,5,5,,,,60000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,02,05,6471.8282049
5388124,1,3,1,2,1,4,2,1,4,1,,,99,200000,,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,2,1,2,2,2,2,,1,2,01,2,02,15,4642.3683048
5388125,1,3,1,2,1,4,4,1,5,1,,,50000000,400000,,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,02,15,7334.8553812
5388126,1,3,2,2,1,4,2,1,4,1,,,15000000,300000,,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,4,1,2,2,2,2,,2,,01,2,02,15,4876.8919745
5388127,1,3,2,2,1,4,2,1,5,1,,,99,100000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,2,,1,1,1,2,1,2,2,2,2,,1,2,01,2,02,15,5553.5791009
5388128,1,3,1,2,1,4,4,1,5,1,,,15000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,02,15,4169.8370012
