DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5375973,1,3,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,02,,76,1347.8489333
5375976,1,3,1,80,76,1,6,,2,,,2,,2,,2,,2,,908526,2,1,02,3,76,1109.5836868
5375976,1,4,1,80,76,2,,,,2,,,.,,,2,,,,,,1,02,,76,1109.5836868
5375976,1,5,1,80,76,1,8,,2,,,8,,2,,2,,1,48,908526,2,1,02,3,76,1109.5836868
5375981,1,2,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,02,,76,1580.8693294
5375982,1,3,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,02,,76,1283.7754599
5375983,1,3,1,80,76,2,,,,1,1,2,,2,,2,,2,,908526,2,1,02,,76,985.71775164
5375984,1,2,1,80,76,1,4,,2,,,4,,1,,2,,,,,2,1,02,3,76,760.05202845
5375986,1,1,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,02,,76,1024.4149535
5375987,1,1,1,80,76,1,4,,2,,,11,,2,,1,99,,,,2,1,02,1.2,76,979.74085993
5375989,1,1,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,02,,76,629.89084303
5375989,2,1,2,80,76,1,5,,1,,3,5,,3,,2,,1,48,2000000,3,1,02,4,76,629.89084303
5376001,1,1,1,80,76,1,7,,2,,,8,,1,,2,,,,,2,1,02,4,76,890.21321386
5376001,1,2,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,02,,76,890.21321386
5376386,1,2,1,80,05,1,8,,2,,,9,,1,,2,,,,,2,1,02,4,05,1104.3216635
5376386,1,3,1,80,05,1,2,,2,,,2,,1,,2,,1,24,908000,2,1,02,2,05,1104.3216635
5376386,1,4,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1104.3216635
5376387,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,965.34225134
5376387,1,3,1,80,05,1,9,PANDEMIA,1,,1,12,ESPERA QUE LO LLAMEN,1,2,2,,1,48,908500,1,1,02,1.4,05,965.34225134
5376388,1,4,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,841.17838687
5376389,1,1,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1124.1378808
5376389,1,3,1,80,05,2,,,,2,,,.,2,,2,,2,,908526,2,1,02,,05,1124.1378808
5376391,1,1,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,998.44571074
5376393,1,2,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,05,1228.3607747
5376394,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,958.34816104
5376394,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,958.34816104
5376394,1,3,1,80,05,1,7,,2,,,12,ESTA EN ESPERA DE QUE LA LLAMEN DE SU ULTIMO TRABAJO,1,2,1,908500,1,48,908500,1,1,02,1.1,05,958.34816104
5376395,1,1,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1005.439801
5376395,1,4,1,80,05,1,8,,2,,,8,,2,,2,,1,48,908525,2,1,02,3,05,1005.439801
5376396,1,1,1,80,05,1,6,,2,,,11,,2,,2,,,,,2,1,02,3,05,998.44571074
5376398,1,3,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1090.9108495
5376404,1,1,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1288.8632286
5376404,1,5,1,80,05,1,4,,2,,,4,,1,,2,,2,,908600,2,1,02,4,05,1288.8632286
5376405,1,1,1,80,05,1,6,,2,,,11,,2,,2,,,,,2,1,02,4,05,939.61835177
5376405,1,2,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,939.61835177
5376405,1,3,1,80,05,1,6,,2,,,12,PERSONA ESPECIAL,2,,2,,2,,908526,2,1,02,3,05,939.61835177
5376405,1,5,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,939.61835177
5376406,1,2,1,80,05,1,9,PANDEMIA,2,,,4,,2,,2,,2,,908526,2,1,02,1.4,05,1058.7702263
5376406,1,4,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1058.7702263
5376407,1,2,1,80,05,2,,,,2,,,.,2,,2,,1,24,500000,2,1,02,,05,873.31901007
5376408,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1090.9108495
5376409,1,1,1,80,05,1,9,PANDEMIA,2,,,4,,2,,2,,2,,908500,2,1,02,1.4,05,1056.6532338
5376409,1,2,1,80,05,1,8,,1,,3,5,,2,,2,,1,40,908500,2,1,02,3,05,1056.6532338
5376412,1,1,1,80,05,1,4,,2,,,4,,3,,2,,,,,3,1,02,3,05,1056.6532338
5376412,1,2,1,80,05,1,8,,2,,,9,,1,,2,,,,,2,1,02,4,05,1056.6532338
5376416,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,3,05,1069.9291557
5376418,1,5,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,05,1441.1897766
5376419,1,1,1,80,05,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,05,985.03489681
5376420,1,1,1,80,05,1,5,,2,,,8,,2,,2,,,,,2,1,02,4,05,1084.629018
5376420,1,2,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,1084.629018
5376427,1,1,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,05,1069.9291557
5376428,1,5,1,80,05,1,9,EMBARAZO,2,,,12,EMBARAZO,2,,1,1200000,2,,908500,2,1,02,1.1,05,1626.7546761
5376429,1,2,1,80,05,1,8,,2,,,12,SOLO TRABAJA DESDE AGOSTO HASTA DICIEMBRE,2,,2,,,,,2,1,02,1.2,05,1270.0590254
5376429,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1270.0590254
5376431,1,2,1,80,05,1,6,,2,,,2,,2,,2,,1,48,908526,2,1,02,1.2,05,1064.8182686
5376432,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,1069.9291557
5376440,1,2,1,80,05,1,9,POR PANDEMIA,2,,,9,,2,,2,,2,,908454,2,1,02,1.4,05,1255.4940552
5376441,1,6,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1252.4833724
5376442,1,1,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,05,1360.3466736
5376443,1,1,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,05,1062.9350654
5376444,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,1084.4941259
5376445,1,2,1,80,05,1,3,,2,,,11,,2,,2,,,,,2,1,02,3,05,1084.4941259
5376446,1,1,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,02,3,05,971.62408288
5376448,1,2,1,80,05,1,6,,2,,,9,,2,,2,,1,48,908500,2,1,02,1.3,05,1777.8133846
5376452,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1197.2222618
5376453,1,3,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1590.7017203
5376453,1,5,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1590.7017203
5376453,1,6,1,80,05,1,1,,2,,,9,,2,,2,,,,,2,1,02,2,05,1590.7017203
5376456,1,2,1,80,05,1,3,,2,,,9,,2,,2,,2,,908526,2,1,02,3,05,1824.0724333
5376456,1,3,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1824.0724333
5376460,1,2,1,80,05,1,3,,2,,,9,,2,,2,,2,,908000,2,1,02,2,05,1367.9175535
5376460,1,3,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1367.9175535
5376461,1,2,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1354.5067396
5376465,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,1056.6532338
5376465,1,2,1,80,05,1,4,,2,,,4,,3,,2,,,,,3,1,02,4,05,1056.6532338
5376466,1,1,1,80,05,1,7,,1,,4,9,,2,,2,,,,,2,1,02,4,05,1083.3399696
5376469,1,1,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,05,1235.354865
5376471,1,1,1,80,05,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,05,1329.9204346
5376472,1,1,1,80,05,1,6,,2,,,8,,2,,2,,,,,2,1,02,4,05,1056.6532338
5376472,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1056.6532338
5376474,1,1,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1083.3399696
5376476,1,2,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,02,3,05,901.06100493
5376476,1,3,1,80,05,1,8,,2,,,2,,2,,2,,2,,908500,2,1,02,1.2,05,901.06100493
5376476,1,4,1,80,05,1,8,,2,,,2,,2,,2,,2,,908500,2,1,02,2,05,901.06100493
5376476,1,5,1,80,05,1,9,EDAD,2,,,8,,2,,2,,,,,2,1,02,4,05,901.06100493
5376478,1,3,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1321.2119601
5376479,1,2,1,80,05,1,1,,2,,,8,,2,,2,,1,48,908000,2,1,02,4,05,1056.6532338
5376486,1,1,1,80,05,1,8,,2,,,4,,2,,2,,2,,908000,2,1,02,2,05,1056.6532338
5376486,1,2,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,05,1056.6532338
5376487,1,2,1,80,05,1,9,PARA DEDICARSE A ENTRENAR,2,,,12,PIENSA REINICIAR ESTUDIOS,2,,2,,,,,2,1,02,1.2,05,1084.4941259
5376489,1,2,1,80,05,1,9,POR LA PANDEMIA,2,,,9,,1,,2,,2,,908000,2,1,02,1.3,05,1275.4524147
5376489,1,4,1,80,05,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,05,1275.4524147
5376491,1,2,1,80,05,1,8,,1,,1,1,,2,,2,,,,,2,1,02,2,05,1044.2052561
5376491,1,3,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1044.2052561
5376494,1,1,1,80,05,1,9,LA PATRONA SE FUE DEL PAIS,2,,,9,,2,,2,,1,48,908526,2,1,02,4,05,1101.0559826
5376494,1,3,1,80,05,2,,,,2,,,.,,,2,,2,,908526,,1,02,,05,1101.0559826
5376494,1,5,1,80,05,1,8,,2,,,9,,2,,2,,1,24,908526,2,1,02,2,05,1101.0559826
5376496,1,1,1,80,05,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,05,972.91313126
5376496,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,972.91313126
5376498,1,1,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1069.9291557
5376499,1,2,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1256.6482115
5376500,1,6,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1000.8889154
5376501,1,2,1,80,05,1,7,,2,,,12,POR LA PANDEMIA,1,,2,,1,40,1500000,2,1,02,1.3,05,1056.6532338
5376502,1,1,1,80,05,1,4,,2,,,4,,1,2,2,,2,,908526,1,1,02,1.4,05,1161.3750303
5376508,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,1069.9291557
5376509,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,1069.9291557
5376510,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,1056.6532338
5376510,1,2,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,05,1056.6532338
5376511,1,1,1,80,05,1,7,,2,,,10,,3,,2,,,,,3,1,02,4,05,1056.6532338
5376511,1,2,1,80,05,1,3,,2,,,9,,3,,2,,,,,3,1,02,4,05,1056.6532338
5376512,1,5,1,80,05,2,,,,2,,,.,2,,2,,2,,600000,2,1,02,,05,2937.3321149
5376520,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,978.61817318
5376521,1,3,1,80,05,1,2,,2,,,2,,2,,2,,2,,1200000,2,1,02,1.4,05,985.37789714
5376521,1,4,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,985.37789714
5376522,1,2,1,80,05,1,9,EMBARAZO,2,,,9,,2,,2,,2,,908500,2,1,02,3,05,2643.3170096
5376523,1,2,1,80,05,1,9,LA DESPIDIERON POR PANDEMIA,2,,,12,ESTA ESPERANDO QUE PASE LA PANDEMIA,2,,2,,1,48,908526,2,1,02,1.1,05,1090.9108495
5376523,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1090.9108495
5376525,1,2,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,05,1051.083084
5376525,1,3,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,05,1051.083084
5376525,1,6,1,80,05,1,2,,2,,,2,,2,,2,,,,,2,1,02,1.4,05,1051.083084
5376529,1,2,1,80,05,1,6,,1,,2,5,,2,,2,,1,48,908500,2,1,02,3,05,2513.296423
5376530,1,2,1,80,05,1,8,,1,,4,5,,2,,2,,1,48,908000,2,1,02,4,05,1056.6532338
5376533,1,2,1,80,05,2,,,,1,1,8,,2,,2,,1,48,908526,2,1,02,,05,986.1890531
5376533,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,986.1890531
5376535,1,2,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1307.8011461
5376540,1,2,1,80,05,2,,,,2,,,.,2,,2,,1,49,908000,2,1,02,,05,2064.1669811
5376550,1,1,1,80,05,1,3,,2,,,8,,3,,2,,,,,3,1,02,3,05,1069.9291557
5376551,1,1,1,80,05,1,9,POR LA PANDEMIA DEL COVID 19,2,,,12,ESTA ESPERANDO QUE LO LLAMEN,1,1,2,,1,48,908526,1,1,02,1.4,05,991.45162044
5376552,1,1,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,02,2,05,1069.9291557
5376554,1,1,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1064.6101603
5376554,1,4,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1064.6101603
5376560,1,1,1,80,05,1,1,,2,,,10,,3,,2,,,,,3,1,02,1.4,05,1069.9291557
5376565,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1090.9108495
5376566,1,1,1,80,05,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,05,1069.9291557
5376568,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1044.2052561
5376569,1,2,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,05,1434.6422311
5376573,1,1,1,80,05,1,3,,2,,,11,,2,,2,,,,,2,1,02,4,05,978.61817318
5376573,1,2,1,80,05,1,7,,2,,,9,,2,,2,,,,,2,1,02,4,05,978.61817318
5376578,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,407.94300023
5376580,1,1,1,80,13,1,9,PANDEMIA,2,,,12,PANDEMIA,2,,2,,,,,2,1,02,1.4,13,460.79692348
5376580,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,460.79692348
5376580,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,460.79692348
5376582,1,1,1,80,13,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,13,419.0104905
5376582,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,419.0104905
5376584,1,2,1,80,13,1,9,POR PANDEMIA COVID 19,2,,,9,,2,,2,,2,,900000,2,1,02,1.4,13,381.2496223
5376584,1,3,1,80,13,1,7,,2,,,1,,2,,2,,,,,2,1,02,1.2,13,381.2496223
5376586,1,2,1,80,13,1,9,POR PANDEMIA COVID 19,2,,,12,NO TIENE RECURSOS PARA INICIAR NEGOCIO,2,,2,,1,40,700000,2,1,02,1.4,13,372.618157
5376587,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,356.04333454
5376587,1,5,1,80,13,1,5,,2,,,8,,2,,2,,,,,2,1,02,4,13,356.04333454
5376588,1,5,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,281.56804515
5376589,1,1,1,80,13,1,6,,2,,,8,,2,,2,,,,,2,1,02,4,13,356.56597398
5376589,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,356.56597398
5376589,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,356.56597398
5376590,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,381.2496223
5376590,1,2,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,02,1.1,13,381.2496223
5376590,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,381.2496223
5376592,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,356.05492382
5376595,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,339.39966217
5376595,1,2,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,339.39966217
5376596,1,2,1,80,13,1,4,,2,,,8,,2,,2,,,,,2,1,02,2,13,316.22574703
5376596,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,316.22574703
5376596,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,316.22574703
5376596,1,5,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,316.22574703
5376597,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,13,980.82617513
5376597,1,4,1,80,13,2,,,,1,1,1,,2,,2,,,,,2,1,02,,13,980.82617513
5376597,1,6,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,980.82617513
5376599,1,1,1,80,13,1,3,,2,,,9,,2,,2,,2,,900000,2,1,02,4,13,1329.1019893
5376602,1,2,1,80,13,1,6,,2,,,11,,2,,2,,,,,2,1,02,2,13,352.12570313
5376602,1,4,1,80,13,1,7,,2,,,1,,2,,2,,1,40,908526,2,1,02,3,13,352.12570313
5376602,1,5,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,352.12570313
5376602,1,6,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,352.12570313
5376603,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,339.51981738
5376603,1,2,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,13,339.51981738
5376603,1,3,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,13,339.51981738
5376603,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,339.51981738
5376604,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,433.62062213
5376604,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,433.62062213
5376606,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,377.28068559
5376606,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,377.28068559
5376607,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,13,394.33843147
5376607,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,394.33843147
5376608,1,1,1,80,13,1,6,,2,,,8,,2,,2,,,,,2,1,02,3,13,330.76819687
5376609,1,2,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,3,13,339.39966217
5376610,1,1,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,13,378.68185283
5376611,1,7,1,80,13,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,13,257.15472014
5376612,1,1,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,13,434.10354555
5376612,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,434.10354555
5376613,1,2,1,80,13,2,,,,2,,,.,2,,2,,2,,1000000,2,1,02,,13,402.96989676
5376613,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,402.96989676
5376614,1,3,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,316.77273316
5376615,1,2,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,407.82284501
5376617,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,391.28773857
5376617,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,391.28773857
5376618,1,1,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,13,282.95762311
5376618,1,2,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,282.95762311
5376619,1,2,1,80,13,1,5,,2,,,8,,2,,2,,,,,2,1,02,4,13,287.81703478
5376620,1,1,1,80,13,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,13,339.39966217
5376620,1,2,1,80,13,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,13,339.39966217
5376622,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,350.59889693
5376628,1,1,1,80,13,1,5,,2,,,8,,3,,2,,,,,3,1,02,4,13,301.62720468
5376628,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,301.62720468
5376628,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,301.62720468
5376632,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,450.14413928
5376633,1,4,1,80,13,1,2,,2,,,2,,2,,2,,2,,908526,2,1,02,2,13,303.55864292
5376637,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,282.95762311
5376637,1,2,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,282.95762311
5376637,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,282.95762311
5376638,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,402.48697334
5376638,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,402.48697334
5376639,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,427.505621
5376639,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,427.505621
5376640,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,3,13,275.83589099
5376640,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,275.83589099
5376640,1,4,1,80,13,1,3,,2,,,9,,1,,2,,,,,2,1,02,4,13,275.83589099
5376640,1,5,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,275.83589099
5376641,1,1,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,13,339.39966217
5376641,1,2,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,3,13,339.39966217
5376644,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,403.75180579
5376645,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,373.10108042
5376645,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,373.10108042
5376646,1,1,1,80,13,1,4,,2,,,8,,2,,2,,,,,2,1,02,3,13,339.39966217
5376646,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,339.39966217
5376647,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,364.71451586
5376648,1,5,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,358.18480865
5376648,1,6,1,80,13,1,7,,2,,,12,SEGURIDAD PANDEMIA,2,,2,,,,,2,1,02,1.3,13,358.18480865
5376649,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,360.63701321
5376649,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,360.63701321
5376652,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,391.770662
5376653,1,5,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,13,389.7447528
5376654,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,415.57578251
5376654,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,415.57578251
5376654,1,5,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,415.57578251
5376656,1,2,1,80,13,1,8,,2,,,2,,2,,2,,2,,600000,2,1,02,2,13,400.40212729
5376657,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,2,13,381.2496223
5376657,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,381.2496223
5376658,1,2,1,80,13,1,7,,2,,,9,,2,,2,,,,,2,1,02,4,13,428.89843869
5376658,1,5,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,428.89843869
5376658,1,6,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,428.89843869
5376660,1,1,1,80,13,1,5,,2,,,8,,3,,2,,,,,3,1,02,4,13,358.47935951
5376660,1,2,1,80,13,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,13,358.47935951
5376660,1,3,1,80,13,1,1,,2,,,9,,2,,2,,,,,2,1,02,2,13,358.47935951
5376666,1,1,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,13,446.18679185
5376666,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,446.18679185
5376669,1,1,1,80,13,1,5,,2,,,8,,3,,2,,,,,3,1,02,4,13,443.6587384
5376669,1,2,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,02,3,13,443.6587384
5376669,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,443.6587384
5376669,1,5,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,443.6587384
5376671,1,1,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,13,264.28804154
5376672,1,2,1,80,13,1,7,,2,,,12,ESTA ESPERANDO SE NORMALICE LA SITUACION POR LA PANDEMIA,2,,2,,1,48,1000000,2,1,02,1.4,13,360.01227126
5376673,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,402.96989676
5376673,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,402.96989676
5376678,1,2,1,80,13,1,6,,2,,,9,,2,,2,,,,,2,1,02,3,13,397.77313946
5376679,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,485.99162195
5376679,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,485.99162195
5376679,1,5,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,485.99162195
5376680,1,3,1,80,13,1,1,,2,,,12,POR LA PANDEMIA,2,,2,,2,,1000000,2,1,02,2,13,275.83589099
5376680,1,4,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,13,275.83589099
5376680,1,5,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,275.83589099
5376683,1,1,1,80,13,1,4,,2,,,10,,3,,2,,,,,3,1,02,3,13,412.52508962
5376683,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,412.52508962
5376683,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,412.52508962
5376684,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,420.24990037
