PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P7495;P7500S1;P7500S1A1;P7500S2;P7500S2A1;P7500S3;P7500S3A1;P7505;P7510S1;P7510S1A1;P7510S2;P7510S2A1;P7510S3;P7510S3A1;P750S1;P750S1A1;P750S2;P750S2A1;P1661S5;P1661S5A1;P1661S6;P1661S6A1;P1661S3;P1661S3A1;P1661S4;P1661S4A1;P1661S4A2;P750S3;P750S3A1;P7510S5;P7510S5A1;P7510S6;P7510S6A1;P7510S7;P7510S7A1;P3367;P3368;P3369;P3370;P3370S1;P3371;P3371S1;P3371S2;P3371S3;P3371S4;P3372;P3372S1
20250313;03;2025;8169934;1;1;1;90;13;1;407.57548742;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;1500000;1;1400000;2;;;1;150000;2;;;;;2;
20250313;03;2025;8169934;1;2;1;90;13;1;407.57548742;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169934;1;3;1;90;13;1;407.57548742;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169936;1;1;1;90;13;1;540.45090864;13;2;;;;;;;1;1;7200000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169936;1;2;1;90;13;1;540.45090864;13;2;;;;;;;1;1;3000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169937;1;1;1;90;13;1;373.47120674;13;1;1;2400000;1;4000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3000000;0;2;;2;;;;;2;
20250313;03;2025;8169937;1;2;1;90;13;1;373.47120674;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169938;1;1;1;90;13;1;458.1825787;13;2;;;;;;;1;1;7000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169938;1;2;1;90;13;1;458.1825787;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;1450000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169940;1;1;1;90;13;1;382.41837067;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169940;1;2;1;90;13;1;382.41837067;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169940;1;3;1;90;13;1;382.41837067;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169941;1;1;1;90;13;1;340.2821081;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169941;1;2;1;90;13;1;340.2821081;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;98;98;2;;2;;;;;2;
20250313;03;2025;8169941;1;3;1;90;13;1;340.2821081;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169941;1;4;1;90;13;1;340.2821081;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169942;1;1;1;90;13;1;493.12842807;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169942;1;2;1;90;13;1;493.12842807;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;160000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169944;1;1;1;90;13;1;471.7679329;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;160000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169944;1;2;1;90;13;1;471.7679329;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169945;1;1;1;90;13;1;255.92336109;13;2;;;;;;;1;1;1200000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169945;1;2;1;90;13;1;255.92336109;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;9;;2;;;;;2;
20250313;03;2025;8169945;1;3;1;90;13;1;255.92336109;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169945;1;4;1;90;13;1;255.92336109;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169946;1;1;1;90;13;1;269.81747334;13;1;1;2000000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169946;1;2;1;90;13;1;269.81747334;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169946;1;5;1;90;13;1;269.81747334;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169946;1;6;1;90;13;1;269.81747334;13;1;1;1400000;1;2600000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;300000;0;2;;2;;;;;2;
20250313;03;2025;8169947;1;1;1;90;13;1;473.33942281;13;2;;;;;;;1;1;5600000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169948;1;1;1;90;13;1;367.63571913;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169948;1;2;1;90;13;1;367.63571913;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;98;98;1;98;2;;;;;1;98
20250313;03;2025;8169949;1;1;1;90;13;1;448.53329134;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169949;1;2;1;90;13;1;448.53329134;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169950;1;1;1;90;13;1;450.78081236;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;9;;1;1500000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169950;1;2;1;90;13;1;450.78081236;13;2;;;;;;;1;1;3600000;2;;2;;;;;;;;;;;;;;;;;2;;1;1300000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169950;1;3;1;90;13;1;450.78081236;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169951;1;1;1;90;13;1;491.51491955;13;2;;;;;;;1;1;3600000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;1;0
20250313;03;2025;8169951;1;2;1;90;13;1;491.51491955;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169954;1;1;1;90;13;1;607.54154606;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169955;1;1;1;90;13;1;366.97605315;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;156000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169955;1;2;1;90;13;1;366.97605315;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;156000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169955;1;3;1;90;13;1;366.97605315;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169955;1;5;1;90;13;1;366.97605315;13;2;;;;;;;1;1;6000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169956;1;1;1;90;13;1;346.33637477;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;160000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169956;1;2;1;90;13;1;346.33637477;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169956;1;3;1;90;13;1;346.33637477;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169957;1;1;1;90;13;1;254.3653438;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;216000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169957;1;2;1;90;13;1;254.3653438;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169957;1;3;1;90;13;1;254.3653438;13;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169957;1;4;1;90;13;1;254.3653438;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169958;1;1;1;90;13;1;448.53329134;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;300000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169958;1;2;1;90;13;1;448.53329134;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;90000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169959;1;1;1;90;13;1;389.81616667;13;1;2;;1;3000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;98;0;2;;2;;;;;2;
20250313;03;2025;8169959;1;2;1;90;13;1;389.81616667;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169959;1;3;1;90;13;1;389.81616667;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169962;1;1;1;90;13;1;469.21982643;13;2;;;;;;;1;1;1600000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169962;1;2;1;90;13;1;469.21982643;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169962;1;3;1;90;13;1;469.21982643;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169963;1;1;1;90;13;1;592.25802259;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;160000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169965;1;1;1;90;13;1;454.25122407;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;875000;0;2;;2;;;;;2;
20250313;03;2025;8169965;1;2;1;90;13;1;454.25122407;13;1;1;700000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169965;1;4;1;90;13;1;454.25122407;13;1;2;;1;2700000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8169966;1;1;1;90;13;1;413.34482577;13;2;;;;;;;1;1;3000000;2;;1;80000;;;1;80000;;;;;;;1;DEVOLUCION DE IVA;80000;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169966;1;2;1;90;13;1;413.34482577;13;2;;;;;;;1;1;2400000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169966;1;3;1;90;13;1;413.34482577;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169966;1;4;1;90;13;1;413.34482577;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169970;1;1;1;90;13;1;507.02328855;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;1000000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169970;1;2;1;90;13;1;507.02328855;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169971;1;1;1;90;13;1;319.63685007;13;1;2;;1;8000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169971;1;2;1;90;13;1;319.63685007;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169971;1;3;1;90;13;1;319.63685007;13;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169972;1;1;1;90;13;1;511.60864074;13;2;;;;;;;1;2;;1;2400000;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169973;1;1;1;90;13;1;290.30586142;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;2700000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169973;1;2;1;90;13;1;290.30586142;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;1200000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169973;1;3;1;90;13;1;290.30586142;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169973;1;4;1;90;13;1;290.30586142;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169973;1;5;1;90;13;1;290.30586142;13;1;2;;1;2500000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3000000;99;2;;2;;;;;2;
20250313;03;2025;8169974;1;1;1;90;13;1;420.15510758;13;1;1;800000;1;6500000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3300000;98;2;;2;;;;;2;
20250313;03;2025;8169974;1;2;1;90;13;1;420.15510758;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169977;1;1;1;90;13;1;283.7695491;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8169977;1;2;1;90;13;1;283.7695491;13;2;;;;;;;1;1;1400000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8169977;1;3;1;90;13;1;283.7695491;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169977;1;4;1;90;13;1;283.7695491;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169977;1;5;1;90;13;1;283.7695491;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169978;1;1;1;90;13;1;419.50642512;13;2;;;;;;;1;1;1600000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169978;1;2;1;90;13;1;419.50642512;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169978;1;3;1;90;13;1;419.50642512;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169979;1;1;1;90;13;1;623.66257969;13;2;;;;;;;1;2;;1;180000;2;;;;;;;;;;;;;;;;;2;;2;;2;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8169979;1;2;1;90;13;1;623.66257969;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8169980;1;1;1;90;13;1;622.15973628;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169980;1;2;1;90;13;1;622.15973628;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169982;1;1;1;90;15;1;117.14219418;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169983;1;1;1;90;15;1;115.35553828;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169983;1;2;1;90;15;1;115.35553828;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;350000;2;;;;;2;
20250313;03;2025;8169984;1;1;1;90;15;1;165.12092678;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169984;1;2;1;90;15;1;165.12092678;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169985;1;1;1;90;15;1;95.227101953;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169986;1;1;1;90;15;1;108.09068429;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169987;1;1;1;90;15;1;68.494606663;15;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;156000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169987;1;2;1;90;15;1;68.494606663;15;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;156000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169988;1;1;1;90;15;1;46.786209954;15;1;2;;1;4300000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;0;2;;;;;2;
20250313;03;2025;8169988;1;2;1;90;15;1;46.786209954;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8169988;1;3;1;90;15;1;46.786209954;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169989;1;1;1;90;15;1;97.652057808;15;1;2;;1;1423000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169989;1;2;1;90;15;1;97.652057808;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169989;1;4;1;90;15;1;97.652057808;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169990;1;1;1;90;15;1;96.090714791;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169990;1;2;1;90;15;1;96.090714791;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169990;1;3;1;90;15;1;96.090714791;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169990;1;4;1;90;15;1;96.090714791;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169991;1;1;1;90;15;1;58.48736102;15;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;360000;2;;1;600000;0;2;;2;;;;;2;
20250313;03;2025;8169991;1;2;1;90;15;1;58.48736102;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169992;1;1;1;90;15;1;136.61178376;15;1;1;500000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;180000;0;2;;2;;;;;2;
20250313;03;2025;8169992;1;2;1;90;15;1;136.61178376;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169992;1;3;1;90;15;1;136.61178376;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169992;1;4;1;90;15;1;136.61178376;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169992;1;5;1;90;15;1;136.61178376;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169993;1;1;1;90;15;1;121.84866879;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;400000;0;2;;2;;;;;2;
20250313;03;2025;8169993;1;2;1;90;15;1;121.84866879;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169994;1;1;1;90;15;1;73.66647713;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;900000;0;1;0;2;;;;;2;
20250313;03;2025;8169994;1;2;1;90;15;1;73.66647713;15;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;78000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169994;1;3;1;90;15;1;73.66647713;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169995;1;1;1;90;15;1;84.059235529;15;2;;;;;;;1;1;1800000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169995;1;2;1;90;15;1;84.059235529;15;2;;;;;;;1;1;1200000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169995;1;3;1;90;15;1;84.059235529;15;2;;;;;;;1;1;1200000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169996;1;1;1;90;15;1;74.330976344;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169996;1;2;1;90;15;1;74.330976344;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169997;1;1;1;90;15;1;108.49786392;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169997;1;2;1;90;15;1;108.49786392;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169997;1;3;1;90;15;1;108.49786392;15;2;;;;;;;1;2;;2;;1;400000;;;1;400000;;;1;400000;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169998;1;1;1;90;15;1;66.010062277;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;700000;0;2;;2;;;;;2;
20250313;03;2025;8169998;1;2;1;90;15;1;66.010062277;15;1;1;500000;2;;2;;1;1;2500000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169999;1;1;1;90;15;1;104.61443248;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169999;1;2;1;90;15;1;104.61443248;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169999;1;3;1;90;15;1;104.61443248;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8170000;1;1;1;90;15;1;48.027689659;15;2;;;;;;;1;1;900000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8170000;1;2;1;90;15;1;48.027689659;15;2;;;;;;;1;1;900000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8170001;1;1;1;90;15;1;120.308198;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;300000;0;2;;2;;;;;2;
20250313;03;2025;8170001;1;2;1;90;15;1;120.308198;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8170001;1;3;1;90;15;1;120.308198;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8170001;1;4;1;90;15;1;120.308198;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8170002;1;1;1;90;15;1;73.572170108;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;85000;2;;;;;2;
20250313;03;2025;8170002;1;2;1;90;15;1;73.572170108;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8170003;1;1;1;90;15;1;46.786209954;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8170003;1;2;1;90;15;1;46.786209954;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8170003;1;3;1;90;15;1;46.786209954;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8170004;1;1;1;90;15;1;42.052090512;15;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;720000;2;;1;600000;0;2;;2;;;;;2;
20250313;03;2025;8170004;1;2;1;90;15;1;42.052090512;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8170005;1;1;1;90;15;1;183.77904702;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;250000;0;2;;2;;;;;2;
20250313;03;2025;8170005;1;2;1;90;15;1;183.77904702;15;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8170006;1;1;1;90;15;1;72.498663703;15;1;1;600000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;550000;0;1;620000;2;;;;;2;
