DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,HOGAR,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,CLASE,MES,DPTO,fex_c_2011
5437516,1,4,1,2,1,1,1,1,3,1,,,10000000,150000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,1,1,2,,1,1,1,2,1,1,1,2,1,2,1,2,01,2,04,20,1202.3165981
5437517,1,2,1,2,1,1,1,1,3,3,,,,,160000,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,6,2,,1,1,1,2,1,1,1,2,1,2,1,2,01,2,04,20,1131.079146
5437518,1,4,2,2,1,1,1,1,3,1,,,98,200000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,2,1,2,1,1,1,2,1,2,1,2,01,2,04,20,1058.2611232
5437519,1,3,2,2,1,1,1,1,3,4,,,,120000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,1,2,1,2,1,1,1,2,1,2,1,2,01,2,04,20,1265.8639867
5437520,1,2,1,2,1,1,1,1,3,1,,,30000000,200000,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,1,2,,1,1,1,2,1,1,1,2,1,2,1,2,01,2,04,20,933.53481865
5437521,1,3,2,2,1,1,1,1,3,3,,,,,80000,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,3,2,,1,1,1,2,1,1,1,2,1,2,1,2,01,2,04,20,1108.7722046
5437522,1,4,1,2,1,1,1,1,3,1,,,98,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,2,,1,1,1,2,1,1,1,2,1,2,1,2,01,2,04,20,1202.3165981
5437523,1,4,3,2,1,1,1,1,3,1,,,98,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,3,5,2,,1,1,1,4,1,1,1,2,1,2,1,2,01,2,04,20,1465.8939599
5437524,1,3,2,2,1,1,1,1,3,1,,,10000000,200000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,1,2,1,1,1,2,1,2,1,2,01,2,04,20,1411.1048628
5437572,1,3,2,6,,3,3,5,5,5,,,,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,6,2,,1,5,4,1,1,9,2,2,2,,2,,01,2,04,44,1474.5299453
5437573,1,3,2,6,,2,3,5,5,5,,,,60000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,10,2,,1,5,4,1,1,9,2,2,2,,2,,01,2,04,44,1474.8805348
5437574,1,2,2,6,,4,3,5,5,5,,,,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,3,2,,1,5,4,1,2,,2,2,2,,2,,01,2,04,44,1337.3136165
5437575,1,1,1,6,,4,3,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,5,4,1,2,,2,2,2,,2,,01,2,04,44,1189.5536556
5437576,1,3,2,2,1,4,8,1,4,5,,,,300000,,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,3,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,04,44,1108.7722046
5437577,1,2,2,2,1,4,8,2,4,5,,,,150000,,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,,3,2,,1,5,4,1,1,0,2,2,2,,2,,01,2,04,44,1370.9500657
5437578,1,3,2,2,1,4,10,1,4,3,,,,,380000,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,4,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,04,44,1142.930052
5437579,1,1,1,2,1,5,8,1,4,3,,,,,360000,2,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,44,1432.5874396
5437606,1,1,1,6,,4,3,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,5,4,1,1,9,2,2,2,,2,,01,2,04,44,1023.7192092
5437607,1,1,1,6,,4,4,5,5,5,,,,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,1,2,1,9,2,2,2,,2,,01,2,04,44,1217.8214463
5437608,1,1,1,6,,4,4,6,,5,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,5,4,1,2,,2,2,2,,2,,01,2,04,44,1236.8056565
5437609,1,1,1,6,,4,4,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,6,1,1,1,5,4,1,2,,2,2,2,,2,,01,2,04,44,793.76612669
5437610,1,1,1,6,,4,4,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,1,5,4,1,1,9,2,2,2,,2,,01,2,04,44,1040.1464716
5437611,1,1,1,6,,4,4,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,4,2,,1,5,4,1,2,,2,2,2,,2,,01,2,04,44,1452.2074978
5437612,1,1,1,6,,4,4,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,5,4,1,2,,2,2,2,,2,,01,2,04,44,711.69453386
5437613,1,1,1,6,,4,8,6,,5,,,,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,5,4,1,2,,2,2,2,,2,,01,2,04,44,1508.4690263
5437614,1,2,1,6,,4,4,5,5,5,,,,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,2,2,,2,2,2,,2,,01,2,04,44,995.45141854
5437615,1,1,1,6,,4,4,5,5,5,,,,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,3,2,,1,5,4,2,2,,2,2,2,,2,,01,2,04,44,1103.5519447
5437616,1,1,1,6,,4,3,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,5,4,2,2,,2,2,2,,2,,01,2,04,44,1645.6853551
5437617,1,1,1,6,,4,4,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,5,2,,1,5,4,1,2,,2,2,2,,2,,01,2,04,44,1325.1227613
5437629,1,3,2,2,1,1,9,1,3,4,,,,200000,,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,1,4,1,0,1,2,1,8,1,2,01,2,04,44,1175.7155774
5437630,1,4,1,2,1,1,9,1,3,1,,,15000000,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,,1,1,1,4,1,1,1,2,1,8,2,,01,2,04,44,583.30341416
5437631,1,2,1,2,1,1,9,1,4,1,,,98,120000,,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,1,2,1,1,1,2,1,8,1,2,01,2,04,44,1337.3136165
5437632,1,5,2,2,1,1,10,1,3,1,,,25000000,250000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,9,2,,1,1,1,4,1,1,1,2,1,8,1,2,01,2,04,44,1032.0825588
5437633,1,4,3,2,1,1,9,1,3,1,,,98,200000,,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,10,2,,1,2,1,2,1,1,1,2,1,8,1,2,01,2,04,44,651.72651952
5437635,1,3,1,2,1,1,8,1,4,1,,,98,250000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,1,1,4,1,0,2,2,1,8,1,2,01,2,04,44,1346.8709872
5437636,1,1,1,6,,4,3,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,4,2,,1,5,4,1,1,9,2,2,2,,2,,01,2,04,44,1473.6819333
5437637,1,1,1,6,,4,4,5,5,5,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,5,4,1,2,,2,2,2,,2,,01,2,04,44,904.05220765
5437638,1,1,1,6,,4,4,5,5,5,,,,40000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,6,2,,1,5,4,1,1,9,2,2,2,,2,,01,2,04,44,1416.7960251
5437639,1,1,1,6,,4,4,5,5,5,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,,4,2,,1,5,4,1,2,,2,2,2,,2,,01,2,04,44,1294.2657864
5437640,1,1,1,6,,4,4,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,5,2,,1,5,4,1,2,,2,2,2,,2,,01,2,04,44,1069.6336673
5437665,1,2,1,6,,4,5,5,5,1,,,1500000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1200.2821935
5437687,1,1,1,6,,4,5,5,5,1,,,2000000,70000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1117.7697098
5437688,1,2,1,6,,4,5,5,5,4,,,,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,1,1,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,604.50465373
5437693,1,2,2,6,,4,6,5,5,5,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,7,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1866.6331325
5437696,1,4,3,3,1,4,6,1,5,1,,,8000000,80000,,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1323.5275753
5437701,1,3,2,3,1,4,6,6,,4,,,,80000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1848.8543025
5437702,1,3,2,6,,4,5,5,5,4,,,,90000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,1,3,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1693.6920393
5437703,1,1,1,6,,3,5,5,5,1,,,2000000,35000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1548.2568747
5437704,1,1,1,6,,4,5,5,5,4,,,,70000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,1,1,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1200.2821935
5437705,1,1,1,6,,4,5,5,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1383.2898719
5437711,1,1,1,6,,4,5,2,5,1,,,1000000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,5,2,,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,693.76870578
5437716,1,1,1,6,,4,5,2,5,1,,,2000000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1866.6331325
5437719,1,1,1,6,,4,5,1,5,1,,,2000000,70000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1383.2898719
5437720,1,1,1,6,,2,5,2,5,1,,,1000000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1112.1941995
5437724,1,1,1,6,,2,5,1,5,1,,,2000000,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1194.0923138
5437725,1,4,2,6,,3,5,5,5,1,,,10000000,50000,,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1317.3376956
5437726,1,3,2,3,1,3,5,1,4,4,,,,100000,,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,507.38448397
5437727,1,1,1,6,,2,5,1,5,1,,,800000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1383.2898719
5437728,1,3,2,3,1,4,5,1,5,4,,,,100000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,466.65828314
5437729,1,2,1,6,,3,5,5,5,1,,,12000000,50000,,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1450.3641412
5437730,1,6,4,3,1,3,5,1,4,4,,,,100000,,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,1,1,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,791.66143929
5437731,1,3,1,6,,3,6,5,5,1,,,10000000,50000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,1,2,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,466.65828314
5437732,1,3,3,6,,3,6,5,5,1,,,10000000,3000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,5,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,466.65828314
5437734,1,2,2,6,,2,6,5,5,1,,,9000000,30000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,8,2,,1,1,2,3,1,1,2,2,2,,2,,01,2,04,27,1866.6331325
5437735,1,3,3,3,1,3,5,1,4,1,,,12000000,70000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1866.6331325
5437736,1,3,1,3,1,4,5,1,4,1,,,10000000,50000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1117.7697098
5437737,1,5,1,3,1,3,6,1,4,1,,,12000000,80000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,2,1,2,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,592.44298263
5437738,1,3,1,6,,3,6,5,5,1,,,9000000,30000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,2,1,2,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,592.44298263
5437739,1,2,2,6,,3,6,5,5,1,,,9000000,50000,,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,5,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1071.5709957
5437740,1,3,1,6,,3,6,5,5,1,,,10000000,50000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1117.7697098
5437741,1,1,1,6,,4,6,5,5,1,,,9000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,7,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,859.46505613
5437742,1,2,2,6,,4,6,5,5,1,,,9000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,7,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1866.6331325
5437743,1,2,2,3,1,3,6,1,4,1,,,12000000,60000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1732.7100182
5437744,1,2,2,3,1,4,5,1,4,1,,,9000000,50000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,791.66143929
5437745,1,1,1,6,,4,6,5,5,1,,,9000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1194.0923138
5437746,1,1,1,6,,4,6,5,5,1,,,9000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1548.2568747
5437747,1,2,1,3,1,3,5,1,4,4,,,,40000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1548.2568747
5437748,1,3,2,3,1,3,5,1,4,1,,,10000000,50000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,899.68476565
5437749,1,2,2,6,,4,5,1,4,1,,,9000000,50000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,466.65828314
5437750,1,3,1,3,1,4,5,1,4,1,,,12000000,50000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,1,2,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,466.65828314
5437751,1,1,1,6,,3,6,5,5,1,,,8000000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,466.65828314
5437752,1,3,2,3,1,4,5,1,5,4,,,,130000,,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1112.1941995
5437753,1,1,1,6,,4,6,5,5,5,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,6,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1741.958353
5437754,1,1,1,6,,4,6,5,5,5,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,466.65828314
5437755,1,4,3,6,,4,5,1,5,1,,,15000000,300000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,494.55024911
5437756,1,3,1,3,1,3,5,1,5,1,,,15000000,250000,,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,466.65828314
5437757,1,4,3,3,1,3,5,1,5,1,,,10000000,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1099.3599647
5437758,1,3,2,6,,3,1,1,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,5,3,1,1,2,2,2,,1,1,01,2,04,27,592.44298263
5437759,1,3,2,6,,3,1,1,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,5,3,1,1,2,2,2,,1,1,01,2,04,27,905.87464534
5437760,1,4,3,6,,4,1,1,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,5,2,,1,1,5,3,1,1,2,2,2,,1,1,01,2,04,27,466.65828314
5437761,1,4,2,3,1,3,5,1,5,1,,,10000000,300000,,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,5,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,734.71776293
5437762,1,3,2,6,,3,5,1,4,1,,,5000000,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,3,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,946.82370249
5437763,1,4,3,6,,4,5,1,5,1,,,20000000,400000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,6,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1365.9785439
5437764,1,3,2,6,,3,5,1,5,1,,,10000000,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,661.44833009
5437765,1,4,2,6,,4,1,1,5,1,,,12000000,300000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,5,3,1,1,2,2,2,,1,1,01,2,04,27,466.65828314
5437766,1,2,1,3,1,4,1,1,5,1,,,5000000,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,5,3,1,1,2,2,2,,1,1,01,2,04,27,466.65828314
5437767,1,3,2,3,1,3,1,1,4,1,,,10000000,100000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,5,3,1,1,2,2,2,,1,2,01,2,04,27,466.65828314
5437768,1,3,2,3,1,4,1,1,5,1,,,5000000,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,5,3,1,1,2,2,2,,1,1,01,2,04,27,1520.8149537
5437769,1,3,2,3,1,3,1,1,4,1,,,10000000,150000,,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,2,2,,1,1,5,3,1,1,2,2,2,,1,1,01,2,04,27,592.44298263
5437770,1,1,1,6,,4,6,5,5,1,,,3000000,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,7,2,,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1685.0146766
5437771,1,2,1,6,,3,1,1,5,1,,,5000000,200000,,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,5,3,1,1,2,2,2,,1,1,01,2,04,27,466.65828314
5437772,1,3,2,3,1,3,1,1,4,1,,,10000000,250000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,27,466.65828314
5437773,1,1,1,6,,4,6,5,5,5,,,,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,5,2,,1,1,9,3,1,1,2,2,2,,2,,01,2,04,27,1862.3614388
5437774,1,1,1,6,,4,6,5,5,5,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1548.2568747
5437775,1,1,1,6,,4,6,5,5,5,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,6,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1701.0092959
5437776,1,1,1,6,,4,6,5,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,6,2,,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1349.6580713
5437777,1,1,1,6,,4,6,5,5,5,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,1567.9538906
5437778,1,1,1,6,,3,6,5,5,1,,,9000000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,1,1,5,3,1,1,2,2,2,,2,,01,2,04,27,763.60514897
5437779,1,1,1,6,,4,6,5,5,4,,,,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,6,2,,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1866.6331325
5437780,1,1,1,6,,4,6,5,5,1,,,3000000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,5,2,,1,5,5,3,1,1,2,2,2,,2,,01,2,04,27,1488.499862
5437781,1,3,2,3,1,2,5,1,5,1,,,10000000,100000,,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,4,2,,1,1,2,2,1,1,2,2,2,,2,,01,2,04,27,1169.4637292
5437782,1,3,2,3,1,4,6,1,4,1,,,30000000,200000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,27,494.55024911
5437783,1,4,2,3,1,4,5,1,4,4,,,,200000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,3,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,04,27,1207.383291
5437784,1,5,3,3,1,4,6,1,4,1,,,30000000,200000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,27,1153.1432567
