DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5434771,2,2,2,60,2,20,1,1,,,1,,,1,2,2,2,3,,1,,2,750000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,60,,.,60,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,12,12,6,,2,,,,,,,,9,11,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,50,56,1,04,1,5630,750000,54,1519.718562,
5434772,1,1,1,60,2,54,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,900000,1,10800000,3,,12,2,,,,,3,3,2,48,,.,48,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,1,,1,20,0,4,,180000,1,2,9,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,87,25,1,04,4,2592,1080000,54,1524.8062339,
5434772,1,2,1,60,2,20,1,1,,,1,,,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,800000,1,1600000,3,,12,2,,,,,1,3,2,54,,.,54,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,2,1,,2,,,,,,,,2,11,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,56,1,04,4,5630,800000,54,1524.8062339,
5434773,1,1,1,60,2,54,1,1,,,1,,,1,2,2,2,96,,1,,2,450000,2,,,2,,1,100000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,54,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,2,8,,2,,,,,,,,1,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,60,01,1,04,1,0126,550000,54,797.99246604,
5434774,1,1,1,60,2,54,1,1,,,1,,,1,2,2,2,36,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,54,,,3,8,,4,,2,,,,1,,,,,,,,,1,2,2,1,0,1,8,,2,,,,,,,,1,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,04,8,0126,600000,54,1072.5552125,
5434775,1,1,1,60,2,54,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,400000,1,4800000,3,,12,1,1,0,1,0,3,3,2,56,,.,56,,,2,8,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,12,8,,2,,,,,,,,1,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,04,4,0141,400000,54,1207.7466873,
5434775,1,2,1,60,2,54,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,400000,1,4800000,3,,12,1,1,0,1,0,3,3,2,56,,.,56,,,2,8,,1,,2,,,,1,,,,,,,,,1,2,2,1,0,12,4,,2,,,,,,,,8,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,04,4,0141,400000,54,1207.7466873,
5434776,1,1,1,60,2,54,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,400000,1,4800000,3,,12,1,1,1,0,0,3,3,2,38,2,,38,,,2,8,,3,,2,,,,1,,,1,,,,,,,2,2,1,0,12,4,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,61,01,1,04,5,0121,400000,54,498.83955218,
5434777,1,1,1,60,2,54,1,1,,,1,,,1,2,2,2,60,,1,,2,500000,2,,,2,,1,110000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,54,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,2,8,,2,,,,,,,,1,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,04,8,0141,610000,54,864.22053591,
5434778,1,1,1,60,2,54,1,1,,,1,,,1,2,2,2,1,,1,,2,908000,2,,,2,,1,200000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,1,8,,2,,,,,,,,3,3,15,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,2,1,2,2,1,2,2,1,8,,60,01,1,04,1,0141,1108000,54,1150.3178979,
5434778,1,2,1,60,2,54,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,14,2,,14,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,6,,2,,,,,,,,9,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,62,01,1,04,7,0141,,54,1150.3178979,
5434779,1,1,1,60,2,54,1,1,,,1,,,1,2,2,2,48,,1,,2,495000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,1,54,18,4,,220000,2,8,3,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,62,01,1,04,8,0141,715000,54,1001.362974,
5434779,1,2,1,60,2,54,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,18,2,,18,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,6,,2,,,,,,,,9,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,62,01,1,04,6,0122,,54,1001.362974,
5434780,1,2,1,60,2,54,2,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,800000,1,9600000,3,,12,1,1,1,0,0,3,3,2,40,,.,40,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,8,60,4,,2,,,,,,,,11,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,61,01,1,04,5,0150,800000,54,709.86327831,
5434781,1,2,1,60,2,54,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,200000,1,2000000,3,,12,1,1,0,1,0,3,11,2,18,2,,18,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,6,,2,,,,,,,,3,3,5,,2,,,,2,,,,,,,,,,,,,,2,1,1,2,1,1,3,,61,01,1,04,4,0127,200000,54,562.5089378,
5434830,1,1,1,60,2,68,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,160000,1,700000,3,,12,2,,,,,1,3,2,20,2,,20,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,240,4,,2,,,,,,,,3,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,04,4,0141,160000,68,2387.5549942,
5434831,1,2,1,60,2,68,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,480000,1,5760000,3,,12,2,,,,,2,3,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,60,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,61,01,1,04,4,0161,480000,68,4753.096166,
5434832,1,1,1,60,2,68,2,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,0,1,98,3,,12,2,,,,,3,3,2,20,2,,12,6,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,41,47,1,04,4,4724,0,68,4037.8284971,
5434832,1,2,1,60,2,68,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,620000,1,98,3,,12,2,,,,,3,3,2,36,2,,36,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,5,,61,01,1,04,4,0113,620000,68,4037.8284971,
5434833,1,1,1,60,2,68,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,2200000,3,,12,2,,,,,2,1,2,20,1,,20,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,30,,1,30,2,1,2,,,,,,,,,,,,,,1,2,2,2,2,1,3,,61,01,1,04,4,0161,400000,68,4662.8014618,
5434834,1,1,1,60,2,68,1,1,,,1,,,1,2,2,2,2,,1,,2,700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,45,,.,45,,,3,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,1,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,95,41,1,04,1,4111,700000,68,6016.0001275,
5434835,1,2,1,60,2,68,2,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,2400000,3,,12,2,,,,,2,3,2,48,,.,0,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,30,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,61,01,1,04,4,0161,200000,68,3179.0982627,
5434836,1,2,1,60,2,68,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,480000,1,2400000,3,,12,2,,,,,2,1,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,62,01,1,04,4,0161,480000,68,7049.8116193,
5434836,1,3,1,60,2,68,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,800000,3,,3,2,,,,,2,1,2,45,,.,45,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,10,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,61,01,1,04,4,0161,400000,68,7049.8116193,
5434837,1,1,1,60,2,68,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2,,2,0,1,3000000,3,,12,1,1,0,0,1,1,3,2,56,,.,56,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,24,3,1,,2,,,,,,,,9,3,2,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,61,01,1,04,4,0121,0,68,5384.8302481,
5434837,1,2,1,60,2,68,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,56,,.,56,,,2,8,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,6,1,,2,,,,,,,,1,3,2,,2,,,,1,1,1,1,2,1,2,1,2,1,2,,1,1,1,2,1,2,2,1,3,,62,01,1,04,6,0121,,68,5384.8302481,
5434839,1,1,1,60,2,15,1,2,1,,1,,,1,1,1,1,6,,1,,2,1014980,2,,,2,,2,,2,,2,,2,,,1,106454,1,2,,,2,,,2,,,2,,,2,,1,100000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,7,,1,,1,2,1,0,1,1,,,,,,,,,1,1,1,0,2,1,,2,,,,,,,,3,11,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,59,87,1,04,1,8730,1014980,68,3088.8035584,
5434846,1,1,1,60,2,15,2,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,1800000,1,99,3,,12,1,1,1,0,0,2,3,2,40,,.,40,,,2,8,,1,,3,,,,,.,,,,,,,,,2,2,1,0,300,1,,2,,,,,,,,4,8,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,10,PENSION,61,01,1,04,5,0141,1800000,15,1948.7256652,
5434847,1,1,1,60,2,15,2,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,3,700000,1,6000000,3,,12,2,,,,,1,3,2,21,2,,21,,,1,8,,1,,2,,,,1,,,1,,,,,,,2,2,1,3,264,1,,2,,,,,,,,7,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,61,01,1,04,4,0141,700000,15,2053.0211327,
5434851,1,1,1,60,2,15,1,1,,,1,,,1,2,2,2,3,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,5,8,,1,,1,2,1,6,1,1,,,,,,,,,1,2,1,0,60,1,,2,,,,,,,,8,11,10,,2,,,,2,,,,,,,,,,,,,,2,1,2,2,1,1,3,,60,01,1,04,1,0141,908526,15,2809.910268,
5434852,1,3,1,60,2,15,2,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,3500000,3,,12,2,,,,,2,1,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,2,,61,01,1,04,4,0161,400000,15,905.1447517,
5434854,1,1,1,60,2,15,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,1500000,1,15000000,3,,12,2,,,,,1,9,2,28,2,,28,,,1,8,,4,,2,,,,1,,,1,,,,,,,2,2,2,,,,,2,,,,,,,,,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,61,01,1,04,4,0141,1500000,15,1413.7263652,
5434854,1,3,1,60,2,25,1,2,1,,1,,,1,1,1,1,36,,1,,1,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,480000,1,850000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,5,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,2,24,1,,2,,,,,,,,8,11,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,77,10,1,04,1,1040,908526,15,1413.7263652,
5434863,1,1,1,60,2,15,1,2,1,,1,,,1,1,1,1,120,,1,,2,1300000,2,,,2,,2,,2,,2,,2,,,2,,,1,90000,2,2,,,2,,,2,,,1,600000,1,600000,1,600000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,10,,1,,1,1,1,10,1,1,,,,,,,,,1,1,1,0,120,1,,2,,,,,,,,3,11,35,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,71,05,1,04,1,0510,1300000,15,3620.5790068,
5434864,1,1,1,60,2,15,1,2,1,,1,,,1,1,1,1,156,,2,,2,1800000,2,,,2,,2,,2,,2,,1,180000,2,2,,,2,,,2,,,2,,,2,,,1,900000,1,900000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,6,10,,1,,1,2,1,20,1,1,,,,,,,,,1,1,1,2,96,1,,2,,,,,,,,8,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,1,,71,05,1,04,1,0510,1800000,15,1447.9579443,
5434865,1,2,1,60,2,15,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,0,1,4000000,3,,12,2,,,,,2,3,2,26,2,,26,,,1,8,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,16,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,2,,61,01,1,04,4,0141,0,15,1902.6992977,
5434866,1,1,1,60,2,15,1,2,1,,1,,,1,1,1,1,192,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,450000,1,480000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,6,10,,1,,1,2,1,25,1,1,,,,,,,,,1,1,1,0,120,1,,2,,,,,,,,8,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,71,05,1,04,1,0510,908526,15,1816.9738876,
5434866,1,3,1,60,2,15,1,2,1,,1,,,1,1,1,1,8,,1,,2,908526,2,,,2,,2,,9,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,40,,.,40,,,6,10,,1,,1,1,1,0,1,1,,,,,,,,,1,1,1,5,36,4,,2,,,,,,,,3,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,71,05,1,04,1,0510,908526,15,1816.9738876,
5434866,1,4,1,60,2,15,1,2,1,,1,,,1,1,1,1,16,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,380000,1,450000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,6,10,,1,,1,1,1,1,1,1,,,,,,,,,1,1,1,2,15,4,,2,,,,,,,,3,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,71,05,1,04,1,0510,908526,15,1816.9738876,
5434867,1,1,1,60,2,15,1,2,1,,1,,,1,1,1,1,72,,1,,2,908000,2,,,2,,2,,2,,2,,2,,,1,106600,2,1,60000,2,2,,,2,,,2,,,1,400000,1,400000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,10,,1,,1,2,1,15,1,1,,,,,,,,,1,1,1,2,3,1,,2,,,,,,,,11,8,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,71,05,1,04,1,0510,908000,15,2717.5004737,
5434870,1,3,1,60,2,15,1,2,1,,1,,,1,1,1,1,12,,1,,2,908600,2,,,2,,2,,2,,2,,2,,,1,106600,2,2,,,2,,,2,,,2,,,1,400000,1,400000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,10,,1,,1,2,1,4,1,1,,,,,,,,,1,1,1,0,37,1,,2,,,,,,,,3,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,71,05,1,04,1,0510,908600,15,905.1447517,
5434871,1,1,1,60,2,15,1,2,1,,1,,,1,1,1,1,8,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,5,10,,1,,1,2,1,8,1,1,,,,,,,,,1,1,1,0,96,1,,2,,,,,,,,8,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,3,,71,05,1,04,1,0510,908526,15,1767.7122754,
5434872,1,1,1,60,2,15,1,2,2,4,1,,,1,2,2,2,2,,1,,2,908600,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,9,,1,,1,2,1,16,1,1,,,,,,,,,1,2,1,0,69,4,,2,,,,,,,,2,3,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,2,,95,42,1,04,1,4210,908600,15,1586.3941061,
5434872,1,3,1,60,2,15,1,2,1,,1,,,1,1,1,1,3,,1,,2,908000,2,,,2,,2,,2,,2,,2,,,1,106600,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,48,,.,48,,,5,7,,1,,1,1,1,2,1,1,,,,,,,,,1,1,1,7,1,1,,2,,,,,,,,11,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,95,42,1,04,1,4290,908000,15,1586.3941061,
5434874,1,1,1,60,2,15,1,2,1,,1,,,1,1,1,1,6,,1,,2,908700,2,,,2,,2,,2,,2,,2,,,1,106600,2,1,30000,2,2,,,2,,,2,,,1,400000,1,400000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,6,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,0,10,4,,2,,,,,,,,2,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,55,05,1,04,1,0510,908700,15,1201.9910702,
5434875,1,1,1,60,2,15,1,2,1,,1,,,1,1,1,1,240,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,35000,2,2,,,2,,,2,,,1,450000,1,8000000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,5,10,,1,,1,2,1,25,1,1,,,,,,,,,1,1,1,0,156,4,,2,,,,,,,,3,11,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,71,05,1,04,1,0510,908526,15,1124.9683685,
5434887,1,1,1,60,2,15,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,180000,1,2000000,3,,12,2,,,,,2,9,2,30,2,,30,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,61,01,1,04,4,0141,180000,15,2198.6900122,
5434888,1,2,1,60,2,15,1,2,1,,1,,,1,1,1,1,48,,5,,2,1800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,900000,1,900000,1,900000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,9,7,,1,,1,3,1,4,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,58,84,1,04,2,8423,1800000,15,1411.7517026,
5434890,1,1,1,60,2,15,2,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,0,1,6000000,3,,12,2,,,,,3,9,2,50,,.,35,6,,1,8,,3,,2,,,,1,,,1,,,,,,,2,2,1,0,39,6,,2,,,,,,,,9,3,5,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,2,,61,01,1,04,4,0113,0,15,1203.5254984,
5434891,1,1,1,60,2,15,2,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,700000,1,6000000,3,,8,2,,,,,2,1,1,40,,.,40,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,36,1,,2,,,,,,,,2,2,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,54,81,1,04,4,8121,700000,15,1047.3320374,
5434892,1,3,1,60,2,15,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,98,3,,12,2,,,,,2,1,1,50,,.,50,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,9,13,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,2,,97,52,1,04,4,5224,400000,15,1609.4596379,
5434893,1,1,1,60,2,15,2,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,700000,1,6000000,3,,8,2,,,,,2,1,1,40,,.,40,,,1,2,,4,,2,,,,1,,,,,,,,,1,2,2,1,4,2,1,,2,,,,,,,,13,2,20,,2,,,,1,1,1,1,2,1,2,1,2,2,2,,1,1,2,2,2,2,2,2,2,,54,81,1,04,4,8121,700000,15,1021.2482756,
5434895,1,1,1,60,2,15,1,2,1,,1,,,1,1,1,1,24,,1,,2,908000,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,414000,1,414000,1,450000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,24,1,1,,,,,,,,,1,1,1,2,36,1,,2,,,,,,,,1,13,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,77,01,1,04,1,0145,908000,15,1685.6186807,
