DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5430213,1,1,1,80,19,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,76.27820735
5430213,1,2,1,80,19,1,1,8,,2,,,8,,2,,2,,,,,2,1,04,4,19,76.27820735
5430214,1,3,1,80,19,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,155.7916813
5430216,1,3,1,80,19,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,183.81640194
5430216,1,4,1,80,19,1,2,,,,2,,,.,,,2,,,,,,1,04,,19,183.81640194
5430216,1,5,1,80,19,1,2,,,,2,,,.,,,2,,,,,,1,04,,19,183.81640194
5430216,1,8,1,80,19,1,1,8,,2,,,9,,2,,2,,,,,2,1,04,1.3,19,183.81640194
5430217,1,3,1,80,19,1,2,,,,2,,,.,,,2,,,,,,1,04,,19,91.49238859
5430217,1,6,1,80,19,1,2,,,,2,,,.,,,2,,,,,,1,04,,19,91.49238859
5430219,1,1,1,80,19,1,1,3,,2,,,1,,2,,2,,,,,2,1,04,1.3,19,109.93330987
5430225,1,1,1,80,19,1,1,6,,2,,,1,,2,,2,,,,,2,1,04,1.2,19,236.42405259
5430225,1,2,1,80,19,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,236.42405259
5430225,1,4,1,80,19,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,236.42405259
5430228,1,3,1,80,19,1,2,,,,2,,,.,,,2,,,,,,1,04,,19,168.98691144
5430228,1,4,1,80,19,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,19,168.98691144
5430243,1,3,1,80,19,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,81.759733051
5430244,1,3,1,80,19,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,19,157.7686434
5430244,2,2,2,80,19,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,19,157.7686434
5430244,3,2,3,80,19,1,2,,,,2,,,.,,,2,,,,,,1,04,,19,157.7686434
5430247,1,2,1,80,19,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,116.70841291
5430249,1,2,1,80,19,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,151.14150138
5430251,1,1,1,80,19,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,19,172.48661534
5430251,1,2,1,80,19,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,172.48661534
5430253,1,3,1,80,19,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,183.36846329
5430254,1,2,1,80,19,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,4,19,131.17116821
5430258,1,1,1,80,20,1,1,3,,2,,,9,,2,,2,,2,,1500000,2,1,04,3,20,204.07712604
5430259,1,3,1,80,20,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,147.42809262
5430260,1,2,1,80,20,1,1,3,,2,,,9,,2,,2,,2,,908500,2,1,04,4,20,245.91326136
5430260,1,3,1,80,20,1,2,,,,2,,,.,,,2,,,,,,1,04,,20,245.91326136
5430262,1,3,1,80,20,1,2,,,,2,,,.,2,,2,,2,,908500,2,1,04,,20,190.02385396
5430262,1,4,1,80,20,1,2,,,,2,,,.,,,2,,,,,,1,04,,20,190.02385396
5430263,1,1,1,80,20,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,20,155.54904858
5430264,1,2,1,80,20,1,1,4,,2,,,4,,2,,2,,2,,700000,2,1,04,3,20,192.06535963
5430264,1,3,1,80,20,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,192.06535963
5430264,1,4,1,80,20,1,1,8,,2,,,2,,2,,2,,2,,908500,2,1,04,1.4,20,192.06535963
5430267,1,2,1,80,20,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,20,169.88597411
5430267,1,3,1,80,20,1,2,,,,2,,,.,,,2,,,,,,1,04,,20,169.88597411
5430269,1,1,1,80,23,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,23,119.69172283
5430269,1,4,1,80,23,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,23,119.69172283
5430269,1,5,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,119.69172283
5430270,1,2,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,23,187.72396563
5430270,1,4,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,187.72396563
5430271,1,2,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,205.94909536
5430271,1,4,1,80,23,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,3,23,205.94909536
5430272,1,1,1,80,23,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,1.3,23,193.22978706
5430272,1,2,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,1.4,23,193.22978706
5430272,1,3,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,193.22978706
5430273,1,1,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,23,158.31502344
5430273,1,3,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,158.31502344
5430273,1,6,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,158.31502344
5430274,1,1,1,80,23,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,23,131.19867105
5430274,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,131.19867105
5430274,1,4,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,131.19867105
5430274,1,5,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,131.19867105
5430275,1,2,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,23,182.49736576
5430275,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,182.49736576
5430275,1,4,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,182.49736576
5430275,1,5,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,182.49736576
5430276,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,194.2069015
5430278,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,180.37019744
5430279,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,137.40650005
5430279,1,3,1,80,23,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,2,23,137.40650005
5430279,1,4,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,137.40650005
5430281,1,1,1,80,23,1,1,3,,2,,,9,,2,,2,,1,45,330000,2,1,04,4,23,190.693329
5430281,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,190.693329
5430281,1,3,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,190.693329
5430281,1,5,1,80,23,1,1,3,,2,,,9,,2,,2,,2,,908526,2,1,04,3,23,190.693329
5430282,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,230.73943612
5430283,1,2,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,23,375.44793127
5430283,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,375.44793127
5430285,1,4,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,23,83.753293492
5430285,2,3,2,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,83.753293492
5430286,1,1,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,185.65197369
5430286,1,3,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,185.65197369
5430287,1,1,1,80,23,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,23,115.36971806
5430287,1,2,1,80,23,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,23,115.36971806
5430288,1,2,1,80,23,1,1,1,,2,,,1,,2,,2,,1,30,700000,2,1,04,2,23,376.4250457
5430288,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,1,30,500000,2,1,04,,23,376.4250457
5430289,1,1,1,80,23,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,23,115.36971806
5430289,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,115.36971806
5430290,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,151.90120364
5430290,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,151.90120364
5430291,1,3,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,396.72016303
5430292,1,2,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,23,346.59656849
5430293,1,3,1,80,23,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,3,23,173.71781927
5430293,1,4,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,173.71781927
5430294,1,1,1,80,23,1,1,5,,2,,,10,,2,,2,,,,,2,1,04,4,23,164.76079326
5430294,1,2,1,80,23,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,1.4,23,164.76079326
5430294,1,3,1,80,23,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,2,23,164.76079326
5430294,1,4,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,164.76079326
5430295,1,1,1,80,23,1,1,3,,2,,,4,,2,,2,,,,,2,1,04,4,23,130.63290852
5430295,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,130.63290852
5430295,1,3,1,80,23,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,23,130.63290852
5430295,1,4,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,1.3,23,130.63290852
5430296,1,1,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,23,176.47032899
5430296,1,2,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,176.47032899
5430297,1,1,1,80,23,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,23,149.77341776
5430297,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,149.77341776
5430299,1,1,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,165.29063121
5430299,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,165.29063121
5430299,1,6,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,165.29063121
5430300,1,1,1,80,23,1,1,8,,2,,,8,,2,,2,,,,,2,1,04,3,23,163.14747458
5430300,1,4,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,163.14747458
5430300,1,6,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,163.14747458
5430300,1,7,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,163.14747458
5430301,1,2,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,23,156.71176563
5430301,1,4,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,156.71176563
5430301,1,5,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,156.71176563
5430302,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,175.08383096
5430302,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,175.08383096
5430302,1,4,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,175.08383096
5430302,2,2,2,80,23,1,1,1,,2,,,1,,2,,2,,,,,2,1,04,3,23,175.08383096
5430303,1,1,1,80,23,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,23,83.753293492
5430303,1,2,1,80,23,1,1,4,,2,,,4,,1,,2,,,,,2,1,04,3,23,83.753293492
5430303,1,3,1,80,23,1,1,1,,2,,,9,,1,,2,,,,,2,1,04,3,23,83.753293492
5430303,1,9,1,80,23,1,1,1,,2,,,1,,1,,2,,1,40,1000000,2,1,04,2,23,83.753293492
5430305,1,1,1,80,23,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,23,115.36971806
5430306,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,199.23091385
5430306,1,4,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,199.23091385
5430307,1,1,1,80,23,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,23,144.96285577
5430307,1,2,1,80,23,1,1,1,,2,,,1,,2,,2,,,,,2,1,04,2,23,144.96285577
5430308,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,206.08937668
5430308,1,3,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,206.08937668
5430309,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,197.61419189
5430310,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,213.9317021
5430310,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,213.9317021
5430310,1,4,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,213.9317021
5430310,1,5,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,213.9317021
5430312,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,191.3845676
5430313,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,202.42475389
5430313,1,4,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,202.42475389
5430316,1,3,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,199.23091385
5430316,1,4,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,199.23091385
5430318,1,2,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,23,197.61419189
5430319,1,1,1,80,23,1,1,4,,2,,,4,,2,,2,,2,,908526,2,1,04,1.4,23,187.72396563
5430319,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,187.72396563
5430320,1,1,1,80,23,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,23,154.72353753
5430321,1,6,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,161.1374512
5430322,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,212.09050347
5430322,1,4,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,212.09050347
5430322,1,5,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,212.09050347
5430323,1,2,1,80,23,1,1,3,,2,,,9,,2,,2,,1,48,908526,2,1,04,4,23,201.07211248
5430323,1,3,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,201.07211248
5430323,1,4,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,201.07211248
5430324,1,2,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,23,191.87714565
5430325,1,2,1,80,23,1,1,3,,2,,,9,,2,,2,,2,,400000,2,1,04,3,23,180.85875465
5430327,1,1,1,80,23,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,23,146.8040544
5430327,1,2,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,146.8040544
5430328,1,1,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,23,310.14630904
5430328,1,4,1,80,23,1,1,3,,2,,,4,,2,,2,,,,,2,1,04,4,23,310.14630904
5430329,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,151.90120364
5430329,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,151.90120364
5430330,1,1,1,80,23,1,1,1,,2,,,1,,2,,2,,1,48,800000,2,1,04,2,23,170.47595035
5430330,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,170.47595035
5430331,1,3,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,194.35393097
5430331,1,4,1,80,23,1,2,,,,2,,,.,,,2,,,,,,1,04,,23,194.35393097
5430337,1,1,1,80,23,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,1.3,23,136.07565393
5430339,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,183.33553997
5430339,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,183.33553997
5430350,1,1,1,80,23,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,23,92.333314929
5430350,1,2,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,92.333314929
5430350,1,3,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,23,92.333314929
5430372,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430372,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430373,1,2,1,80,27,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,27,33.707912002
5430373,1,6,1,80,27,1,1,8,,2,,,8,,2,,2,,,,,2,1,04,4,27,33.707912002
5430374,1,2,1,80,27,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,27,33.707912002
5430374,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430374,1,4,1,80,27,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,27,33.707912002
5430375,1,2,1,80,27,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,27,132.24643145
5430377,1,1,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430377,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430377,1,4,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,33.707912002
5430378,1,1,1,80,27,1,1,8,,1,,3,1,,2,,2,,1,40,1500000,2,1,04,4,27,33.707912002
5430378,1,2,1,80,27,1,1,4,,1,,2,1,,3,,2,,1,48,2000000,3,1,04,3,27,33.707912002
5430380,1,3,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,33.707912002
5430382,1,2,1,80,27,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,27,33.707912002
5430382,1,5,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430383,1,1,1,80,27,1,1,7,,2,,,1,,2,,2,,,,,2,1,04,1.3,27,33.707912002
5430383,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430383,1,4,1,80,27,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,2,27,33.707912002
5430383,1,5,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430387,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430387,1,6,1,80,27,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,27,33.707912002
5430390,1,1,1,80,27,1,1,8,,2,,,8,,2,,2,,,,,2,1,04,4,27,67.947502746
5430392,1,2,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,132.53634584
5430393,1,2,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,33.707912002
5430394,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430394,1,4,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,33.707912002
5430394,1,5,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430396,1,2,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,33.707912002
5430396,1,3,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,33.707912002
5430396,1,4,1,80,27,1,1,7,,2,,,1,,2,,2,,,,,2,1,04,1.4,27,33.707912002
5430397,1,1,1,80,27,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,27,67.947502746
5430398,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430398,1,4,1,80,27,1,1,8,,2,,,1,,2,,2,,,,,2,1,04,4,27,33.707912002
5430398,1,5,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430400,1,2,1,80,27,1,1,8,,2,,,1,,2,,2,,,,,2,1,04,2,27,151.68560401
5430400,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,151.68560401
5430400,1,4,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,151.68560401
5430400,1,5,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,151.68560401
5430401,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430403,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430403,1,5,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,33.707912002
5430404,1,4,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,151.68560401
5430404,1,5,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,151.68560401
5430404,1,6,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,151.68560401
5430404,1,7,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,151.68560401
5430404,1,9,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,151.68560401
5430405,1,1,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,151.68560401
5430405,1,4,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,151.68560401
5430407,1,1,1,80,27,1,1,1,,2,,,1,,2,,2,,,,,2,1,04,2,27,33.707912002
5430408,1,2,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,33.707912002
5430409,1,1,1,80,27,1,1,4,,2,,,4,,2,,2,,2,,908000,2,1,04,4,27,148.89965085
