PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20260209;02;2026;8504274;1;2;1;70;;2;809.81735248;47;1;;;;;;;;;1;24;2;6;4;1;2;2;;2;;.;9112;81;8121
20260209;02;2026;8504275;1;2;1;70;;2;697.67447357;47;1;;;;;1;;48;1200000;1;2;0;4;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504275;1;3;1;70;;2;697.67447357;47;1;;;;;1;;8;1200000;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504275;1;4;1;70;;2;697.67447357;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504276;1;1;1;70;;2;643.33190837;47;1;;;;;1;;24;1400000;1;15;2;4;7;2;2;2;;2;;.;9212;01;0141
20260209;02;2026;8504277;1;2;1;70;;2;587.5673917;47;1;;;;;;;;;1;4;0;3;3;1;2;2;;2;;.;5311;97;9700
20260209;02;2026;8504277;1;3;1;70;;2;587.5673917;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504278;1;2;1;70;;2;1390.8827319;47;1;;;;;;;;;1;2;2;3;4;1;2;2;;2;;.;5120;56;5611
20260209;02;2026;8504278;2;2;2;70;;2;1390.8827319;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504279;1;1;1;70;;2;1227.1287196;47;;1;1;3;;;;48;800000;1;6;0;3;3;1;2;2;;2;;9111;9111;97;9700
20260209;02;2026;8504280;1;2;1;70;;2;805.08898761;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504280;1;8;1;70;;2;805.08898761;47;1;;;;;;;;;1;144;0;3;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504280;1;9;1;70;;2;805.08898761;47;1;;;;;;;;;1;12;0;3;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504281;1;1;1;70;;2;643.33190837;47;1;;;;;;;;;1;543;2;4;4;1;2;2;;2;;.;6113;81;8130
20260209;02;2026;8504282;1;1;1;70;;2;752.20223794;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504285;1;2;1;70;;2;457.9034738;47;1;;;;;;;;;1;5;0;4;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504287;1;2;1;70;;2;2865.6359693;70;;1;2;1;;;;48;2000000;1;1;0;6;3;1;2;2;;2;;5223;5322;97;9700
20260209;02;2026;8504292;1;1;1;70;;2;2114.2754067;70;;1;2;4;;;;36;600000;1;5;0;7;4;1;2;2;;2;;5246;7531;14;1410
20260209;02;2026;8504293;1;2;1;70;;2;2846.406899;70;;1;2;3;;;;36;500000;1;12;0;1;1;2;2;2;;2;;9111;5131;56;5611
20260209;02;2026;8504294;1;1;1;70;;2;1976.0311292;70;1;;;;;;;;;1;100;0;4;4;1;2;2;;2;;.;9121;96;9601
20260209;02;2026;8504294;1;2;1;70;;2;1976.0311292;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504296;1;3;1;70;;1;1244.8103685;70;1;;;;;1;;48;1750905;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504296;1;4;1;70;;1;1244.8103685;70;1;;;;;1;;50;1750905;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504297;1;2;1;70;;1;913.12094699;70;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;5211;47;4781
20260209;02;2026;8504300;1;2;1;70;;1;987.2289737;70;;1;20;1;;;;48;1750905;2;;;;;;;2;;2;;4110;;;
20260209;02;2026;8504301;1;1;1;70;;1;1177.6652392;70;;1;8;1;;;;44;1750905;1;2;2;8;1;8;2;2;;2;;3343;3343;94;9499
20260209;02;2026;8504301;1;2;1;70;;1;1177.6652392;70;;1;6;1;;;;44;1750905;1;1;2;8;1;10;2;2;;2;;2143;2143;36;3600
20260209;02;2026;8504305;1;2;1;70;;1;987.2289737;70;1;;;;;;;;;1;96;0;3;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504306;1;1;1;70;;2;774.2115411;70;1;;;;;;;;;1;192;0;4;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504306;1;2;1;70;;2;774.2115411;70;1;;;;;;;;;1;96;0;3;1;3;2;2;;2;;.;5120;56;5611
20260209;02;2026;8504307;1;1;1;70;;2;1219.6553796;70;1;;;;;;;;;1;6;0;3;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504308;1;1;1;70;;1;330.09311011;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504308;1;3;1;70;;1;330.09311011;70;1;;;;;;;;;1;240;0;3;4;1;2;2;;2;;.;9111;81;8121
20260209;02;2026;8504311;1;3;1;70;;1;682.29703004;70;1;;;;;;;;;1;2;0;2;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504312;1;1;1;70;;1;539.10554183;70;1;;;;;;;;;1;180;0;3;1;6;2;2;;2;;.;4224;55;5511
20260209;02;2026;8504312;1;2;1;70;;1;539.10554183;70;;1;12;2;;;;48;1500000;1;24;0;8;4;10;2;2;;2;;1112;1112;84;8412
20260209;02;2026;8504313;1;1;1;70;;2;872.70330473;70;1;;;;;;;;;1;120;0;6;4;1;2;2;;2;;.;9211;01;0161
20260209;02;2026;8504313;1;2;1;70;;2;872.70330473;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504314;1;1;1;70;;1;468.22901049;70;1;;;;;;;;;1;300;0;4;4;1;2;2;;2;;.;7333;32;3290
20260209;02;2026;8504315;1;2;1;70;;2;872.70330473;70;1;;;;;;;;;1;24;0;4;1;2;2;2;;2;;.;5223;47;4711
20260209;02;2026;8504316;1;2;1;70;;1;984.59916863;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504316;1;5;1;70;;1;984.59916863;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504317;1;1;1;70;;1;606.62886436;70;1;;;;;1;;12;300000;1;98;0;4;1;8;2;2;;2;;.;5414;85;8530
20260209;02;2026;8504318;1;2;1;70;;2;957.31184006;70;1;;;;;;;;;1;13;0;3;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504318;1;3;1;70;;2;957.31184006;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504318;1;4;1;70;;2;957.31184006;70;;1;16;1;;;;44;1500000;1;12;0;8;1;5;2;2;;2;;4110;4110;86;8621
20260209;02;2026;8504318;1;6;1;70;;2;957.31184006;70;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;5212;56;5619
20260209;02;2026;8504320;1;3;1;70;;2;1355.7745965;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504323;1;3;1;70;;2;1779.046454;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504324;1;4;1;70;;1;815.35416477;70;1;;;;;;;;;1;2;0;3;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504327;1;3;1;70;;2;1315.1492398;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504334;1;3;1;70;;1;1240.0483154;70;1;;;;;1;;22;600000;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504335;1;1;1;70;;1;1165.9402887;70;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;7333;13;1394
20260209;02;2026;8504335;1;3;1;70;;1;1165.9402887;70;1;;;;;;;;;1;12;0;2;1;2;2;2;;2;;.;9122;45;4520
20260209;02;2026;8504337;1;3;1;70;;1;1157.9297447;70;;1;16;1;;;;60;2000000;2;;;;;;;2;;2;;5414;;;
20260209;02;2026;8504338;1;3;1;70;;1;1174.5513289;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504339;1;2;1;70;;1;1027.2610654;70;;1;12;1;;;;55;1000000;1;12;0;4;1;3;2;2;;2;;5222;9122;45;4520
20260209;02;2026;8504340;1;1;1;70;;1;1262.0482183;70;1;;;;;;;;;1;2;0;3;1;3;2;2;;2;;.;5131;56;5630
20260209;02;2026;8504342;1;1;1;70;;1;595.5478916;70;1;;;;;;;;;1;360;0;4;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504342;1;2;1;70;;1;595.5478916;70;1;;;;;;;;;1;24;0;4;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504345;1;3;1;70;;2;1647.3079871;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504346;1;3;1;70;;2;1569.0861013;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504349;1;3;1;70;;2;498.02886249;70;1;;;;;;;;;1;84;0;4;4;2;2;2;;2;;.;6122;01;0145
20260209;02;2026;8504350;1;1;1;70;;2;814.73096564;70;1;;;;;2;3;;300000;1;120;0;4;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504351;1;2;1;70;;2;902.85741896;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504351;1;3;1;70;;2;902.85741896;70;;1;4;1;;;;44;500000;1;2;0;8;1;3;2;2;;2;;9333;9333;47;4721
20260209;02;2026;8504352;1;1;1;70;;2;1718.2851062;70;1;;;;;;;;;1;396;0;3;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504352;1;2;1;70;;2;1718.2851062;70;1;;;;;2;5;;500000;1;12;0;3;1;3;2;2;;2;;.;5120;56;5611
20260209;02;2026;8504353;1;3;1;70;;2;685.91545457;70;1;;;;;1;;40;500000;1;36;0;8;1;7;2;2;;2;;.;5120;94;9499
20260209;02;2026;8504354;1;2;1;70;;2;1000.7044463;70;1;;;;;1;;40;800000;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504357;1;1;1;70;;2;1898.5473403;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504360;1;1;1;70;;2;908.54431607;70;;1;8;4;;;;46;2000000;1;2;1;8;4;2;2;2;;2;;7112;7112;41;4112
20260209;02;2026;8504361;1;2;1;70;;2;719.14183143;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504361;1;3;1;70;;2;719.14183143;70;1;;;;;2;5;;1750000;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504362;1;1;1;70;;2;1616.4983934;70;1;;;;;2;5;;1000000;1;36;0;3;1;2;2;2;;2;;.;5120;56;5611
20260209;02;2026;8504364;1;2;1;70;;2;904.86005056;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504365;1;1;1;70;;2;1730.0328294;70;1;;;;;1;;40;600000;1;18;0;8;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504365;1;3;1;70;;2;1730.0328294;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504367;1;2;1;70;;2;1318.2258106;70;1;;;;;;1;;1000000;1;2;0;8;1;7;2;2;;2;;.;5120;56;5629
20260209;02;2026;8504373;1;1;1;70;;2;1084.0937588;70;1;;;;;;;;;1;264;0;3;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504374;1;1;1;70;;2;782.9371717;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504374;1;3;1;70;;2;782.9371717;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504374;1;4;1;70;;2;782.9371717;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504375;1;1;1;70;;2;801.71180304;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504376;1;2;1;70;;2;623.00181674;70;1;;;;;1;;40;500000;1;36;0;4;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504378;1;2;1;70;;1;725.3289934;70;;1;5;1;;;;46;1750905;1;2;0;8;4;1;2;2;;2;;5321;5141;96;9602
20260209;02;2026;8504379;1;1;1;70;;1;524.4336663;70;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;6111;01;0112
20260209;02;2026;8504379;1;2;1;70;;1;524.4336663;70;1;;;;;;;;;1;360;0;6;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504380;1;1;1;70;;1;424.75655894;70;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;6111;01;0112
20260209;02;2026;8504381;1;2;1;70;;1;567.94335722;70;1;;;;;;;;;1;3;0;3;1;3;2;2;;2;;.;5223;47;4772
20260209;02;2026;8504382;1;5;1;70;;1;1307.0447629;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504382;1;6;1;70;;1;1307.0447629;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504384;1;2;1;70;;1;802.34058486;70;;1;3;4;;;;42;800000;1;1;0;8;1;5;2;2;;1;600000;9313;9333;10;1051
20260209;02;2026;8504388;1;2;1;70;;1;464.08250302;70;1;;;;;;;;;1;96;0;4;4;2;2;2;;2;;.;7231;45;4520
20260209;02;2026;8504389;1;4;1;70;;1;495.59709083;70;;1;8;1;;;;30;500000;1;18;0;3;1;2;2;2;;2;;5223;5223;47;4771
20260209;02;2026;8504389;1;5;1;70;;1;495.59709083;70;;1;2;2;;;;48;1750905;1;0;2;6;1;10;2;2;;1;3600000;8323;5414;80;8010
20260209;02;2026;8504390;1;1;1;70;;1;523.02185738;70;1;;;;;;;;;1;144;0;4;4;1;2;2;;2;;.;9121;96;9601
20260209;02;2026;8504390;1;3;1;70;;1;523.02185738;70;1;;;;;1;;40;700000;1;0;3;8;4;2;2;2;;2;;.;9313;41;4112
20260209;02;2026;8504391;1;3;1;70;;1;517.4174544;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504392;1;1;1;70;;1;588.38309557;70;1;;;;;2;4;;1750000;1;36;0;3;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8504397;1;1;1;70;;1;472.96696236;70;;1;1;4;;;;10;200000;1;0;3;8;4;1;2;2;;1;100000;9111;9111;81;8121
20260209;02;2026;8504398;1;1;1;70;;1;712.86261985;70;1;;;;;1;;20;400000;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504399;1;1;1;70;;1;407.60531165;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504399;1;4;1;70;;1;407.60531165;70;;1;3;1;;;;44;1000000;2;;;;;;;2;;2;;5223;;;
20260209;02;2026;8504401;1;1;1;70;;2;1358.4760593;20;1;;;;;;;;;1;12;0;4;4;2;2;2;;2;;.;9211;01;0161
20260209;02;2026;8504401;1;2;1;70;;2;1358.4760593;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504403;1;1;1;70;;2;1755.2769697;20;1;;;;;;;;;1;156;0;8;4;10;2;2;;2;;.;9112;85;8530
20260209;02;2026;8504404;1;2;1;70;;2;1358.4760593;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504405;1;2;1;70;;2;2373.5272458;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504406;1;1;1;70;;2;1640.5062091;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504406;1;2;1;70;;2;1640.5062091;20;1;;;;;;;;;1;192;2;4;4;2;2;2;;2;;.;9211;01;0161
20260209;02;2026;8504409;1;1;1;70;;2;527.23772732;20;1;;;;;;;;;1;9;0;4;4;1;2;2;;2;;.;6222;03;0312
20260209;02;2026;8504410;1;2;1;70;;2;375.27127711;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504413;1;1;1;70;;2;375.27127711;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504415;1;1;1;70;;2;695.25230896;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504415;1;3;1;70;;2;695.25230896;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504416;1;2;1;70;;2;733.43531491;20;1;;;;;1;;24;600000;1;24;0;8;1;6;2;2;;2;;.;9321;14;1410
20260209;02;2026;8504419;1;1;1;70;;2;376.79924712;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504421;1;2;1;70;;2;616.46157023;20;1;;;;;1;;40;1750000;1;5;0;8;1;10;2;2;;2;;.;4323;49;4912
20260209;02;2026;8504422;1;1;1;70;;2;480.00837572;20;1;;;;;;;;;1;144;0;4;1;3;2;2;;2;;.;5120;56;5611
20260209;02;2026;8504423;1;1;1;70;;2;395.62091575;20;1;;;;;;;;;1;96;0;4;1;5;2;2;;2;;.;8341;01;0112
20260209;02;2026;8504423;1;2;1;70;;2;395.62091575;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504423;1;4;1;70;;2;395.62091575;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504424;1;3;1;70;;2;625.49658915;20;1;;;;;1;;24;800000;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504427;1;1;1;70;;2;454.90661029;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504427;1;3;1;70;;2;454.90661029;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504428;1;1;1;70;;2;484.88526948;20;1;;;;;;;;;1;192;0;6;4;1;2;2;;2;;.;5120;56;5619
20260209;02;2026;8504429;1;1;1;70;;2;527.23772732;20;1;;;;;;;;;1;240;0;4;4;2;2;2;;2;;.;9211;01;0115
20260209;02;2026;8504432;1;1;1;70;;2;440.17345093;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504432;1;3;1;70;;2;440.17345093;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504433;1;2;1;70;;2;274.03581609;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504434;1;1;1;70;;2;330.69706932;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504437;1;2;1;70;;2;398.24535706;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504437;1;3;1;70;;2;398.24535706;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504439;1;2;1;70;;2;680.67505668;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504440;1;1;1;70;;1;468.73174594;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504440;1;2;1;70;;1;468.73174594;18;;1;5;2;;;;40;3000000;1;1;2;8;1;9;2;2;;2;;2143;2143;01;0162
20260209;02;2026;8504442;1;2;1;70;;1;468.73174594;18;1;;;;;;;;;1;12;0;3;1;3;2;2;;2;;.;9313;41;4111
20260209;02;2026;8504443;1;2;1;70;;1;350.08396075;18;1;;;;;;;;;1;180;0;3;2;10;2;2;;2;;.;2341;85;8530
20260209;02;2026;8504444;1;3;1;70;;1;529.73640931;18;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;9211;01;0161
20260209;02;2026;8504446;1;1;1;70;;1;785.45265552;18;1;;;;;;;;;1;9;0;5;2;10;2;3;;2;;.;2341;85;8530
20260209;02;2026;8504446;1;3;1;70;;1;785.45265552;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504446;1;4;1;70;;1;785.45265552;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504447;1;4;1;70;;1;377.32739924;18;1;;;;;;;;;1;30;0;4;5;2;2;2;;2;;.;1412;56;5611
20260209;02;2026;8504448;1;1;1;70;;1;415.76086524;18;1;;;;;;;;;1;216;0;3;1;3;2;2;;2;;.;5131;56;5611
20260209;02;2026;8504449;1;1;1;70;;1;340.24583918;18;;1;2;3;;;;40;600000;2;;;;;;;2;;2;;9111;;;
20260209;02;2026;8504450;1;2;1;70;;2;257.70035376;18;1;;;;;;;;;1;181;0;6;4;1;2;2;;2;;.;9111;81;8121
20260209;02;2026;8504451;1;2;1;70;;2;344.08688924;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504452;1;2;1;70;;2;607.58486663;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504452;1;3;1;70;;2;607.58486663;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504453;1;1;1;70;;2;257.70035376;18;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;1311;01;0122
20260209;02;2026;8504453;1;2;1;70;;2;257.70035376;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504454;1;2;1;70;;2;257.70035376;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504455;1;1;1;70;;2;345.05861695;18;;1;24;4;;;;40;1000000;1;6;1;8;1;2;2;2;;2;;9212;1311;01;0141
20260209;02;2026;8504455;1;2;1;70;;2;345.05861695;18;1;;;;;;;;;1;240;0;3;2;10;2;2;;2;;.;9112;85;8530
20260209;02;2026;8504456;1;2;1;70;;2;344.08688924;18;1;;;;;;;;;1;8;0;3;1;2;2;2;;2;;.;9112;55;5511
20260209;02;2026;8504457;1;1;1;70;;2;217.75144631;18;1;;;;;;;;;1;360;2;3;4;1;2;2;;2;;.;9111;81;8121
20260209;02;2026;8504458;1;2;1;70;;2;257.70035376;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504459;1;1;1;70;;2;217.75144631;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504461;1;1;1;70;;2;265.96612345;18;1;;;;;;;;;1;74;0;4;4;1;2;2;;2;;.;6113;81;8130
20260209;02;2026;8504462;1;1;1;70;;2;212.77289876;18;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;1311;01;0122
20260209;02;2026;8504464;1;2;1;70;;2;206.16028301;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504465;1;2;1;70;;2;262.33189708;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504466;1;1;1;70;;2;197.42973777;18;;1;2;4;;;;40;1000000;1;0;3;8;4;1;2;2;;1;1000000;9211;9211;01;0161
20260209;02;2026;8504466;1;2;1;70;;2;197.42973777;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504466;1;3;1;70;;2;197.42973777;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504467;1;1;1;70;;2;275.2695114;18;;1;5;1;;;;40;1500000;1;1;2;8;1;2;2;2;;2;;1311;1311;01;0141
20260209;02;2026;8504467;1;2;1;70;;2;275.2695114;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504468;1;2;1;70;;2;289.73050666;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504469;1;1;1;70;;2;206.16028301;18;1;;;;;;;;;1;120;2;4;1;2;2;2;;2;;.;1311;01;0141
20260209;02;2026;8504469;1;2;1;70;;2;206.16028301;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504470;1;1;1;70;;2;206.16028301;18;1;;;;;;;;;1;120;0;4;5;2;2;2;;2;;.;1420;47;4719
20260209;02;2026;8504470;1;2;1;70;;2;206.16028301;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504471;1;2;1;70;;2;276.79289235;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504472;1;1;1;70;;2;206.16028301;18;1;;;;;;;;;1;120;0;4;5;2;2;2;;2;;.;1311;01;0141
20260209;02;2026;8504472;1;2;1;70;;2;206.16028301;18;1;;;;;;;;;1;360;0;3;1;8;2;2;;2;;.;5223;15;1522
20260209;02;2026;8504474;1;2;1;70;;1;593.78738937;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504475;1;2;1;70;;1;641.30329395;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504476;1;1;1;70;;1;461.95651693;18;1;;;;;;;;;1;120;0;4;1;3;2;2;;2;;.;9313;41;4111
20260209;02;2026;8504477;1;1;1;70;;1;505.19620736;18;;1;12;3;;;;40;1000000;1;8;0;7;1;3;2;2;;2;;9111;9412;56;5611
20260209;02;2026;8504477;1;2;1;70;;1;505.19620736;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504477;1;3;1;70;;1;505.19620736;18;;1;4;1;;;;48;1800000;2;;;;;;;2;;2;;2143;;;
20260209;02;2026;8504478;1;1;1;70;;1;338.72225246;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504479;1;2;1;70;;1;487.80172142;18;1;;;;;;;;;1;132;2;3;1;3;2;2;;2;;.;9412;56;5611
20260209;02;2026;8504480;1;1;1;70;;1;388.98217861;18;1;;;;;;;;;1;28;2;4;4;1;2;2;;2;;.;9211;01;0161
20260209;02;2026;8504480;1;2;1;70;;1;388.98217861;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504481;1;1;1;70;;1;459.21249536;18;;1;8;1;;;;40;900000;2;;;;;;;2;;2;;9412;;;
20260209;02;2026;8504482;1;1;1;70;;1;337.95615617;18;;1;3;3;;;;40;700000;1;1;0;8;3;1;2;2;;2;;9111;9111;97;9700
20260209;02;2026;8504482;1;2;1;70;;1;337.95615617;18;1;;;;;;;;;1;30;0;4;4;1;2;2;;2;;.;7531;14;1410
20260209;02;2026;8504483;1;1;1;70;;1;435.66875891;18;1;;;;;;;;;1;240;0;5;2;10;2;3;;2;;.;0310;84;8422
20260209;02;2026;8504486;1;2;1;70;;1;449.11473807;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504487;1;2;1;70;;1;298.16921614;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504489;1;1;1;70;;1;234.89691342;18;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;6114;01;0122
20260209;02;2026;8504489;1;2;1;70;;1;234.89691342;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8504490;1;1;1;70;;1;325.08811847;18;;1;12;1;;;;48;1800000;1;96;0;3;1;4;2;2;;2;;5223;5223;47;4772
20260209;02;2026;8504493;1;1;1;70;;1;279.42697531;18;1;;;;;;;;;1;18;0;4;4;1;2;2;;2;;.;9211;01;0161
20260209;02;2026;8504495;1;1;1;70;;1;309.15429566;18;1;;;;;;;;;1;36;0;3;1;2;2;2;;2;;.;1311;01;0141
20260209;02;2026;8504496;1;1;1;70;;1;178.9778915;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
