PERIODO,DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,P7495,P7500S1,P7500S1A1,P7500S2,P7500S2A1,P7500S3,P7500S3A1,P7505,P7510S1,P7510S1A1,P7510S2,P7510S2A1,P7510S3,P7510S3A1,P750S1,P750S2,P750S3,P750S1A1,P750S2A1,P1661S1,P1661S2,P1661S3,P1661S4,P1661S1A1,P1661S2A1,P1661S3A1,P1661S4A1,P1661S4A2,P750S3A1,P7510S5,P7510S5A1,P7510S6,P7510S6A1,P7510S7,P7510S7A1,CLASE,AREA,MES,DPTO,P3367,P3368,P3369,P3370,P3370S1,P3371,P3371S1,P3371S2,P3371S3,P3371S4,P3372,P3372S1,FEX_C18,PER,REGIS
20220103,5013765,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,1,5000000,0,1,1600000,2,,,,,2,,232.89863681,2022,90
20220103,5013765,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,232.89863681,2022,90
20220103,5013766,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,1,120000,2,,,,,2,,954.517938,2022,90
20220103,5013767,1,1,1,2,,,,,,,1,2,,2,,1,540000,,1,,,540000,1,,,,540000,,,,,,2,,2,,2,,1,68,1,68,1,0,0,2,,2,,,,,2,,306.16763535,2022,90
20220103,5013767,1,2,1,2,,,,,,,1,1,600000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,68,1,68,2,,,2,,2,,,,,2,,306.16763535,2022,90
20220103,5013769,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,282.71456577,2022,90
20220103,5013769,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,282.71456577,2022,90
20220103,5013770,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,1,0,0,2,,2,,,,,2,,357.3197984,2022,90
20220103,5013770,1,2,1,2,,,,,,,1,2,,2,,2,,,,,,,,,,,,,,,,,2,,2,,1,98,1,68,1,68,2,,,2,,2,,,,,2,,357.3197984,2022,90
20220103,5013771,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,1,5000000,0,1,2000000,1,4500000,1,2021,4500000,2,,254.33619401,2022,90
20220103,5013771,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,254.33619401,2022,90
20220103,5013772,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,1,160000,0,2,,2,,,,,2,,827.22853257,2022,90
20220103,5013772,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,827.22853257,2022,90
20220103,5013772,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,827.22853257,2022,90
20220103,5013773,1,1,1,2,,,,,,,1,2,,2,,2,,,,,,,,,,,,,,,,,2,,1,150000,2,,1,68,1,68,2,,,2,,2,,,,,2,,1021.787384,2022,90
20220103,5013773,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,1021.787384,2022,90
20220103,5013773,1,3,1,2,,,,,,,1,2,,2,,2,,,,,,,,,,,,,,,,,2,,1,180000,2,,1,68,1,68,2,,,2,,2,,,,,2,,1021.787384,2022,90
20220103,5013773,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,1021.787384,2022,90
20220103,5013773,1,5,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,1021.787384,2022,90
20220103,5013774,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,303.51913528,2022,90
20220103,5013774,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,303.51913528,2022,90
20220103,5013775,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,1,170000,0,2,,2,,,,,2,,1028.8111352,2022,90
20220103,5013775,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,1028.8111352,2022,90
20220103,5013776,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,1,170000,0,2,,2,,,,,2,,1135.9452847,2022,90
20220103,5013776,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,1135.9452847,2022,90
20220103,5013776,1,5,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,1135.9452847,2022,90
20220103,5013777,1,1,1,1,2,,1,2000000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,1,0,0,2,,2,,,,,2,,280.68270253,2022,90
20220103,5013777,1,2,1,1,2,,1,835844,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,280.68270253,2022,90
20220103,5013777,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,280.68270253,2022,90
20220103,5013777,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,280.68270253,2022,90
20220103,5013778,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,408.36548389,2022,90
20220103,5013778,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,408.36548389,2022,90
20220103,5013779,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,419.68008695,2022,90
20220103,5013779,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,419.68008695,2022,90
20220103,5013779,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,419.68008695,2022,90
20220103,5013780,1,1,1,2,,,,,,,1,1,98,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,68,1,68,2,,,2,,2,,,,,2,,374.69494198,2022,90
20220103,5013780,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,374.69494198,2022,90
20220103,5013781,1,1,1,1,2,,1,835844,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,1,0,0,2,,2,,,,,2,,415.52664845,2022,90
20220103,5013781,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,415.52664845,2022,90
20220103,5013782,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,1,2400000,0,1,98,1,98,1,2020,98,2,,1226.7069403,2022,90
20220103,5013782,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,1,99,1,2020,98,2,,1226.7069403,2022,90
20220103,5013782,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,1,98,1,2020,98,2,,1226.7069403,2022,90
20220103,5013782,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,1226.7069403,2022,90
20220103,5013783,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,1,99,1,99,1,2020,99,2,,1631.8851528,2022,90
20220103,5013783,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,1631.8851528,2022,90
20220103,5013783,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,1631.8851528,2022,90
20220103,5013784,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,1,2000000,0,2,,1,99,1,2020,99,2,,1406.5431383,2022,90
20220103,5013784,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,1,99,1,99,1,2020,99,2,,1406.5431383,2022,90
20220103,5013784,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,1406.5431383,2022,90
20220103,5013784,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,1406.5431383,2022,90
20220103,5013785,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,305.82649279,2022,90
20220103,5013785,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,1,2300000,0,2,,2,,,,,2,,305.82649279,2022,90
20220103,5013786,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,1,98,0,2,,2,,,,,2,,349.90586897,2022,90
20220103,5013786,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,68,2,,,2,,2,,,,,2,,349.90586897,2022,90
20220101,5013792,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,282.53075417,2022,90
20220101,5013792,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,282.53075417,2022,90
20220101,5013792,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,282.53075417,2022,90
20220102,5013793,1,1,1,2,,,,,,,1,1,98,2,,2,,,,,,,,,,,,,,,,,2,,2,,9,,1,73,1,73,2,,,2,,2,,,,,2,,205.58087084,2022,90
20220102,5013794,1,1,1,2,,,,,,,1,1,4000000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,73,1,73,2,,,2,,2,,,,,2,,207.64105997,2022,90
20220102,5013794,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,207.64105997,2022,90
20220102,5013795,1,1,1,1,1,98,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,6900000,0,1,1200000,1,98,1,2020,98,2,,363.2523814,2022,90
20220102,5013795,1,2,1,1,1,98,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,98,0,1,98,1,98,1,2020,98,2,,363.2523814,2022,90
20220102,5013799,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,346.96837854,2022,90
20220102,5013800,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,287.98111607,2022,90
20220102,5013801,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,150000,150000,2,,2,,,,,2,,302.71031784,2022,90
20220102,5013801,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,302.71031784,2022,90
20220102,5013802,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,355.88144117,2022,90
20220102,5013802,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,355.88144117,2022,90
20220102,5013802,2,1,2,2,,,,,,,1,2,,9,,1,240000,,1,,,240000,1,,,,240000,,,,,,2,,2,,2,,1,73,1,73,2,,,2,,2,,,,,2,,355.88144117,2022,90
20220102,5013803,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,343.20789481,2022,90
20220102,5013803,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,343.20789481,2022,90
20220102,5013807,1,1,1,1,1,98,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,99,0,2,,2,,,,,2,,411.84947377,2022,90
20220102,5013807,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,411.84947377,2022,90
20220102,5013811,1,1,1,1,2,,1,2500000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,271.50100508,2022,90
20220102,5013811,1,2,1,1,2,,1,2500000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,6000000,99,1,800000,2,,,,,2,,271.50100508,2022,90
20220102,5013811,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,271.50100508,2022,90
20220102,5013812,1,1,1,1,2,,1,98,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,98,98,1,98,1,98,1,2020,98,2,,308.53917218,2022,90
20220102,5013812,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,308.53917218,2022,90
20220102,5013815,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,3000000,0,1,1000000,2,,,,,2,,358.20667598,2022,90
20220102,5013815,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,1,1000000,2,,,,,2,,358.20667598,2022,90
20220102,5013815,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,1,500000,2,,,,,2,,358.20667598,2022,90
20220102,5013817,1,1,1,1,1,98,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,250000,0,2,,2,,,,,2,,250.41088524,2022,90
20220102,5013817,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,250.41088524,2022,90
20220102,5013817,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,250.41088524,2022,90
20220102,5013818,1,1,1,1,2,,1,1000000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,206.33315949,2022,90
20220102,5013819,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,225.2916553,2022,90
20220102,5013820,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,206.33315949,2022,90
20220102,5013821,1,1,1,1,2,,1,2000000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,400000,0,2,,2,,,,,2,,206.33315949,2022,90
20220102,5013822,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,450000,0,2,,2,,,,,2,,243.97193225,2022,90
20220102,5013822,1,2,1,2,,,,,,,1,1,200000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,73,1,73,2,,,2,,2,,,,,2,,243.97193225,2022,90
20220102,5013822,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,243.97193225,2022,90
20220102,5013824,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,253.24112295,2022,90
20220102,5013824,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,253.24112295,2022,90
20220102,5013824,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,253.24112295,2022,90
20220102,5013826,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,450000,0,1,500000,2,,,,,2,,255.75543476,2022,90
20220102,5013826,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,255.75543476,2022,90
20220102,5013826,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,255.75543476,2022,90
20220102,5013827,1,1,1,2,,,,,,,1,1,400000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,73,1,73,2,,,2,,2,,,,,2,,225.2916553,2022,90
20220102,5013829,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,400000,99,2,,2,,,,,2,,201.94283262,2022,90
20220102,5013829,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,201.94283262,2022,90
20220102,5013830,1,1,1,2,,,,,,,1,2,,2,,1,550000,,1,,,550000,1,,,,550000,,,,,,2,,2,,2,,1,73,1,73,2,,,2,,2,,,,,2,,193.78398136,2022,90
20220102,5013830,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,193.78398136,2022,90
20220102,5013830,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,193.78398136,2022,90
20220102,5013834,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,364.04601423,2022,90
20220102,5013834,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,364.04601423,2022,90
20220102,5013835,1,1,1,2,,,,,,,1,2,,2,,1,160000,,1,,,160000,,,,1,,,,INGRESO SOLIDARIO,160000,,2,,2,,2,,1,73,1,73,2,,,2,,2,,,,,2,,343.86491238,2022,90
20220102,5013835,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,343.86491238,2022,90
20220102,5013835,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,343.86491238,2022,90
20220102,5013835,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,343.86491238,2022,90
20220102,5013836,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,315.55883919,2022,90
20220102,5013836,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,315.55883919,2022,90
20220102,5013836,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,315.55883919,2022,90
20220102,5013837,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,1,64000,2,,,,,2,,325.64243271,2022,90
20220102,5013837,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,325.64243271,2022,90
20220102,5013837,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,325.64243271,2022,90
20220102,5013838,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,351.98980649,2022,90
20220102,5013838,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,351.98980649,2022,90
20220102,5013839,1,1,1,2,,,,,,,1,2,,2,,1,35000,1,,,35000,,,,,,,,,,,,2,,2,,2,,1,73,1,73,2,,,2,,2,,,,,2,,360.18883133,2022,90
20220102,5013839,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,1,98,2,,,,,2,,360.18883133,2022,90
20220102,5013840,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,290000,0,2,,2,,,,,2,,317.77323744,2022,90
20220102,5013840,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,317.77323744,2022,90
20220102,5013841,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,223.12860167,2022,90
20220102,5013841,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,223.12860167,2022,90
20220102,5013841,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,223.12860167,2022,90
20220102,5013841,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,223.12860167,2022,90
20220102,5013841,1,5,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,223.12860167,2022,90
20220102,5013841,1,10,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,223.12860167,2022,90
20220102,5013842,1,1,1,1,2,,1,2500000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,276.10880586,2022,90
20220102,5013842,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,276.10880586,2022,90
20220102,5013842,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,276.10880586,2022,90
20220102,5013843,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,1,200000,1,2020,200000,2,,336.60136384,2022,90
20220102,5013843,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,9,,,,,2,,336.60136384,2022,90
20220102,5013843,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,336.60136384,2022,90
20220102,5013845,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,242.76785409,2022,90
20220102,5013845,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,242.76785409,2022,90
20220102,5013845,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,242.76785409,2022,90
20220102,5013846,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,0,0,2,,2,,,,,2,,167.87686575,2022,90
20220102,5013846,1,2,1,1,2,,1,908000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,167.87686575,2022,90
20220102,5013846,1,3,1,2,,,,,,,1,2,,2,,1,800000,,1,,,800000,,1,,,,800000,,,,,2,,2,,2,,1,73,1,73,2,,,2,,2,,,,,2,,167.87686575,2022,90
20220102,5013846,1,4,1,2,,,,,,,1,2,,2,,1,800000,,1,,,800000,,1,,,,800000,,,,,2,,2,,2,,1,73,1,73,2,,,2,,2,,,,,2,,167.87686575,2022,90
20220102,5013847,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,270000,0,2,,2,,,,,2,,198.09024105,2022,90
20220102,5013847,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,198.09024105,2022,90
20220102,5013849,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,227.62010007,2022,90
20220102,5013849,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,227.62010007,2022,90
20220102,5013849,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,227.62010007,2022,90
20220102,5013852,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,288.71677084,2022,90
20220102,5013854,1,1,1,1,1,98,1,1000000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,400000,0,2,,2,,,,,2,,311.01960536,2022,90
20220102,5013855,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,900000,0,2,,2,,,,,2,,277.68525496,2022,90
20220102,5013855,1,2,1,2,,,,,,,1,2,,2,,1,80000,,1,,,80000,,,1,,,,80000,,,,2,,2,,2,,1,73,1,73,2,,,2,,2,,,,,2,,277.68525496,2022,90
20220102,5013858,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,300000,0,2,,2,,,,,2,,374.72584883,2022,90
20220102,5013859,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,1,1200000,0,2,,2,,,,,2,,313.36848598,2022,90
20220102,5013860,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,378.30174853,2022,90
20220102,5013860,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,1,73,2,,,2,,2,,,,,2,,378.30174853,2022,90
