PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;FFT;PET;P6240;P6240S1;P6240S2;P6250;P6260;P6260S1;P6260S1A1;P6260S2;P6270;P6280;P3362S1;P3362S2;P3362S3;P3362S4;P3362S5;P3362S6;P3362S7;P3362S8;P3362S7A1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351
20250522;05;2025;8235323;1;1;1;50;;1;694.6892153;50;;1;1;6;DESCANSANDO POR VEJEZ;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235323;1;2;1;50;;1;694.6892153;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235324;1;1;1;50;;1;927.29050336;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;11;;;;;;
20250522;05;2025;8235324;1;2;1;50;;1;927.29050336;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235324;1;3;1;50;;1;927.29050336;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235324;1;4;1;50;;1;927.29050336;50;1;;1;3;;;2;2;;;;2;1;;;1;;;;;;;;;;;;;;1
20250522;05;2025;8235326;1;1;1;50;;1;727.04986668;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235328;1;1;1;50;;1;905.8281356;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235328;1;3;1;50;;1;905.8281356;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235328;1;4;1;50;;1;905.8281356;50;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250522;05;2025;8235329;1;1;1;50;;1;914.20254575;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235329;1;2;1;50;;1;914.20254575;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235330;1;1;1;50;;1;827.29096788;50;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235331;1;1;1;50;;1;1042.4604538;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235331;1;2;1;50;;1;1042.4604538;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235332;1;1;1;50;;1;468.37829847;50;;1;1;6;DILIGENCIAS PERSONALES;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235333;1;1;1;50;;1;998.83645643;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235334;1;1;1;50;;1;999.69356669;50;1;;1;4;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20250522;05;2025;8235335;1;1;1;50;;1;1168.6269198;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235335;1;2;1;50;;1;1168.6269198;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235336;1;1;1;50;;1;725.54451112;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235336;1;2;1;50;;1;725.54451112;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235337;1;1;1;50;;1;767.53712685;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235337;1;2;1;50;;1;767.53712685;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235338;1;1;1;50;;1;1033.3018163;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235340;1;1;1;50;;1;1507.180882;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235340;1;2;1;50;;1;1507.180882;50;1;;1;2;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20250522;05;2025;8235340;1;3;1;50;;1;1507.180882;50;1;;1;2;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20250522;05;2025;8235341;1;1;1;50;;1;1249.6169584;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235342;1;1;1;50;;1;1248.5455705;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235343;1;1;1;50;;1;505.22852022;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235343;1;2;1;50;;1;505.22852022;50;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235344;1;1;1;50;;1;505.22852022;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235344;1;2;1;50;;1;505.22852022;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235345;1;1;1;50;;1;788.90980106;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235346;1;1;1;50;;1;1241.5635263;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235346;1;2;1;50;;1;1241.5635263;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235346;1;3;1;50;;1;1241.5635263;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235346;1;6;1;50;;1;1241.5635263;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235347;1;1;1;50;;1;1573.8729554;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235348;1;1;1;50;;1;1918.0365497;50;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250522;05;2025;8235348;1;2;1;50;;1;1918.0365497;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235348;1;3;1;50;;1;1918.0365497;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235348;1;4;1;50;;1;1918.0365497;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235349;1;1;1;50;;1;1571.2856255;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235349;1;2;1;50;;1;1571.2856255;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235350;1;1;1;50;;1;505.22852022;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235350;1;2;1;50;;1;505.22852022;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235352;1;1;1;50;;1;1314.6913196;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235352;1;2;1;50;;1;1314.6913196;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235352;1;3;1;50;;1;1314.6913196;50;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235352;1;4;1;50;;1;1314.6913196;50;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235352;1;6;1;50;;1;1314.6913196;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235353;1;1;1;50;;1;1461.7810779;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;10;;;;;;
20250522;05;2025;8235354;1;1;1;50;;1;1951.5875613;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235354;1;2;1;50;;1;1951.5875613;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235355;1;1;1;50;;1;1249.6169584;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235356;1;1;1;50;;1;1183.5138649;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235356;1;2;1;50;;1;1183.5138649;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235357;1;1;1;50;;1;828.56798049;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235357;1;2;1;50;;1;828.56798049;50;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250522;05;2025;8235361;1;1;1;50;;1;1084.7509765;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235362;1;1;1;50;;1;1303.0755673;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235362;1;2;1;50;;1;1303.0755673;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235364;1;1;1;50;;1;1193.5710196;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235366;1;1;1;50;;1;1485.791947;50;1;;1;2;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20250522;05;2025;8235366;1;2;1;50;;1;1485.791947;50;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235369;1;1;1;50;;1;4140.8092655;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235369;1;2;1;50;;1;4140.8092655;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235369;1;3;1;50;;1;4140.8092655;76;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235370;1;1;1;50;;2;1018.0142757;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;10;;;;;;
20250522;05;2025;8235376;1;1;1;50;;1;1603.7665237;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235376;1;2;1;50;;1;1603.7665237;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235376;1;3;1;50;;1;1603.7665237;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235378;1;1;1;50;;1;875.99249041;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235378;1;2;1;50;;1;875.99249041;17;;1;1;6;RECUPERANDOSE DE QUEBRANTOS DE SALUD DEBIDO A UNA OPERACION;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235378;1;3;1;50;;1;875.99249041;17;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;1;12;;;;;;
20250522;05;2025;8235378;1;4;1;50;;1;875.99249041;17;;1;1;6;HACER DEPORTE;;2;2;;;;2;2;;;;;;;;;;1;3;;1;2;;;
20250522;05;2025;8235380;1;1;1;50;;1;474.49615299;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235380;1;2;1;50;;1;474.49615299;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235382;1;1;1;50;;1;1190.8456255;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235384;1;1;1;50;;1;1196.3846068;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235384;1;2;1;50;;1;1196.3846068;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235384;1;3;1;50;;1;1196.3846068;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235384;1;4;1;50;;1;1196.3846068;17;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235385;1;1;1;50;;1;483.07144369;17;;1;1;6;VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235385;1;2;1;50;;1;483.07144369;17;1;;1;6;VER TELEVISION;;1;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235386;1;1;1;50;;1;539.57824034;17;1;;1;2;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20250522;05;2025;8235386;1;2;1;50;;1;539.57824034;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235388;1;1;1;50;;1;381.64103581;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235388;1;2;1;50;;1;381.64103581;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235389;1;1;1;50;;1;519.82897223;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235389;1;2;1;50;;1;519.82897223;17;1;;1;4;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;1
20250522;05;2025;8235393;1;1;1;50;;2;1461.3081857;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235393;1;2;1;50;;2;1461.3081857;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235393;1;3;1;50;;2;1461.3081857;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235393;1;4;1;50;;2;1461.3081857;17;;1;1;6;VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;1;2;;2;;2;;
20250522;05;2025;8235393;1;5;1;50;;2;1461.3081857;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235394;1;1;1;50;;2;1461.3081857;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235394;1;3;1;50;;2;1461.3081857;17;;1;1;6;DESCANSAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235395;1;1;1;50;;2;572.96396564;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235395;1;2;1;50;;2;572.96396564;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;2;;1;2;;;
20250522;05;2025;8235401;1;1;1;50;;1;1343.170499;17;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250522;05;2025;8235401;1;2;1;50;;1;1343.170499;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235401;1;3;1;50;;1;1343.170499;17;;1;1;6;ESCUCHAR MUSICA VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;1;11;;;;;;
20250522;05;2025;8235402;1;1;1;50;;1;606.73126557;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235403;1;1;1;50;;1;561.79827469;17;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235403;1;2;1;50;;1;561.79827469;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235404;1;1;1;50;;1;615.06724691;17;1;;1;2;;;2;2;;;;2;1;;1;1;;;;;;;;;;;;;;1
20250522;05;2025;8235405;1;1;1;50;;1;423.41177794;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235407;1;1;1;50;;1;2156.463906;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235407;1;2;1;50;;1;2156.463906;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235412;1;1;1;50;;1;1018.7545645;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235412;1;2;1;50;;1;1018.7545645;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;6;;2;;2;;
20250522;05;2025;8235412;1;3;1;50;;1;1018.7545645;17;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235414;1;1;1;50;;1;750.07918752;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235414;1;2;1;50;;1;750.07918752;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235416;1;1;1;50;;1;1098.3343695;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235417;1;1;1;50;;1;756.0924606;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235419;1;1;1;50;;2;428.28239008;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235419;1;2;1;50;;2;428.28239008;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235419;1;3;1;50;;2;428.28239008;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235419;1;4;1;50;;2;428.28239008;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235420;1;1;1;50;;2;428.28239008;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235420;1;2;1;50;;2;428.28239008;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235421;1;1;1;50;;2;1927.2707554;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235421;1;2;1;50;;2;1927.2707554;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;10;;;;;;
20250522;05;2025;8235422;1;1;1;50;;2;428.28239008;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235422;1;2;1;50;;2;428.28239008;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235422;1;3;1;50;;2;428.28239008;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235423;1;1;1;50;;2;428.28239008;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235423;1;2;1;50;;2;428.28239008;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235424;1;1;1;50;;2;228.41727471;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235424;1;2;1;50;;2;228.41727471;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235424;1;3;1;50;;2;228.41727471;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235425;1;1;1;50;;2;228.41727471;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235425;1;2;1;50;;2;228.41727471;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235425;1;3;1;50;;2;228.41727471;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235427;1;1;1;50;;2;228.41727471;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235427;1;2;1;50;;2;228.41727471;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235428;1;1;1;50;;2;228.41727471;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235428;1;2;1;50;;2;228.41727471;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235429;1;1;1;50;;2;1027.8777362;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;10;;;;;;
20250522;05;2025;8235430;1;1;1;50;;2;498.94716218;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235430;1;2;1;50;;2;498.94716218;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235430;1;3;1;50;;2;498.94716218;17;1;;1;2;;;2;2;;;;2;1;1;;1;1;;;;;;;;;;;;;1
20250522;05;2025;8235430;1;4;1;50;;2;498.94716218;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235431;1;1;1;50;;2;228.41727471;17;;1;1;6;A DESCANSAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235431;1;2;1;50;;2;228.41727471;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235432;1;1;1;50;;2;228.41727471;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235432;1;2;1;50;;2;228.41727471;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235433;1;1;1;50;;2;228.41727471;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235433;1;2;1;50;;2;228.41727471;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235434;1;1;1;50;;1;420.04434501;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235434;1;2;1;50;;1;420.04434501;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235435;1;1;1;50;;1;820.32263209;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235435;1;2;1;50;;1;820.32263209;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235435;1;3;1;50;;1;820.32263209;17;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235436;1;1;1;50;;1;577.37969719;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235437;1;1;1;50;;1;670.35997636;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235437;1;2;1;50;;1;670.35997636;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;6;;2;;2;;
20250522;05;2025;8235438;1;1;1;50;;1;610.22513512;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235438;1;2;1;50;;1;610.22513512;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235438;1;3;1;50;;1;610.22513512;17;1;;1;2;;;2;2;;;;2;1;1;;;;1;;;;;;;;;;;;1
20250522;05;2025;8235439;1;1;1;50;;1;1720.8057239;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235439;1;2;1;50;;1;1720.8057239;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235439;1;3;1;50;;1;1720.8057239;17;;1;1;2;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;2
20250522;05;2025;8235439;1;4;1;50;;1;1720.8057239;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235439;1;5;1;50;;1;1720.8057239;17;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235440;1;1;1;50;;1;969.79713102;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235440;1;2;1;50;;1;969.79713102;17;1;;1;6;ENFERMA POR LESION;;2;1;1;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235440;1;3;1;50;;1;969.79713102;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235440;1;5;1;50;;1;969.79713102;17;1;;1;2;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20250522;05;2025;8235440;1;9;1;50;;1;969.79713102;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235441;1;1;1;50;;2;271.67373211;17;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235442;1;1;1;50;;2;259.5650849;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235442;1;2;1;50;;2;259.5650849;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235443;1;1;1;50;;2;259.5650849;17;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235443;1;2;1;50;;2;259.5650849;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235443;1;3;1;50;;2;259.5650849;17;;1;1;1;;2;2;2;;;;2;1;1;;;;;;;;;;;;;;;;2
20250522;05;2025;8235444;1;1;1;50;;2;259.5650849;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235444;1;2;1;50;;2;259.5650849;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235444;1;3;1;50;;2;259.5650849;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235445;1;1;1;50;;1;560.05912668;17;;1;1;6;A DESCANSAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235445;1;2;1;50;;1;560.05912668;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235446;1;1;1;50;;1;884.28451914;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235446;1;2;1;50;;1;884.28451914;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235446;1;5;1;50;;1;884.28451914;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235447;1;1;1;50;;2;679.00922508;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235447;1;3;1;50;;2;679.00922508;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235448;1;1;1;50;;2;652.62677536;17;1;;1;3;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235448;1;2;1;50;;2;652.62677536;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235449;1;1;1;50;;2;259.5650849;17;;1;1;6;A DESCANSAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235449;1;2;1;50;;2;259.5650849;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235450;1;1;1;50;;1;560.05912668;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235450;1;2;1;50;;1;560.05912668;17;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250522;05;2025;8235452;1;1;1;50;;1;1220.0942589;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250522;05;2025;8235452;1;2;1;50;;1;1220.0942589;17;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
