PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;PT;P6016;P3271;P6040;P6030S1;P6030S3;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;P3038;P3039;POB_MAY18;LGB_Numerica;LGB_sectores;LGBT_Numerica;Trans_numerica;Discapacidad;Dificultad;Campesina
20230208;02;2023;7365352;1;1;1;10;;1;1688.4566825;25;1;1;1;30;6;1992;1;2;;2;;2;2;2;6;;;2;1;2;;;;1;;;1;;;;;;2;;;;4;4;4;4;4;4;4;4;1;2;;8;4;713;5;713;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365352;1;2;1;10;;1;1688.4566825;25;1;2;2;30;10;1992;2;2;;2;;2;2;2;6;;;2;1;1;;;;1;;;;;;;;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365352;1;3;1;10;;1;1688.4566825;25;1;3;2;12;10;2010;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;1;;;;;2;;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;;;;;;0;0;0
20230208;02;2023;7365352;1;4;1;10;;1;1688.4566825;25;1;2;2;5;8;2017;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;2;;;;4;4;4;4;4;4;4;4;1;1;2;3;0;;;;;;;;;;;0;0;0
20230208;02;2023;7365353;1;1;1;10;;1;2275.197636;25;1;1;2;38;6;1984;1;3;;3;;2;2;2;6;;;4;;;1;;;;;;;;;;;;1;1;1;46400;4;4;4;4;4;4;4;4;1;2;;3;5;;;;4;2;1;0;;0;0;0;0;0
20230208;02;2023;7365353;1;2;1;10;;1;2275.197636;25;1;2;1;17;5;2005;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;1;1;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;;;;;;0;0;0
20230208;02;2023;7365353;1;3;1;10;;1;2275.197636;25;1;3;2;16;2;2007;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;1;1;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;;;;;;0;0;0
20230208;02;2023;7365353;1;4;1;10;;1;2275.197636;25;1;1;1;9;5;2013;3;1;1;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;;;;;;0;0;0
20230208;02;2023;7365355;1;1;1;10;;1;3482.6731189;25;1;1;1;30;9;1992;1;2;;2;;1;;1;6;;;4;;;;;;;;;1;;;;;;1;1;1;50400;4;4;4;4;4;4;4;4;1;2;;6;2;;3;;2;1;1;0;;0;0;0;0;1
20230208;02;2023;7365356;1;1;1;10;;1;1860.356289;25;1;1;1;68;5;1954;1;3;;3;;1;;1;6;;;6;;;1;;;;;;;;1;;;;1;3;;;4;4;4;3;3;4;4;4;2;2;;1;0;;;;2;1;1;0;;0;0;0;1;1
20230208;02;2023;7365356;1;2;1;10;;1;1860.356289;25;1;2;2;14;3;2008;3;3;;1;1;2;2;2;6;;;6;;;1;;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;4;;;;;;;;;;;0;0;0
20230208;02;2023;7365356;1;3;1;10;;1;1860.356289;25;1;3;1;54;8;1968;9;2;;2;;2;1;2;6;;;6;;;1;;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365356;2;1;2;10;;1;1860.356289;25;1;1;1;82;6;1940;1;3;;3;;1;;1;6;;;6;;;1;;;;;;;;;;;;1;3;;;4;4;2;4;4;4;4;4;1;2;;3;2;;;;2;1;1;0;;0;0;1;1;1
20230208;02;2023;7365357;1;1;1;10;;1;3482.6731189;25;1;1;1;32;4;1990;1;2;;3;;1;;2;6;;;6;;;;;;;;;;;;;1;;1;1;1;54400;4;4;4;4;4;4;4;4;1;2;;4;3;;;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365360;1;1;1;10;;1;1470.9477036;25;1;1;1;83;10;1939;1;3;;3;;1;;2;6;;;3;1;2;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365360;1;2;1;10;;1;1470.9477036;25;1;2;2;81;2;1942;2;3;;3;;1;;2;6;;;3;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;1;;;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365361;1;1;1;10;;1;2259.0212533;25;1;1;1;66;4;1956;1;3;;3;;1;;1;6;;;4;;;;;;;;;;;;;1;;1;3;;;4;4;4;3;4;4;4;4;2;2;;1;0;;;;2;1;1;0;;0;0;0;1;1
20230208;02;2023;7365362;1;1;1;10;;1;1048.9272007;25;1;1;2;56;7;1966;1;2;;2;;2;2;2;6;;;2;1;2;;1;;1;;;;;;;;;1;1;3;120000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365362;1;2;1;10;;1;1048.9272007;25;1;2;1;52;6;1970;2;2;;2;;2;2;2;6;;;2;1;1;1;1;1;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365362;1;3;1;10;;1;1048.9272007;25;1;3;1;19;5;2003;3;1;1;1;2;2;2;2;6;;;6;;;1;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;6;2;;3;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365363;1;1;1;10;;1;1257.8254885;25;1;1;1;59;2;1964;1;2;;3;;2;2;2;6;;;3;1;2;;;;1;;;;;1;;;;1;3;;;4;4;2;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;1;1;0
20230208;02;2023;7365363;1;2;1;10;;1;1257.8254885;25;1;2;2;46;8;1976;2;2;;2;;2;2;2;6;;;3;1;1;1;1;;1;;;;;;;;;1;3;;;4;4;4;4;3;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;1;0
20230208;02;2023;7365363;1;3;1;10;;1;1257.8254885;25;1;3;1;25;6;1997;3;1;2;1;1;2;2;2;6;;;6;;;;1;1;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365363;1;4;1;10;;1;1257.8254885;25;1;4;1;23;8;1999;3;1;2;1;1;2;2;2;6;;;6;;;;1;1;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365363;1;5;1;10;;1;1257.8254885;25;1;5;1;14;6;2008;3;1;2;1;1;2;2;2;6;;;6;;;;1;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;;;;;;0;0;0
20230208;02;2023;7365364;1;1;1;10;;1;1583.8029501;25;1;1;2;33;9;1989;1;2;;2;;2;2;2;6;;;6;;;1;;;1;;;;;;;;;1;1;1;72000;4;4;4;4;3;4;4;4;1;2;;9;6;413;6;413;1;2;1;0;;0;0;0;1;0
20230208;02;2023;7365365;1;1;1;10;;1;1521.8736491;25;1;1;1;31;4;1991;1;1;2;3;;2;2;2;6;;;6;;;1;1;;1;;;;;;;;;1;1;1;54400;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365365;1;2;1;10;;1;1521.8736491;25;1;2;2;65;7;1957;4;3;;3;;1;;2;6;;;6;;;1;1;;;;;;;;;;;1;1;5;;4;4;4;3;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;1;0
20230208;02;2023;7365365;1;3;1;10;;1;1521.8736491;25;1;3;1;27;10;1995;3;1;2;3;;1;;2;6;;;6;;;1;;;1;;;;;1;;;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365366;1;1;1;10;;1;1162.9866095;25;1;1;1;70;7;1952;1;3;;3;;1;;1;6;;;3;1;2;;;;;;;;;;;1;;1;1;3;145000;4;4;4;4;4;4;4;4;1;2;;4;3;;;;2;1;1;0;;0;0;0;0;1
20230208;02;2023;7365366;1;2;1;10;;1;1162.9866095;25;1;2;2;70;6;1952;2;3;;3;;2;2;2;6;;;3;1;1;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365366;1;3;1;10;;1;1162.9866095;25;1;3;1;34;1;1989;3;1;2;1;1;2;2;2;6;;;6;;;1;;;;;;;;;;;;1;1;1;100000;4;4;4;4;4;4;4;4;1;1;2;10;5;719;5;613;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365366;1;4;1;10;;1;1162.9866095;25;1;4;1;33;1;1990;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;1;100000;4;4;4;4;4;4;4;4;1;2;;10;10;419;7;419;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365367;1;1;1;10;;1;1507.0714859;25;1;1;2;29;10;1993;1;2;;2;;2;2;2;6;;;4;;;;;;;;;;;;;1;;1;1;1;160000;4;4;4;4;4;4;4;4;1;2;;11;2;412;8;412;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365367;1;2;1;10;;1;1507.0714859;25;1;2;2;12;5;2010;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;1;1;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;4;2;;;;;;;;;;;0;0;0
20230208;02;2023;7365367;1;3;1;10;;1;1507.0714859;25;1;3;1;27;2;1996;6;2;;2;;2;2;2;6;;;6;;;;;;;;1;;;;;;;1;1;1;64000;4;4;4;4;4;4;4;4;1;1;2;8;4;913;5;913;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365369;1;1;1;10;;1;909.3758393;25;1;1;2;57;8;1965;1;2;;3;;2;2;2;6;;;4;;;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;4;2;1;0;;0;0;0;0;0
20230208;02;2023;7365369;1;2;1;10;;1;909.3758393;25;1;2;2;19;11;2003;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;1;46400;4;4;4;4;4;4;4;4;1;1;2;10;3;313;3;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365369;1;3;1;10;;1;909.3758393;25;1;3;2;38;9;1984;3;1;1;2;;2;2;2;6;;;4;;;;;;;;1;;;;;;;1;1;1;46400;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365370;1;1;1;10;;1;1278.60563;25;1;1;2;28;9;1994;1;2;;2;;2;2;2;6;;;6;;;;;;1;;;1;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365370;1;2;1;10;;1;1278.60563;25;1;1;2;8;8;2014;3;1;1;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;3;3;;;;;;;;;;;0;0;0
20230208;02;2023;7365371;1;1;1;10;;1;1482.9178169;25;1;1;2;64;1;1959;1;2;;2;;2;2;2;6;;;4;;;;;;1;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365371;1;2;1;10;;1;1482.9178169;25;1;2;1;38;9;1984;3;1;1;3;;2;2;2;6;;;6;;;;;;1;;;;;;;;;1;1;1;300000;4;4;4;4;4;4;4;4;1;2;;10;10;714;7;714;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365371;1;3;1;10;;1;1482.9178169;25;1;3;2;33;3;1990;3;1;1;2;;2;2;2;6;;;6;;;;;;1;;;;;;;;;1;1;1;70000;4;4;4;4;4;4;4;4;1;2;;10;10;419;7;419;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365371;1;4;1;10;;1;1482.9178169;25;1;3;1;6;9;2016;8;1;3;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;3;1;;;;;;;;;;;0;0;0
20230208;02;2023;7365372;1;1;1;10;27;1;27.896414638;27;1;1;2;60;11;1962;1;2;;3;;2;2;2;5;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365372;1;2;1;10;27;1;27.896414638;27;1;2;2;31;9;1991;3;1;1;2;;2;2;2;5;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;8;411;2;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365372;1;3;1;10;27;1;27.896414638;27;1;3;2;25;1;1998;3;1;1;2;;2;2;2;5;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;5;719;2;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365372;1;4;1;10;27;1;27.896414638;27;1;4;1;11;2;2012;8;2;;2;;2;2;2;5;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;;;;;;0;0;0
20230208;02;2023;7365373;1;1;1;10;27;1;43.661526252;27;1;1;2;40;9;1982;1;3;;2;;2;2;2;5;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365374;1;1;1;10;27;1;35.761549871;27;1;1;2;41;10;1981;1;2;;3;;1;;1;5;;;4;;;;;;;;;;;;;1;;1;1;1;92800;4;4;4;4;4;4;4;4;1;2;;10;10;919;7;919;1;2;1;0;;0;0;0;0;1
20230208;02;2023;7365374;1;2;1;10;27;1;35.761549871;27;1;1;2;3;11;2019;3;1;1;2;;2;2;2;5;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;;;;;;;;0
20230208;02;2023;7365374;1;3;1;10;27;1;35.761549871;27;1;1;2;3;11;2019;3;1;1;2;;2;2;2;5;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;;;;;;;;0
20230208;02;2023;7365374;1;4;1;10;27;1;35.761549871;27;1;4;1;12;6;2010;9;2;;2;;1;;1;5;;;6;;;;;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;;;;;;0;0;1
20230208;02;2023;7365374;1;5;1;10;27;1;35.761549871;27;1;1;1;9;9;2013;9;2;;2;;2;2;2;5;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;;;;;;0;0;0
20230208;02;2023;7365374;1;6;1;10;27;1;35.761549871;27;1;1;1;9;10;2013;9;2;;2;;2;2;2;5;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;;;;;;0;0;0
20230208;02;2023;7365378;1;1;1;10;27;1;36.675682052;27;1;1;2;29;5;1993;1;2;;2;;2;2;2;5;;;6;;;;1;;1;;;;;;;;;1;1;1;72000;4;4;4;4;4;4;4;4;1;1;1;10;5;313;5;112;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365379;1;1;1;10;27;1;60.795961132;27;1;1;2;72;9;1950;1;3;;3;;2;2;2;5;;;6;;;;;;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365379;1;2;1;10;27;1;60.795961132;27;1;2;1;40;5;1982;3;1;1;2;;2;2;2;5;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365379;1;3;1;10;27;1;60.795961132;27;1;3;2;45;3;1977;3;1;1;2;;2;2;2;5;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365379;1;4;1;10;27;1;60.795961132;27;1;4;1;24;11;1998;8;1;3;2;;2;2;2;5;;;6;;;;;;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;7;313;2;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365379;1;5;1;10;27;1;60.795961132;27;1;5;1;25;2;1998;8;2;;2;;2;2;2;5;;;6;;;;;;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365379;1;6;1;10;27;1;60.795961132;27;1;6;1;23;10;1999;8;2;;2;;2;2;2;5;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365380;1;1;1;10;27;1;21.487402438;27;1;1;1;65;8;1957;1;2;;2;;2;2;2;5;;;2;1;2;;1;;;;;;;;;;;1;2;2;100000;4;4;4;3;4;4;4;4;1;2;;10;10;413;7;413;2;1;1;0;;0;0;0;1;0
20230208;02;2023;7365380;1;2;1;10;27;1;21.487402438;27;1;2;2;60;3;1962;2;3;;3;;2;2;2;5;;;2;1;1;;1;;;;;;;;;;;1;2;1;120000;4;4;4;4;4;4;4;4;1;2;;10;10;112;7;112;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365380;1;3;1;10;27;1;21.487402438;27;1;3;2;20;10;2002;3;1;2;1;1;2;2;2;5;;;6;;;;;;;;;;1;;;;;1;2;5;;4;4;4;4;4;4;4;4;1;1;2;10;4;421;2;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365380;1;4;1;10;27;1;21.487402438;27;1;4;2;79;6;1943;6;3;;3;;2;2;2;5;;;5;;;;1;1;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365380;1;5;1;10;27;1;21.487402438;27;1;5;2;61;12;1961;6;3;;3;;2;2;2;5;;;4;;;;1;1;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365380;1;6;1;10;27;1;21.487402438;27;1;6;2;75;7;1947;9;3;;3;;2;2;2;5;;;6;;;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365381;1;1;1;10;27;1;53.53349672;27;1;1;1;54;10;1968;1;2;;3;;1;;2;5;;;4;;;;1;1;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365382;1;1;1;10;27;1;50.478672336;27;1;1;2;48;6;1974;1;2;;2;;2;2;2;5;;;5;;;;1;1;;;;;;;;;;1;2;2;100000;4;4;4;4;4;4;4;4;1;2;;10;10;112;7;112;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365382;1;2;1;10;27;1;50.478672336;27;1;2;1;22;1;2001;3;1;1;3;;2;2;2;5;;;6;;;;;;;;;;1;;;;;1;2;5;;4;4;4;4;4;4;4;4;1;1;1;10;7;421;2;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365382;1;3;1;10;27;1;50.478672336;27;1;3;2;14;9;2008;3;1;1;3;;2;2;2;5;;;6;;;;;;;;;;1;;;;;1;2;5;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;;;;;;0;0;0
20230208;02;2023;7365382;1;4;1;10;27;1;50.478672336;27;1;4;2;10;10;2012;9;2;;2;;2;2;2;5;;;6;;;;;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;;;;;;0;0;0
20230208;02;2023;7365383;1;1;1;10;27;1;43.974046662;27;1;1;2;33;10;1989;1;2;;2;;2;2;2;5;;;3;2;;1;;;1;;;;;1;;;;1;2;5;;4;4;4;4;4;4;4;4;1;2;;10;10;315;7;315;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365383;1;2;1;10;27;1;43.974046662;27;1;2;2;13;9;2009;3;1;1;2;;2;2;2;5;;;6;;;;;;;;;;;;;1;;1;2;5;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;;;;;;0;0;0
20230208;02;2023;7365384;1;1;1;10;27;1;33.814744544;27;1;1;2;25;5;1997;1;1;3;2;;2;2;2;5;;;5;;;;1;1;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;2;721;5;721;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365384;1;2;1;10;27;1;33.814744544;27;1;1;2;2;11;2020;3;1;1;3;;2;2;2;5;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;0
20230208;02;2023;7365384;1;3;1;10;27;1;33.814744544;27;1;3;2;46;7;1976;4;2;;3;;2;2;2;5;;;2;2;;;1;1;1;;;;;;;;;1;3;;;4;4;4;3;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;1;0
20230208;02;2023;7365384;1;4;1;10;27;1;33.814744544;27;1;4;2;22;9;2000;13;2;;2;;2;2;2;5;;;2;2;;;1;1;1;;;;;;;;;1;3;;;4;4;4;3;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;1;0
20230208;02;2023;7365385;1;1;1;10;27;1;46.932609315;27;1;1;2;47;3;1975;1;2;;3;;2;2;2;5;;;2;1;2;;;;1;;;1;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;10;10;112;7;112;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365385;1;2;1;10;27;1;46.932609315;27;1;2;1;38;8;1984;2;3;;2;;2;2;2;5;;;2;1;1;;1;;1;;;1;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365385;1;3;1;10;27;1;46.932609315;27;1;3;1;25;5;1997;3;1;1;2;;2;2;2;5;;;6;;;;;;;;;;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;4;413;2;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365385;1;4;1;10;27;1;46.932609315;27;1;4;2;17;11;2005;3;1;1;1;2;2;2;2;5;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;10;0;719;2;;;;;;;;;0;0;0
20230208;02;2023;7365386;1;1;1;10;27;1;41.094623956;27;1;1;2;68;1;1955;1;3;;3;;1;;1;5;;;5;;;;1;1;;;;;;;;;;1;2;2;120000;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;1;2;1;0;;0;0;0;0;1
20230208;02;2023;7365387;1;1;1;10;27;1;43.661526252;27;1;1;2;51;12;1971;1;2;;3;;2;2;2;5;;;4;;;1;1;;1;;;;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;10;10;419;7;419;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365388;1;1;1;10;27;1;36.996177843;27;1;1;1;65;4;1957;1;3;;2;;1;;1;5;;;3;1;2;;1;1;;;;;;;;;;1;1;2;650000;4;4;4;4;4;4;4;4;1;2;;10;10;111;7;111;2;1;1;0;;0;0;0;0;1
20230208;02;2023;7365388;1;2;1;10;27;1;36.996177843;27;1;2;2;67;4;1955;2;2;;3;;1;;1;5;;;3;1;1;;;1;1;;;;;;;;;1;1;2;90000;4;4;4;4;4;4;4;4;1;2;;8;4;913;5;913;1;2;1;0;;0;0;0;0;1
20230208;02;2023;7365388;1;3;1;10;27;1;36.996177843;27;1;3;1;34;11;1988;3;1;2;1;1;2;2;2;5;;;4;;;;1;1;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365388;1;4;1;10;27;1;36.996177843;27;1;4;2;19;5;2003;8;2;;1;3;2;2;2;5;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;2;313;2;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365388;1;5;1;10;27;1;36.996177843;27;1;3;1;8;3;2014;8;2;;1;3;2;2;2;5;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;;;;;;0;0;0
20230208;02;2023;7365388;1;6;1;10;27;1;36.996177843;27;1;3;1;3;8;2019;8;2;;1;3;2;2;2;5;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;;;;;;;;0
20230208;02;2023;7365389;1;1;1;10;27;1;48.736624667;27;1;1;2;23;9;1999;1;2;;2;;2;2;2;5;;;6;;;;1;;;;;;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365389;1;2;1;10;27;1;48.736624667;27;1;1;2;4;4;2018;3;1;1;2;;2;2;2;5;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;;;;;;;;0
20230208;02;2023;7365389;1;3;1;10;27;1;48.736624667;27;1;3;2;34;5;1988;9;2;;2;;1;;2;5;;;2;1;4;;1;;1;;;;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230208;02;2023;7365389;1;4;1;10;27;1;48.736624667;27;1;4;1;35;6;1987;13;2;;2;;2;2;2;5;;;2;1;3;;1;;1;;;1;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365389;1;5;1;10;27;1;48.736624667;27;1;5;1;19;9;2003;9;1;3;2;;2;2;2;5;;;6;;;;;;;;;;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;2;1;1;0;;0;0;0;0;0
20230208;02;2023;7365389;1;6;1;10;27;1;48.736624667;27;1;6;1;14;4;2008;9;1;3;2;;2;2;2;5;;;2;2;;;1;;;;;;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;;;;;;;;0;0;0
20230208;02;2023;7365389;1;7;1;10;27;1;48.736624667;27;1;3;1;8;5;2014;9;1;3;1;4;2;2;2;5;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;;;;;;0;0;0
20230208;02;2023;7365390;1;1;1;10;27;1;41.407144366;27;1;1;2;62;4;1960;1;3;;3;;2;2;2;5;;;6;;;;1;1;;;;;;;;;;1;1;1;55000;4;4;4;4;4;4;4;4;1;2;;8;4;112;5;112;1;2;1;0;;0;0;0;0;0
